game_id,period,minute,second,expanded_minute,type,outcome_type,team_id,team,player_id,player,x,y,end_x,end_y,goal_mouth_y,goal_mouth_z,blocked_x,blocked_y,qualifiers,is_touch,is_shot,is_goal,card_type,related_event_id,related_player_id,match_id,data_source,pass_length,is_longball,is_header,is_cross,is_through_ball,shot_body_part,is_assist,field_zone,is_successful,event_type,possession_sequence,next_player,distance_to_goal,pass_distance,event_id,xthreat,xthreat_gen,is_pre_assist,possession_id,is_progressive_real,xg,zone_id
1821769,FirstHalf,0.0,26.5,0,Carry,Successful,53,Athletic Club,78500.0,Óscar De Marcos,88.6,72.2,83.3,87.2,,,,,"[{'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '48.0'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.76'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'RightFoot', 'value': 20}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '88.6'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '72.2'}, {'type': {'displayName': 'Cross', 'value': 2}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",True,,,,,,1821769,whoscored,,True,False,True,False,,False,Attacking_Left,True,Carry,9,Unai Gómez,47.28,69.93,15.5,0.12261843483999993,0.12261843483999993,False,10,False,,17
1821769,FirstHalf,0.0,29.0,0,Pass,Successful,53,Athletic Club,480619.0,Unai Gómez,83.3,87.2,70.3,84.2,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '84.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '70.3'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.29'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '13.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Attacking_Right,True,Pass,9,Yuri Berchiche,40.78,13.34,,0.13160134778000004,0.13160134778000004,False,10,False,,17
1821769,FirstHalf,0.0,32.0,0,Pass,Successful,53,Athletic Club,56057.0,Yuri Berchiche,69.5,82.5,77.0,64.8,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '77.0'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.29'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '14.4'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '64.8'}, {'type': {'displayName': 'StandingSave', 'value': 178}}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Attacking_Right,True,Pass,9,Nico Williams,44.57,19.22,,-0.21753353144999998,0.0,False,10,True,,17
1821769,FirstHalf,0.0,33.0,0,Carry,Successful,53,Athletic Club,56057.0,Yuri Berchiche,77.0,64.8,75.8,58.7,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '77.0'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.29'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '14.4'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '64.8'}, {'type': {'displayName': 'StandingSave', 'value': 178}}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Attacking_Right,True,Carry,9,Nico Williams,44.57,19.22,17.5,-0.026237221320000004,0.0,False,10,False,,15
1821769,FirstHalf,0.0,34.0,0,Pass,Successful,53,Athletic Club,408449.0,Nico Williams,75.8,58.7,76.0,49.6,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '76.0'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '6.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '49.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.75'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Attacking_Center,True,Pass,9,Maroan Sannadi,25.72,9.1,,-0.03754593468000003,0.0,False,10,False,,15
1821769,FirstHalf,0.0,35.0,0,Pass,Successful,53,Athletic Club,541704.0,Maroan Sannadi,76.6,47.6,72.3,49.7,,,,,"[{'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.84'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '72.3'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '4.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '49.7'}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Attacking_Center,True,Pass,9,Nico Williams,23.52,4.79,,0.026274960110000023,0.026274960110000023,False,10,False,,15
1821769,FirstHalf,0.0,36.0,0,Pass,Unsuccessful,53,Athletic Club,408449.0,Nico Williams,75.1,50.3,100.0,21.7,,,,,"[{'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '100.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '33.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '21.7'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.65'}, {'type': {'displayName': 'StandingSave', 'value': 178}}]",True,,,,,,1821769,whoscored,,True,False,False,False,,False,Attacking_Center,False,Pass,9,,24.9,37.92,,0.0,0.0,False,10,False,,15
1821769,FirstHalf,0.0,53.0,0,Pass,Successful,65,Barcelona,367164.0,Iñaki Peña,4.0,56.6,13.6,41.0,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '41.0'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.47'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '14.6'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '13.6'}, {'type': {'displayName': 'GoalKick', 'value': 124}}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Defensive_Center,True,Pass,10,Ronald Araújo,96.23,18.32,,-0.0031253935999999982,0.0,False,11,False,,3
1821769,FirstHalf,0.0,55.0,0,Carry,Successful,65,Barcelona,367164.0,Iñaki Peña,13.6,41.0,27.0,35.5,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '41.0'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.47'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '14.6'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '13.6'}, {'type': {'displayName': 'GoalKick', 'value': 124}}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Defensive_Center,True,Carry,10,Ronald Araújo,96.23,18.32,21.5,0.0110897004,0.0110897004,False,11,False,,3
1821769,FirstHalf,0.0,57.0,0,Pass,Successful,65,Barcelona,384711.0,Ronald Araújo,27.0,35.5,36.6,45.4,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.59'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '45.4'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '12.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '36.6'}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Defensive_Center,True,Pass,10,Pedri,74.43,13.79,,0.039121001119999985,0.039121001119999985,False,11,False,,3
1821769,FirstHalf,0.0,58.0,0,Pass,Successful,65,Barcelona,402197.0,Pedri,37.9,45.8,30.9,37.6,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '9.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '30.9'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '37.6'}, {'type': {'displayName': 'LayOff', 'value': 156}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.79'}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Middle_Center,True,Pass,10,Ronald Araújo,62.24,10.78,,-0.03392863931999997,0.0,False,11,False,,9
1821769,FirstHalf,0.5,30.0,0,Carry,Successful,65,Barcelona,402197.0,Pedri,30.9,37.6,34.2,36.7,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '9.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '30.9'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '37.6'}, {'type': {'displayName': 'LayOff', 'value': 156}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.79'}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Middle_Center,True,Carry,10,Ronald Araújo,62.24,10.78,23.5,0.0056455038,0.0056455038,False,11,False,,3
1821769,FirstHalf,1.0,2.0,1,Pass,Successful,65,Barcelona,384711.0,Ronald Araújo,34.2,36.7,38.2,47.0,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '47.0'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.03'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '38.2'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '8.2'}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Middle_Center,True,Pass,10,Pedri,67.13,11.05,,0.03270465515999998,0.03270465515999998,False,11,False,,9
1821769,FirstHalf,1.0,3.0,1,Pass,Successful,65,Barcelona,402197.0,Pedri,38.3,46.7,36.6,17.2,,,,,"[{'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.62'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '17.2'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '20.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '36.6'}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Middle_Center,True,Pass,10,Eric García,61.79,29.55,,-0.05232938701999998,0.0,False,11,False,,9
1821769,FirstHalf,1.0,5.0,1,Pass,Successful,65,Barcelona,368091.0,Eric García,36.6,17.2,52.4,9.1,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.96'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '52.4'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '9.1'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '17.5'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'StandingSave', 'value': 178}}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Middle_Left,True,Pass,10,Lamine Yamal,71.38,17.76,,0.009708741479999998,0.009708741479999998,False,11,False,,7
1821769,FirstHalf,1.0,7.0,1,Pass,Unsuccessful,65,Barcelona,480249.0,Lamine Yamal,53.1,10.9,88.5,24.5,,,,,"[{'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '24.5'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '88.5'}, {'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '38.3'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.24'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",True,,,,,,1821769,whoscored,,True,False,False,False,,False,Middle_Left,False,Pass,10,,61.06,37.92,,0.0,0.0,False,11,False,,7
1821769,FirstHalf,1.0,11.0,1,KeeperSweeper,Successful,53,Athletic Club,332823.0,Unai Simón,15.7,77.9,,,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",False,,,,,,1821769,whoscored,,False,False,False,False,,False,Defensive_Right,True,KeeperSweeper,11,Unai Simón,88.8,,,0.0,0.0,False,12,False,,5
1821769,FirstHalf,1.0,11.0,1,KeeperPickup,Successful,53,Athletic Club,332823.0,Unai Simón,15.7,77.9,,,,,,,"[{'type': {'displayName': 'StandingSave', 'value': 178}}]",False,,,,,,1821769,whoscored,,False,False,False,False,,False,Defensive_Right,True,KeeperPickup,11,Unai Simón,88.8,,,0.0,0.0,False,12,False,,5
1821769,FirstHalf,1.0,16.0,1,Pass,Successful,53,Athletic Club,332823.0,Unai Simón,15.4,51.9,28.4,56.6,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '28.4'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '14.0'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '56.6'}, {'type': {'displayName': 'KeeperThrow', 'value': 123}}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.23'}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Defensive_Center,True,Pass,11,Mikel Jauregizar,84.62,13.82,,0.03712593155999998,0.03712593155999998,False,12,False,,3
1821769,FirstHalf,1.0,18.0,1,Carry,Successful,53,Athletic Club,332823.0,Unai Simón,28.4,56.6,26.5,47.3,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '28.4'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '14.0'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '56.6'}, {'type': {'displayName': 'KeeperThrow', 'value': 123}}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.23'}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Defensive_Center,True,Carry,11,Mikel Jauregizar,84.62,13.82,30.5,-0.023150456969999983,0.0,False,12,False,,3
1821769,FirstHalf,1.0,20.0,1,Pass,Successful,53,Athletic Club,511120.0,Mikel Jauregizar,26.5,47.3,22.0,33.5,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '10.5'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '33.5'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '22.0'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.25'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Defensive_Center,True,Pass,11,Unai Núñez,73.55,14.52,,-0.02435516815,0.0,False,12,False,,3
1821769,FirstHalf,1.0,22.0,1,Pass,Successful,53,Athletic Club,344200.0,Unai Núñez,21.9,33.2,30.5,2.6,,,,,"[{'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '2.6'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '30.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.12'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '22.7'}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Defensive_Left,True,Pass,11,Óscar De Marcos,79.89,31.79,,-0.012059132779999992,0.0,False,12,False,,1
1821769,FirstHalf,1.0,24.0,1,Pass,Successful,53,Athletic Club,78500.0,Óscar De Marcos,30.5,2.6,45.1,16.7,,,,,"[{'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '45.1'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '16.7'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.56'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '18.1'}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Defensive_Left,True,Pass,11,Maroan Sannadi,84.12,20.3,,0.028429231709999996,0.028429231709999996,False,12,False,,1
