game_id,period,minute,second,expanded_minute,type,outcome_type,team_id,team,player_id,player,x,y,end_x,end_y,goal_mouth_y,goal_mouth_z,blocked_x,blocked_y,qualifiers,is_touch,is_shot,is_goal,card_type,related_event_id,related_player_id,match_id,data_source,pass_length,is_longball,is_header,is_cross,is_through_ball,shot_body_part,is_assist,field_zone,is_successful,event_type,possession_sequence,next_player,distance_to_goal,pass_distance,event_id,take_ons_in_carry,xthreat,xthreat_gen,is_pre_assist,possession_id,possession_team,is_progressive,is_box_entry,pass_outcome,action_type,zone_id,xg,match_folder,match_date,origin_type
1876999,FirstHalf,39.0,58.0,39,Goal,Successful,28925,Inter Miami CF,11119.0,Lionel Messi,89.6,43.4,,,53.9,9.5,,,"[{'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'LeftFoot', 'value': 72}}, {'type': {'displayName': 'LowLeft', 'value': 76}}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '9.5'}, {'type': {'displayName': 'BoxCentre', 'value': 17}}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '360'}, {'type': {'displayName': 'IndividualPlay', 'value': 215}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'RegularPlay', 'value': 22}}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '53.9'}]",True,True,True,,360.0,22221.0,1876999,whoscored,,False,False,False,False,,False,Attacking_Center,True,Goal,206,,12.32,,,,0.0,0.0,False,208,Inter Miami CF,False,False,,Offensive,17,0.26235216856003,2025-07-05_CFMontreal_InterMiamiCF,2025-07-05,Asistido
1876999,SecondHalf,61.0,55.0,64,Goal,Successful,28925,Inter Miami CF,11119.0,Lionel Messi,92.0,51.8,,,48.7,28.5,,,"[{'type': {'displayName': 'LeftFoot', 'value': 72}}, {'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'IndividualPlay', 'value': 215}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'HighCentre', 'value': 79}}, {'type': {'displayName': 'BoxCentre', 'value': 17}}, {'type': {'displayName': 'FastBreak', 'value': 23}}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '28.5'}, {'type': {'displayName': 'BigChance', 'value': 214}}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '48.7'}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '569'}]",True,True,True,,569.0,22221.0,1876999,whoscored,,False,False,False,False,,False,Attacking_Center,True,Goal,324,,8.2,,,,0.0,0.0,False,347,Inter Miami CF,False,False,,Offensive,17,0.78832870721817,2025-07-05_CFMontreal_InterMiamiCF,2025-07-05,Regate previo
1877013,FirstHalf,26.0,51.0,26,Goal,Successful,28925,Inter Miami CF,11119.0,Lionel Messi,86.8,43.6,,,53.2,4.4,,,"[{'type': {'displayName': 'RegularPlay', 'value': 22}}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '53.2'}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '4.4'}, {'type': {'displayName': 'FirstTouch', 'value': 328}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'BigChance', 'value': 214}}, {'type': {'displayName': 'BoxCentre', 'value': 17}}, {'type': {'displayName': 'LowLeft', 'value': 76}}, {'type': {'displayName': 'LeftFoot', 'value': 72}}]",True,True,True,,,,1877013,whoscored,,False,False,False,False,,False,Attacking_Center,True,Goal,107,,14.67,,,,0.0,0.0,False,109,Inter Miami CF,False,False,,Offensive,17,0.19389107823372,2025-07-09_NewEnglandRevolution_InterMiamiCF,2025-07-09,Asistido
1877013,FirstHalf,37.0,14.0,37,Goal,Successful,28925,Inter Miami CF,11119.0,Lionel Messi,81.1,59.5,,,45.8,3.2,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'FirstTouch', 'value': 328}}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '45.8'}, {'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '374'}, {'type': {'displayName': 'RegularPlay', 'value': 22}}, {'type': {'displayName': 'IntentionalAssist', 'value': 154}}, {'type': {'displayName': 'OutOfBoxCentre', 'value': 18}}, {'type': {'displayName': 'LowRight', 'value': 80}}, {'type': {'displayName': 'LeftFoot', 'value': 72}}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '3.2'}]",True,True,True,,374.0,44721.0,1877013,whoscored,,False,False,False,False,,False,Attacking_Center,True,Goal,141,,21.15,,,,0.0,0.0,False,143,Inter Miami CF,False,False,,Offensive,14,0.15041787922382,2025-07-09_NewEnglandRevolution_InterMiamiCF,2025-07-09,Asistido
1877021,FirstHalf,16.0,50.0,16,Goal,Successful,28925,Inter Miami CF,11119.0,Lionel Messi,78.5,41.9,,,54.0,6.3,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'LowLeft', 'value': 76}}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '6.3'}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '54.0'}, {'type': {'displayName': 'DirectFreekick', 'value': 26}}, {'type': {'displayName': 'OutOfBoxCentre', 'value': 18}}, {'type': {'displayName': 'LeftFoot', 'value': 72}}]",True,True,True,,,,1877021,whoscored,,False,False,False,False,,False,Attacking_Center,True,Goal,74,,22.98,,,,0.0,0.0,False,78,Inter Miami CF,False,False,,Offensive,14,0.083411380648613,2025-07-12_InterMiamiCF_NashvilleSC,2025-07-12,Asistido
1877021,SecondHalf,61.0,46.0,64,Goal,Successful,28925,Inter Miami CF,11119.0,Lionel Messi,89.6,51.7,,,51.3,8.2,,,"[{'type': {'displayName': 'BoxCentre', 'value': 17}}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '8.2'}, {'type': {'displayName': 'BigChance', 'value': 214}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '51.3'}, {'type': {'displayName': 'RegularPlay', 'value': 22}}, {'type': {'displayName': 'LowCentre', 'value': 78}}, {'type': {'displayName': 'LeftFoot', 'value': 72}}]",True,True,True,,,,1877021,whoscored,,False,False,False,False,,False,Attacking_Center,True,Goal,270,,10.54,,,,0.0,0.0,False,291,Inter Miami CF,False,False,,Offensive,17,0.39261907339096,2025-07-12_InterMiamiCF_NashvilleSC,2025-07-12,Asistido
1877090,SecondHalf,59.0,4.0,66,Goal,Successful,28925,Inter Miami CF,11119.0,Lionel Messi,93.1,53.6,,,52.1,2.5,,,"[{'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '2.5'}, {'type': {'displayName': 'BigChance', 'value': 214}}, {'type': {'displayName': 'LowLeft', 'value': 76}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'BoxCentre', 'value': 17}}, {'type': {'displayName': 'FastBreak', 'value': 23}}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '628'}, {'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'IntentionalAssist', 'value': 154}}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '52.1'}, {'type': {'displayName': 'LeftFoot', 'value': 72}}, {'type': {'displayName': 'IndividualPlay', 'value': 215}}]",True,True,True,,628.0,44721.0,1877090,whoscored,,False,False,False,False,,False,Attacking_Center,True,Goal,318,,7.78,,,,0.0,0.0,False,373,Inter Miami CF,False,False,,Offensive,17,0.96911633014679,2025-07-19_NewYorkRedBulls_InterMiamiCF,2025-07-19,Regate previo
1877090,SecondHalf,74.0,40.0,81,Goal,Successful,28925,Inter Miami CF,11119.0,Lionel Messi,93.3,44.5,,,54.3,22.2,,,"[{'type': {'displayName': 'BigChance', 'value': 214}}, {'type': {'displayName': 'RegularPlay', 'value': 22}}, {'type': {'displayName': 'IntentionalAssist', 'value': 154}}, {'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '54.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '782'}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '22.2'}, {'type': {'displayName': 'LeftFoot', 'value': 72}}, {'type': {'displayName': 'BoxCentre', 'value': 17}}, {'type': {'displayName': 'HighLeft', 'value': 77}}]",True,True,True,,782.0,22221.0,1877090,whoscored,,False,False,False,False,,False,Attacking_Center,True,Goal,380,,8.67,,,,0.0,0.0,False,435,Inter Miami CF,False,False,,Offensive,17,0.62869429588318,2025-07-19_NewYorkRedBulls_InterMiamiCF,2025-07-19,Asistido
1877187,SecondHalf,83.0,13.0,88,Goal,Successful,28925,Inter Miami CF,11119.0,Lionel Messi,80.2,53.0,,,54.1,3.8,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'LeftFoot', 'value': 72}}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '54.1'}, {'type': {'displayName': 'OutOfBoxCentre', 'value': 18}}, {'type': {'displayName': 'RegularPlay', 'value': 22}}, {'type': {'displayName': 'IndividualPlay', 'value': 215}}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '3.8'}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '698'}, {'type': {'displayName': 'LowLeft', 'value': 76}}, {'type': {'displayName': 'Assisted', 'value': 29}}]",True,True,True,,698.0,125547.0,1877187,whoscored,,False,False,False,False,,False,Attacking_Center,True,Goal,360,,20.03,,,,0.0,0.0,False,389,Inter Miami CF,False,False,,Offensive,14,0.043906338512897,2025-08-16_InterMiamiCF_LAGalaxy,2025-08-16,Asistido
1877270,FirstHalf,40.0,17.0,40,Goal,Successful,28925,Inter Miami CF,11119.0,Lionel Messi,92.3,47.9,,,45.9,6.3,,,"[{'type': {'displayName': 'RegularPlay', 'value': 22}}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '45.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'IntentionalAssist', 'value': 154}}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '6.3'}, {'type': {'displayName': 'FirstTouch', 'value': 328}}, {'type': {'displayName': 'BoxCentre', 'value': 17}}, {'type': {'displayName': 'LowRight', 'value': 80}}, {'type': {'displayName': 'LeftFoot', 'value': 72}}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '392'}, {'type': {'displayName': 'BigChance', 'value': 214}}]",True,True,True,,392.0,44288.0,1877270,whoscored,,False,False,False,False,,False,Attacking_Center,True,Goal,201,,7.98,,,,0.0,0.0,False,203,Inter Miami CF,False,False,,Offensive,17,0.62902140617371,2025-09-16_InterMiamiCF_SeattleSoundersFC,2025-09-16,Asistido
