game_id,period,minute,second,expanded_minute,type,outcome_type,team_id,team,player_id,player,x,y,end_x,end_y,goal_mouth_y,goal_mouth_z,blocked_x,blocked_y,qualifiers,is_touch,is_shot,is_goal,card_type,related_event_id,related_player_id,match_id,data_source,pass_length,is_longball,is_header,is_cross,is_through_ball,shot_body_part,is_assist,field_zone,is_successful,event_type,possession_sequence,next_player,distance_to_goal,pass_distance,event_id,take_ons_in_carry,xthreat,xthreat_gen,is_pre_assist,possession_id,possession_team,is_progressive,is_box_entry,pass_outcome,action_type,zone_id,xg,match_date,match_home,match_away,match_id_ws,match_id_us
1908319,FirstHalf,25.0,29.0,25,Pass,Successful,7614,RBL,557000.0,Yan Diomande,51.5,96.6,42.2,88.8,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.64'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '11.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '42.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '88.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",True,,,,,,1908319,whoscored,,False,False,False,False,,False,Middle_Right,True,Pass,118,David Raum,67.26,12.14,,,-0.24149845006,0.0,False,120,RBL,False,False,Retention,Offensive,12,0.0,2025-08-22 18:30:00,Bayern Munich,RB Leipzig,1908319,30224
1908319,FirstHalf,29.0,5.0,29,Challenge,Unsuccessful,7614,RBL,557000.0,Yan Diomande,72.0,26.6,,,,,,,"[{'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '340'}]",False,,,,,,1908319,whoscored,,False,False,False,False,,False,Attacking_Left,False,Challenge,132,,36.49,,,,0.0,0.0,False,134,RBL,False,False,,Neutral,13,0.0,2025-08-22 18:30:00,Bayern Munich,RB Leipzig,1908319,30224
1908319,FirstHalf,35.0,8.0,35,Save,Successful,7614,RBL,557000.0,Yan Diomande,12.4,61.4,,,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'OutfielderBlock', 'value': 94}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '384'}]",True,,,,,,1908319,whoscored,,False,False,False,False,,False,Defensive_Center,True,Save,144,,88.34,,,,0.0,0.0,False,146,RBL,False,False,,Neutral,2,0.0,2025-08-22 18:30:00,Bayern Munich,RB Leipzig,1908319,30224
1908319,FirstHalf,35.0,13.0,35,Pass,Successful,7614,RBL,557000.0,Yan Diomande,12.7,64.4,42.4,30.9,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '42.4'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '38.6'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '30.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.65'}]",True,,,,,,1908319,whoscored,,True,False,False,False,,False,Defensive_Center,True,Pass,146,Loïs Openda,88.48,44.77,,,0.0089068467999999,0.0089068467999999,False,148,RBL,True,False,Retention,Offensive,2,0.0,2025-08-22 18:30:00,Bayern Munich,RB Leipzig,1908319,30224
1908319,FirstHalf,35.0,17.0,35,Carry,Successful,7614,RBL,557000.0,Yan Diomande,42.4,30.9,53.9,23.4,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '42.4'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '38.6'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '30.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.65'}]",True,,,,,,1908319,whoscored,,True,False,False,False,,False,Defensive_Center,True,Carry,146,Loïs Openda,88.48,44.77,582.5,0.0,0.00819896016,0.00819896016,False,148,RBL,False,False,,Offensive,7,0.0,2025-08-22 18:30:00,Bayern Munich,RB Leipzig,1908319,30224
1908319,FirstHalf,36.0,34.0,36,Pass,Successful,7614,RBL,557000.0,Yan Diomande,67.4,92.4,71.7,86.4,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '6.1'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.55'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '86.4'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '71.7'}]",True,,,,,,1908319,whoscored,,False,False,False,False,,False,Attacking_Right,True,Pass,148,Castello Lukeba,53.48,7.38,,,-0.1829024006399999,0.0,False,150,RBL,False,False,Retention,Offensive,15,0.0,2025-08-22 18:30:00,Bayern Munich,RB Leipzig,1908319,30224
1908319,FirstHalf,42.0,56.0,42,Aerial,Unsuccessful,7614,RBL,557000.0,Yan Diomande,43.8,84.3,,,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '442'}]",False,,,,,,1908319,whoscored,,False,False,False,False,,False,Middle_Right,False,Aerial,172,,65.84,,,,0.0,0.0,False,174,RBL,False,False,,Neutral,9,0.0,2025-08-22 18:30:00,Bayern Munich,RB Leipzig,1908319,30224
1908319,SecondHalf,45.0,0.0,51,SubstitutionOff,Successful,7614,RBL,557000.0,Yan Diomande,0.0,0.0,,,,,,,"[{'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '356'}, {'type': {'displayName': 'JerseyNumber', 'value': 59}, 'value': '49'}, {'type': {'displayName': 'PlayerPosition', 'value': 44}, 'value': 'Forward'}]",False,,,,356.0,416030.0,1908319,whoscored,,False,False,False,False,,False,Defensive_Left,True,SubstitutionOff,190,Antonio Nusa,111.8,,,,0.0,0.0,False,192,RBL,False,False,,Neutral,1,0.0,2025-08-22 18:30:00,Bayern Munich,RB Leipzig,1908319,30224
1908319,FirstHalf,50.0,1.0,50,Challenge,Unsuccessful,7614,RBL,557000.0,Yan Diomande,75.0,70.9,,,,,,,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '518'}, {'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",False,,,,,,1908319,whoscored,,False,False,False,False,,False,Attacking_Right,False,Challenge,262,,32.59,,,,0.0,0.0,False,307,RBL,False,False,,Neutral,15,0.0,2025-08-22 18:30:00,Bayern Munich,RB Leipzig,1908319,30224
1910607,SecondHalf,66.0,30.0,69,SubstitutionOn,Successful,7614,RBL,557000.0,Yan Diomande,0.0,0.0,,,,,,,"[{'type': {'displayName': 'FormationSlot', 'value': 145}, 'value': '7'}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '673'}, {'type': {'displayName': 'JerseyNumber', 'value': 59}, 'value': '49'}, {'type': {'displayName': 'PlayerPosition', 'value': 44}, 'value': 'Forward'}]",False,,,,673.0,427824.0,1910607,whoscored,,False,False,False,False,,False,Defensive_Left,True,SubstitutionOn,399,,111.8,,,,0.0,0.0,False,407,RBL,False,False,,Neutral,1,0.0,2025-08-30 13:30:00,RB Leipzig,FC Heidenheim,1910607,30235
1910607,SecondHalf,67.0,2.0,70,TakeOn,Unsuccessful,7614,RBL,557000.0,Yan Diomande,74.1,33.0,,,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '462'}]",True,,,,,,1910607,whoscored,,False,False,False,False,,False,Attacking_Left,False,TakeOn,403,,30.98,,,,0.0,0.0,False,411,RBL,False,False,,Offensive,13,0.0,2025-08-30 13:30:00,RB Leipzig,FC Heidenheim,1910607,30235
1910607,SecondHalf,67.0,3.0,70,BallTouch,Successful,7614,RBL,557000.0,Yan Diomande,76.8,37.3,,,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",True,,,,,,1910607,whoscored,,False,False,False,False,,False,Attacking_Center,True,BallTouch,405,Nicolas Seiwald,26.45,,,,0.0,0.0,False,413,RBL,False,False,,Neutral,14,0.0,2025-08-30 13:30:00,RB Leipzig,FC Heidenheim,1910607,30235
1910607,SecondHalf,67.0,14.0,70,TakeOn,Unsuccessful,7614,RBL,557000.0,Yan Diomande,86.6,44.6,,,,,,,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '465'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Offensive', 'value': 286}}]",True,,,,,,1910607,whoscored,,False,False,False,False,,False,Attacking_Center,False,TakeOn,405,,14.45,,,,0.0,0.0,False,413,RBL,False,False,,Offensive,17,0.0,2025-08-30 13:30:00,RB Leipzig,FC Heidenheim,1910607,30235
1910607,SecondHalf,68.0,29.0,71,TakeOn,Successful,7614,RBL,557000.0,Yan Diomande,86.2,17.2,,,,,,,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '481'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Offensive', 'value': 286}}]",True,,,,,,1910607,whoscored,,False,False,False,False,,False,Attacking_Left,True,TakeOn,417,Yan Diomande,35.58,,,,0.0,0.0,False,425,RBL,False,False,,Offensive,16,0.0,2025-08-30 13:30:00,RB Leipzig,FC Heidenheim,1910607,30235
1910607,SecondHalf,68.0,30.0,71,Pass,Unsuccessful,7614,RBL,557000.0,Yan Diomande,97.8,26.7,93.0,45.3,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '93.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '45.3'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.95'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '13.6'}]",True,,,,,,1910607,whoscored,,False,False,False,False,,False,Attacking_Left,False,Pass,417,,23.4,19.21,,,0.0,0.0,False,425,RBL,False,False,Unsuccessful,Offensive,16,0.0,2025-08-30 13:30:00,RB Leipzig,FC Heidenheim,1910607,30235
1910607,SecondHalf,70.0,7.0,73,BallRecovery,Successful,7614,RBL,557000.0,Yan Diomande,55.8,40.0,,,,,,,[],False,,,,,,1910607,whoscored,,False,False,False,False,,False,Middle_Center,True,BallRecovery,427,Yan Diomande,45.32,,,,0.0,0.0,False,435,RBL,False,False,,Defensive,11,0.0,2025-08-30 13:30:00,RB Leipzig,FC Heidenheim,1910607,30235
1910607,SecondHalf,70.0,8.0,73,Pass,Successful,7614,RBL,557000.0,Yan Diomande,62.9,46.9,72.2,75.9,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '75.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.11'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '72.2'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '22.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",True,,,,,,1910607,whoscored,,False,False,False,False,,False,Middle_Center,True,Pass,427,Christoph Baumgartner,37.23,30.45,,,0.1308067722300001,0.1308067722300001,False,435,RBL,False,False,Retention,Offensive,11,0.0,2025-08-30 13:30:00,RB Leipzig,FC Heidenheim,1910607,30235
1910607,SecondHalf,70.0,9.0,73,Carry,Successful,7614,RBL,557000.0,Yan Diomande,72.2,75.9,76.2,71.8,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '75.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.11'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '72.2'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '22.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",True,,,,,,1910607,whoscored,,False,False,False,False,,False,Middle_Center,True,Carry,427,Christoph Baumgartner,37.23,30.45,1077.5,0.0,-0.06902804134,0.0,False,435,RBL,False,False,,Offensive,15,0.0,2025-08-30 13:30:00,RB Leipzig,FC Heidenheim,1910607,30235
