game_id,period,minute,second,expanded_minute,type,outcome_type,team_id,team,player_id,player,x,y,end_x,end_y,goal_mouth_y,goal_mouth_z,blocked_x,blocked_y,qualifiers,is_touch,is_shot,is_goal,card_type,related_event_id,related_player_id,match_id,data_source,pass_length,is_longball,is_header,is_cross,is_through_ball,shot_body_part,is_assist,field_zone,is_successful,event_type,possession_sequence,next_player,distance_to_goal,pass_distance,event_id,take_ons_in_carry,xthreat,xthreat_gen,is_pre_assist,possession_id,possession_team,is_progressive,is_box_entry,pass_outcome,action_type,zone_id,xg,match_date,match_home,match_away,match_id_ws,match_id_us
1910639,FirstHalf,31.0,42.5,31,Carry,Successful,7614,RBL,557000.0,Yan Diomande,81.8,28.6,78.2,34.3,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '81.8'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '28.6'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '16.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.05'}]",True,,,,,,1910639,whoscored,,False,False,False,False,,False,Attacking_Center,True,Carry,159,Johan Bakayoko,23.34,23.27,533.5,0.0,0.0204205009799999,0.0204205009799999,False,160,RBL,False,False,,Offensive,13,0.0,2025-09-20 16:30:00,RB Leipzig,FC Koln,1910639,30256
1910639,FirstHalf,36.0,8.0,36,Carry,Successful,7614,RBL,557000.0,Yan Diomande,75.6,51.9,82.1,63.3,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '23.9'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '51.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.32'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '75.6'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",True,,,,,,1910639,whoscored,,False,False,False,False,,False,Attacking_Right,True,Carry,165,Assan Ouédraogo,37.85,33.62,580.5,0.0,0.0137556319299999,0.0137556319299999,False,166,RBL,False,False,,Offensive,14,0.0,2025-09-20 16:30:00,RB Leipzig,FC Koln,1910639,30256
1910639,FirstHalf,38.0,49.5,38,Carry,Successful,7614,RBL,557000.0,Yan Diomande,80.6,86.0,83.4,83.3,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '86.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '10.3'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.60'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '80.6'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}]",True,,,,,,1910639,whoscored,,False,False,False,False,,False,Attacking_Right,True,Carry,181,Christoph Baumgartner,52.99,12.24,615.5,0.0,-0.0438121003800001,0.0,False,182,RBL,False,False,,Offensive,15,0.0,2025-09-20 16:30:00,RB Leipzig,FC Koln,1910639,30256
1910639,FirstHalf,43.0,30.0,43,Carry,Successful,7614,RBL,557000.0,Yan Diomande,72.6,76.1,71.9,72.9,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '72.6'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '76.1'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.07'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '13.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",True,,,,,,1910639,whoscored,,False,False,False,False,,False,Attacking_Right,True,Carry,207,Nicolas Seiwald,46.67,18.11,679.5,0.0,-0.01827366065,0.0,False,208,RBL,False,False,,Offensive,15,0.0,2025-09-20 16:30:00,RB Leipzig,FC Koln,1910639,30256
1910639,SecondHalf,48.0,15.0,53,Carry,Successful,7614,RBL,557000.0,Yan Diomande,25.9,68.2,24.5,63.6,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.02'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '5.3'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '68.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '25.9'}]",True,,,,,,1910639,whoscored,,False,False,False,False,,False,Defensive_Right,True,Carry,239,Nicolas Seiwald,74.92,6.8,774.5,0.0,-0.0172502687,0.0,False,249,RBL,False,False,,Offensive,6,0.0,2025-09-20 16:30:00,RB Leipzig,FC Koln,1910639,30256
1910639,SecondHalf,49.0,19.0,54,Carry,Successful,7614,RBL,557000.0,Yan Diomande,36.9,88.1,36.3,83.2,,,,,"[{'type': {'displayName': 'LayOff', 'value': 156}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '36.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.34'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '29.0'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '88.1'}]",True,,,,,,1910639,whoscored,,False,False,False,False,,False,Middle_Right,True,Carry,245,Castello Lukeba,58.81,28.37,790.5,0.0,-0.0417419203199998,0.0,False,257,RBL,False,False,,Offensive,9,0.0,2025-09-20 16:30:00,RB Leipzig,FC Koln,1910639,30256
1910639,SecondHalf,51.0,53.5,56,Carry,Successful,7614,RBL,557000.0,Yan Diomande,79.9,88.0,89.1,85.8,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '17.0'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.14'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '88.0'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '79.9'}]",True,,,,,,1910639,whoscored,,False,False,False,False,,False,Middle_Right,True,Carry,251,Christoph Baumgartner,49.93,16.38,835.5,0.0,-0.1042199988199999,0.0,False,264,RBL,False,False,,Offensive,15,0.0,2025-09-20 16:30:00,RB Leipzig,FC Koln,1910639,30256
1910639,SecondHalf,52.0,33.0,57,Carry,Successful,7614,RBL,557000.0,Yan Diomande,88.8,89.6,91.6,85.4,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.14'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '89.6'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '88.8'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '11.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}]",True,,,,,,1910639,whoscored,,False,False,False,False,,False,Attacking_Right,True,Carry,255,David Raum,43.17,10.97,842.5,0.0,-0.0538060541599998,0.0,False,268,RBL,False,False,,Offensive,18,0.0,2025-09-20 16:30:00,RB Leipzig,FC Koln,1910639,30256
1910639,SecondHalf,52.0,46.0,57,Carry,Successful,7614,RBL,557000.0,Yan Diomande,87.6,81.1,87.2,74.8,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '81.1'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.17'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '7.5'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '87.6'}]",True,,,,,,1910639,whoscored,,False,False,False,False,,False,Attacking_Right,True,Carry,259,Nicolas Seiwald,37.82,7.22,849.5,0.0,-0.0292736958,0.0,False,272,RBL,False,True,,Offensive,18,0.0,2025-09-20 16:30:00,RB Leipzig,FC Koln,1910639,30256
1910661,FirstHalf,22.0,49.5,22,Carry,Successful,7614,RBL,557000.0,Yan Diomande,89.2,71.4,86.0,71.5,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '71.4'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '11.0'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.03'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '89.2'}]",True,,,,,,1910661,whoscored,,False,False,False,False,,False,Attacking_Right,True,Carry,137,Nicolas Seiwald,39.41,15.75,374.5,0.0,0.0175676273999999,0.0175676273999999,False,139,RBL,False,False,,Offensive,18,0.0,2025-09-27 13:30:00,Wolfsburg,RB Leipzig,1910661,30264
