game_id,period,minute,second,expanded_minute,type,outcome_type,team_id,team,player_id,player,x,y,end_x,end_y,goal_mouth_y,goal_mouth_z,blocked_x,blocked_y,qualifiers,is_touch,is_shot,is_goal,card_type,related_event_id,related_player_id,match_id,data_source,pass_length,is_longball,is_header,is_cross,is_through_ball,shot_body_part,is_assist,field_zone,is_successful,event_type,possession_sequence,next_player,distance_to_goal,pass_distance,event_id,take_ons_in_carry,xthreat,xthreat_gen,is_pre_assist,possession_id,possession_team,is_progressive,is_box_entry,pass_outcome,action_type,zone_id,xg,match_date,match_home,match_away,match_id_ws,match_id_us,zone
1908319,FirstHalf,36.0,34.0,36,Pass,Successful,7614,RBL,557000.0,Yan Diomande,67.4,92.4,71.7,86.4,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '6.1'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.55'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '86.4'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '71.7'}]",True,,,,,,1908319,whoscored,,False,False,False,False,,False,Attacking_Right,True,Pass,148,Castello Lukeba,53.48,7.38,,,-0.1829024006399999,0.0,False,150,RBL,False,False,Retention,Offensive,15,0.0,2025-08-22 18:30:00,Bayern Munich,RB Leipzig,1908319,30224,Ataque
1910607,SecondHalf,68.0,30.0,71,Pass,Unsuccessful,7614,RBL,557000.0,Yan Diomande,97.8,26.7,93.0,45.3,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '93.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '45.3'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.95'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '13.6'}]",True,,,,,,1910607,whoscored,,False,False,False,False,,False,Attacking_Left,False,Pass,417,,23.4,19.21,,,0.0,0.0,False,425,RBL,False,False,Unsuccessful,Offensive,16,0.0,2025-08-30 13:30:00,RB Leipzig,FC Heidenheim,1910607,30235,Ataque
1910607,SecondHalf,70.0,8.0,73,Pass,Successful,7614,RBL,557000.0,Yan Diomande,62.9,46.9,72.2,75.9,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '75.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.11'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '72.2'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '22.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",True,,,,,,1910607,whoscored,,False,False,False,False,,False,Middle_Center,True,Pass,427,Christoph Baumgartner,37.23,30.45,,,0.1308067722300001,0.1308067722300001,False,435,RBL,False,False,Retention,Offensive,11,0.0,2025-08-30 13:30:00,RB Leipzig,FC Heidenheim,1910607,30235,Centro
1910607,SecondHalf,71.0,13.0,74,Pass,Successful,7614,RBL,557000.0,Yan Diomande,75.3,22.8,88.8,10.8,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.76'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '10.8'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '88.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '16.4'}]",True,,,,,,1910607,whoscored,,False,False,False,False,,False,Attacking_Left,True,Pass,433,,36.74,18.06,,,-0.02933684044,0.0,False,441,RBL,False,False,Retention,Offensive,13,0.0,2025-08-30 13:30:00,RB Leipzig,FC Heidenheim,1910607,30235,Ataque
1910607,SecondHalf,72.0,40.0,75,Pass,Successful,7614,RBL,557000.0,Yan Diomande,35.6,16.3,14.8,33.3,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '14.8'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '33.3'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '24.7'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.65'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",True,,,,,,1910607,whoscored,,False,False,False,False,,False,Middle_Left,True,Pass,449,Péter Gulácsi,72.68,26.86,,,-0.0094458918799999,0.0,False,457,RBL,False,False,Retention,Offensive,7,0.0,2025-08-30 13:30:00,RB Leipzig,FC Heidenheim,1910607,30235,Centro
1910607,SecondHalf,77.0,16.0,80,Pass,Successful,7614,RBL,557000.0,Yan Diomande,87.8,21.3,96.1,28.5,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.51'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '96.1'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '10.0'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '28.5'}]",True,,,,,,1910607,whoscored,,False,False,False,False,,False,Attacking_Left,True,Pass,461,Ridle Baku,31.19,10.99,,,-0.0045782516999999,0.0,True,469,RBL,False,False,Goal,Offensive,16,0.0,2025-08-30 13:30:00,RB Leipzig,FC Heidenheim,1910607,30235,Ataque
1910607,SecondHalf,79.0,4.0,82,Pass,Successful,7614,RBL,557000.0,Yan Diomande,52.8,35.5,47.2,48.3,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.16'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '48.3'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '47.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '10.5'}]",True,,,,,,1910607,whoscored,,False,False,False,False,,False,Middle_Center,True,Pass,463,Xaver Schlager,49.38,13.97,,,0.0255805353599999,0.0255805353599999,False,471,RBL,False,False,Retention,Offensive,11,0.0,2025-08-30 13:30:00,RB Leipzig,FC Heidenheim,1910607,30235,Centro
1910607,SecondHalf,81.0,22.0,84,Pass,Unsuccessful,7614,RBL,557000.0,Yan Diomande,5.9,5.4,28.7,5.7,,,,,"[{'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.01'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '23.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '28.7'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '5.7'}]",True,,,,,,1910607,whoscored,,False,False,False,False,,False,Defensive_Left,False,Pass,473,,104.13,22.8,,,0.0,0.0,False,481,RBL,False,False,Unsuccessful,Offensive,1,0.0,2025-08-30 13:30:00,RB Leipzig,FC Heidenheim,1910607,30235,Defensa
1910607,SecondHalf,82.0,8.0,85,Pass,Successful,7614,RBL,557000.0,Yan Diomande,55.2,4.9,54.6,29.4,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '54.6'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '29.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '16.7'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.61'}]",True,,,,,,1910607,whoscored,,False,False,False,False,,False,Middle_Left,True,Pass,479,Nicolas Seiwald,63.57,24.51,,,0.0436949462399999,0.0436949462399999,False,487,RBL,False,False,Retention,Offensive,10,0.0,2025-08-30 13:30:00,RB Leipzig,FC Heidenheim,1910607,30235,Centro
1910607,SecondHalf,82.0,47.0,85,Pass,Successful,7614,RBL,557000.0,Yan Diomande,71.4,32.1,68.2,37.5,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.31'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '37.5'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '68.2'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '5.0'}]",True,,,,,,1910607,whoscored,,False,False,False,False,,False,Attacking_Left,True,Pass,479,Antonio Nusa,33.74,6.28,,,0.0264886492399999,0.0264886492399999,False,487,RBL,False,False,Retention,Offensive,13,0.0,2025-08-30 13:30:00,RB Leipzig,FC Heidenheim,1910607,30235,Ataque
