player,team,field_x,field_y,minute,second,pass_distance
Pedri,Barcelona,59.010000000000005,32.504,39,49.0,10.995035652511545
Eric García,Barcelona,54.285000000000004,22.576,39,51.0,11.492479671506924
Gavi,Barcelona,56.80500000000001,33.388,39,55.0,13.737983694851293
Eric García,Barcelona,54.075,19.924,39,57.0,10.432584003975233
Fermín López,Barcelona,60.794999999999995,19.72,39,59.0,18.22349648119152
Ronald Araújo,Barcelona,47.565,31.28,40,2.0,13.346905596429469
Gavi,Barcelona,58.275000000000006,26.656000000000002,40,2.0,15.393592205849814
Ronald Araújo,Barcelona,47.46,31.688000000000002,40,7.0,6.529036988714335
Pedri,Barcelona,43.574999999999996,21.148,40,14.0,8.70271273799153
Eric García,Barcelona,40.005,15.028,40,16.0,12.969899344250903
Ronald Araújo,Barcelona,44.31,30.123999999999995,40,24.0,8.90045144922437
Gavi,Barcelona,54.39,43.044,40,26.0,19.256610709052616
Alejandro Balde,Barcelona,61.529999999999994,61.336,40,29.0,4.316899929347456
Raphinha,Barcelona,64.575,64.396,40,30.0,6.411179688637658
Alejandro Balde,Barcelona,46.83,53.516000000000005,40,52.0,24.00491857932453
Pedri,Barcelona,45.045,21.76,40,55.0,23.78605314044346
Fermín López,Barcelona,73.71000000000001,22.508000000000003,40,58.0,12.229215019779472
Eric García,Barcelona,75.705,31.959999999999997,41,0.0,30.962404557785895
Raphinha,Barcelona,101.42999999999999,48.348,41,5.0,15.193073454702972
Eric García,Barcelona,24.150000000000002,0.0,42,8.0,8.067848288112513
Pedri,Barcelona,30.869999999999997,15.368,42,12.0,12.9186702489072
Fermín López,Barcelona,41.26499999999999,40.187999999999995,42,15.0,26.97812565765088
Iñaki Peña,Barcelona,11.759999999999998,45.900000000000006,42,29.0,6.339449897270267
Pau Cubarsí,Barcelona,22.155,49.912000000000006,42,32.0,24.790898027300255
Alejandro Balde,Barcelona,42.525000000000006,64.19200000000001,42,35.0,9.052844856728749
Fermín López,Barcelona,33.91499999999999,62.016000000000005,42,37.0,17.87338493402972
Raphinha,Barcelona,48.300000000000004,51.407999999999994,42,38.0,10.355009657165951
Alejandro Balde,Barcelona,46.935,61.336,42,40.0,11.237673246717934
Unai Núñez,Athletic Club,49.769999999999996,23.392,43,4.0,22.10059990136014
Aitor Paredes,Athletic Club,36.015,40.187999999999995,43,7.0,23.582137498539023
Yuri Berchiche,Athletic Club,60.69,64.66799999999999,43,12.0,2.168369202880364
Nico Williams,Athletic Club,61.425,66.708,43,12.0,30.197096565729616
Aitor Paredes,Athletic Club,36.330000000000005,49.912000000000006,43,15.0,16.214473811998964
Unai Simón,Athletic Club,27.195,36.04,43,19.0,34.74491688002721
Óscar De Marcos,Athletic Club,45.57,3.5360000000000005,43,25.0,44.304871346162365
Iñaki Peña,Barcelona,3.36,36.92399999999999,44,10.0,25.36295883764353
Ronald Araújo,Barcelona,25.935,23.799999999999997,44,12.0,24.21608194981178
Lamine Yamal,Barcelona,47.88,17.408,44,16.0,61.217600810551204
Raphinha,Barcelona,91.97999999999999,59.976,44,26.0,16.59891671164114
Alejandro Balde,Barcelona,75.39,60.52,44,28.0,13.341997189326648
Pedri,Barcelona,72.24,46.104,44,31.0,15.93393623684995
Gavi,Barcelona,64.05,59.5,44,33.0,12.467147267919792
Pau Cubarsí,Barcelona,58.90500000000001,48.144,44,35.0,9.593010163655617
Pedri,Barcelona,65.31,40.12,44,36.0,17.948337221035267
Ronald Araújo,Barcelona,56.7,23.732,44,40.0,13.450631546511115
Eric García,Barcelona,61.31999999999999,8.296,44,42.0,7.301721440865857
Fermín López,Barcelona,72.975,5.032000000000001,44,44.0,9.15517476621828
Eric García,Barcelona,61.949999999999996,7.82,44,46.0,8.391926179370268
Pedri,Barcelona,64.995,15.64,44,47.0,15.529175412751318
Eric García,Barcelona,47.145,9.044,44,49.0,17.420433519289926
Ronald Araújo,Barcelona,34.65,22.916,44,52.0,29.340013104973213
Pau Cubarsí,Barcelona,24.884999999999998,51.612,44,55.0,13.74720338832593
Alejandro Balde,Barcelona,28.980000000000004,57.46,45,0.0,29.96236013734566
Fermín López,Barcelona,52.29,34.272,45,0.0,13.54572349488945
Gavi,Barcelona,39.69,31.348000000000003,45,3.0,15.092436019410519
Iñaki Peña,Barcelona,5.460000000000001,37.74,45,4.0,16.965205834295084
Eric García,Barcelona,37.8,16.184,45,5.0,12.198503227855458
Pedri,Barcelona,22.259999999999998,37.263999999999996,45,6.0,17.613825933056116
Lamine Yamal,Barcelona,45.57,6.800000000000001,45,7.0,26.218901578822862
Robert Lewandowski,Barcelona,37.8,49.775999999999996,45,8.0,7.526727376489728
Ronald Araújo,Barcelona,30.45,28.22,45,11.0,9.294240151835975
Pedri,Barcelona,38.22,33.32,45,12.0,14.917478205112285
Pedri,Barcelona,45.885000000000005,26.18,45,19.0,16.173784003751255
Fermín López,Barcelona,54.39,11.355999999999998,45,23.0,14.538614101763622
Pedri,Barcelona,57.435,22.711999999999996,45,25.0,13.132620797083877
Gavi,Barcelona,45.78,16.66,45,27.0,12.803438014845854
Ronald Araújo,Barcelona,36.644999999999996,25.976,45,30.0,15.989758253332035
Alejandro Balde,Barcelona,46.725,59.772,45,31.0,12.24860322649076
Pau Cubarsí,Barcelona,41.37,48.144,45,32.0,15.554842365000043
Gavi,Barcelona,36.330000000000005,31.28,45,33.0,13.643278345031295
Eric García,Barcelona,38.43,14.756,45,33.0,47.554967101239804
Pedri,Barcelona,49.035000000000004,36.72,45,35.0,33.078156311983285
Alejandro Balde,Barcelona,41.37,62.22,45,38.0,5.661000000000003
Raphinha,Barcelona,61.004999999999995,64.056,45,39.0,6.9702513584518675
Alejandro Balde,Barcelona,69.615,59.976,45,41.0,8.175335834080453
Unai Núñez,Athletic Club,38.85,19.311999999999998,45,41.0,7.3638441727130575
Íñigo Ruíz de Galarreta,Athletic Club,47.46,22.1,45,42.0,19.60836558716713
Alex Berenguer,Athletic Club,47.25,2.788,45,45.0,14.770070040456815
Pedri,Barcelona,62.894999999999996,42.432,45,46.0,17.523698268345065
Ronald Araújo,Barcelona,53.550000000000004,27.608,45,49.0,18.472574265651225
Unai Núñez,Athletic Club,35.7,16.388,45,49.0,22.584995018817253
Eric García,Barcelona,61.425,11.152,45,51.0,9.649217636679152
Lamine Yamal,Barcelona,67.41,20.332,45,56.0,9.31857762751375
Gavi,Barcelona,59.21999999999999,23.392,45,59.0,12.968959904325395
Mikel Jauregizar,Athletic Club,63.525,57.25600000000001,45,59.0,13.192881262256556
Ronald Araújo,Barcelona,47.145,28.628000000000004,46,1.0,13.861501217400653
Pedri,Barcelona,60.37499999999999,28.491999999999997,46,4.0,16.42414932348095
Eric García,Barcelona,31.29,0.0,46,4.0,21.215009403721695
Gavi,Barcelona,49.56,15.776,46,6.0,11.09278756670297
Ronald Araújo,Barcelona,30.764999999999997,22.916,46,14.0,18.103485879796743
Eric García,Barcelona,26.04,5.44,46,16.0,10.19410496316376
Ronald Araújo,Barcelona,53.235,28.424,46,17.0,6.684648158280286
Gavi,Barcelona,32.97,12.716,46,17.0,9.229555189715267
Pedri,Barcelona,51.87,23.596000000000004,46,20.0,8.417710139937107
Aitor Paredes,Athletic Club,38.22,52.428,46,22.0,36.6375676594394
Gavi,Barcelona,60.269999999999996,15.028,46,23.0,8.894317511759962
Pedri,Barcelona,60.480000000000004,14.824,46,27.0,9.372539677163283
Lamine Yamal,Barcelona,58.275000000000006,5.78,46,29.0,9.945605863897876
Ronald Araújo,Barcelona,27.405,22.168,46,29.0,12.882071611351954
Pedri,Barcelona,68.145,4.556,46,30.0,7.083914807505809
Fermín López,Barcelona,47.565,19.244000000000003,46,42.0,14.782879827692573
Eric García,Barcelona,39.27,6.188,46,44.0,8.82275518191455
Gavi,Barcelona,38.324999999999996,14.96,46,45.0,6.815473644582596
Eric García,Barcelona,32.97,10.676,46,46.0,16.75572272389347
Ronald Araújo,Barcelona,29.294999999999998,26.452,46,51.0,11.25139991289973
Eric García,Barcelona,30.240000000000002,15.232,46,53.0,7.417845037475506
Gavi,Barcelona,34.755,20.944,46,56.0,12.239999999999998
Pedri,Barcelona,34.755,33.32,46,56.0,10.43077988455322
Fermín López,Barcelona,30.555000000000003,15.776,47,2.0,8.587277158680743
Eric García,Barcelona,26.355,8.092,47,4.0,6.9123900352917
Fermín López,Barcelona,31.395,17.816000000000003,47,6.0,11.244048425722827
Pedri,Barcelona,30.869999999999997,35.292,47,10.0,26.83145037078689
Alejandro Balde,Barcelona,37.695,60.316,47,13.0,8.673686413515311
Raphinha,Barcelona,45.885000000000005,63.24,47,14.0,12.504063379557866
Alejandro Balde,Barcelona,33.39,62.763999999999996,47,16.0,11.93792280926627
Pedri,Barcelona,38.22,47.327999999999996,47,18.0,8.072690319837626
Fermín López,Barcelona,45.78,53.583999999999996,47,20.0,22.258512102115
Raphinha,Barcelona,73.815,61.54,47,24.0,37.16329527907879
Unai Simón,Athletic Club,5.3549999999999995,34.204,47,56.0,57.89477013513397
Nico Williams,Athletic Club,58.169999999999995,34.204,48,1.0,11.596589541757535
Ronald Araújo,Barcelona,36.015,28.696,48,27.0,24.562404523987468
Lamine Yamal,Barcelona,47.145,6.800000000000001,48,30.0,8.45401969479608
Eric García,Barcelona,38.535000000000004,8.432,48,31.0,8.36992956959615
Lamine Yamal,Barcelona,38.64,16.048000000000002,48,33.0,8.364659048640299
Eric García,Barcelona,38.745,7.616,48,35.0,10.358332346473539
Gavi,Barcelona,37.38,17.884,48,37.0,10.24258878409165
Eric García,Barcelona,28.560000000000002,9.044,48,39.0,26.159293587556984
Iñaki Peña,Barcelona,10.290000000000001,22.983999999999998,48,42.0,17.144040393092872
Eric García,Barcelona,14.175,8.092,48,46.0,20.166076093281013
Fermín López,Barcelona,33.495,14.212,48,47.0,5.177083735077113
Gavi,Barcelona,35.175000000000004,14.552,48,51.0,7.6711074167945315
Pedri,Barcelona,33.91499999999999,23.12,48,52.0,39.12762323474299
Alejandro Balde,Barcelona,36.855000000000004,60.587999999999994,48,57.0,10.446829231877006
Pedri,Barcelona,33.39,41.956,49,1.0,25.174018352261527
Eric García,Barcelona,33.91499999999999,14.552,49,4.0,17.427295401180302
Lamine Yamal,Barcelona,46.305,3.3320000000000003,49,5.0,8.609077999414337
Robert Lewandowski,Barcelona,47.145,12.58,49,6.0,2.2310591655086207
Eric García,Barcelona,56.28,0.0,49,28.0,27.624392771606765
Ronald Araújo,Barcelona,34.335,17.612000000000002,49,33.0,7.1467265233811785
Pedri,Barcelona,40.425000000000004,21.352,49,34.0,8.006141642514207
Ronald Araújo,Barcelona,39.48,18.631999999999998,49,38.0,15.477810730203421
Mikel Jauregizar,Athletic Club,46.51499999999999,39.303999999999995,49,41.0,7.951100552753684
Aitor Paredes,Athletic Club,40.635,45.492000000000004,49,42.0,26.216999141778228
Unai Gómez,Athletic Club,67.515,49.775999999999996,49,43.0,12.22292207289239
Yuri Berchiche,Athletic Club,57.644999999999996,46.30799999999999,50,1.0,59.26371740787106
Óscar De Marcos,Athletic Club,95.76,3.74,50,2.0,13.232399782352406
Alejandro Balde,Barcelona,14.280000000000001,46.647999999999996,50,12.0,10.332699356896056
Pedri,Barcelona,24.255000000000003,54.196000000000005,50,13.0,22.696010420335984
Raphinha,Barcelona,79.69500000000001,53.24399999999999,50,20.0,9.044609499585917
Aitor Paredes,Athletic Club,25.2,33.728,50,22.0,
Pedri,Barcelona,57.225,37.331999999999994,50,27.0,11.358187575489316
Gavi,Barcelona,63.735,26.383999999999997,50,28.0,5.867804018540494
Pedri,Barcelona,58.90500000000001,25.16,50,30.0,17.911552947748554
Eric García,Barcelona,61.425,6.664000000000001,50,32.0,9.898583535031664
Pedri,Barcelona,69.19500000000001,32.368,50,38.0,28.93296474611615
Alejandro Balde,Barcelona,66.78,60.996,50,40.0,11.200662525047347
Raphinha,Barcelona,77.175,62.62799999999999,50,43.0,10.203899303697584
Pedri,Barcelona,72.345,53.44799999999999,50,45.0,7.798232171460408
Raphinha,Barcelona,70.455,60.52,50,47.0,13.463999999999999
Pedri,Barcelona,70.13999999999999,41.004,50,49.0,38.12670266361884
Yuri Berchiche,Athletic Club,48.300000000000004,68.0,51,19.0,21.741823658561856
Maroan Sannadi,Athletic Club,41.055,51.34,51,24.0,11.322153328762145
Eric García,Barcelona,51.449999999999996,0.0,51,33.0,25.767497045696928
Ronald Araújo,Barcelona,33.6,21.08,51,43.0,21.223807481222586
Pedri,Barcelona,46.51499999999999,44.812000000000005,51,46.0,17.005094795384107
Alejandro Balde,Barcelona,48.510000000000005,61.74399999999999,51,50.0,20.536295308550667
Pau Cubarsí,Barcelona,28.35,52.836,51,55.0,23.388640405119745
Iñaki Peña,Barcelona,14.175,28.832,52,3.0,24.696073068405024
Fermín López,Barcelona,59.955000000000005,19.448,52,9.0,15.726203483358592
Lamine Yamal,Barcelona,66.675,5.168,52,11.0,19.463524886309774
Yuri Berchiche,Athletic Club,11.025,52.767999999999994,52,17.0,11.466334418636142
Ronald Araújo,Barcelona,65.73,20.876,52,22.0,11.799363076030842
Pedri,Barcelona,70.875,45.016000000000005,52,27.0,11.651206332393219
Alejandro Balde,Barcelona,74.13,55.69200000000001,52,30.0,8.326599305839096
Pedri,Barcelona,67.41,51.34,52,32.0,12.815294144107648
Alejandro Balde,Barcelona,71.4,62.56,52,33.0,10.821192586771565
Raphinha,Barcelona,74.55,51.136,52,36.0,15.015112387191783
Pau Cubarsí,Barcelona,59.955000000000005,53.652,52,38.0,11.876136114073464
Gavi,Barcelona,62.37,42.024,52,41.0,13.493771933747803
Ronald Araújo,Barcelona,57.53999999999999,28.696,52,42.0,6.896620114229875
Gavi,Barcelona,63.419999999999995,37.876000000000005,52,43.0,10.388320797896064
Pedri,Barcelona,68.985,48.144,52,45.0,16.041704678742846
Alejandro Balde,Barcelona,72.24,63.852000000000004,52,48.0,9.194087284771662
Pedri,Barcelona,66.885,53.652,52,50.0,11.758439352226974
Gavi,Barcelona,58.169999999999995,44.676,52,51.0,17.69872947417413
Ronald Araújo,Barcelona,48.19499999999999,30.056,52,55.0,8.734978019434276
Gavi,Barcelona,50.505,37.672,53,0.0,8.110815557020135
Pedri,Barcelona,58.169999999999995,35.02,53,1.0,7.8368137020092465
Gavi,Barcelona,50.505,36.652,53,3.0,14.549822301320386
Ronald Araújo,Barcelona,47.985,21.964,53,5.0,27.871960749111288
Lamine Yamal,Barcelona,70.56,2.176,53,6.0,11.887439127078638
Eric García,Barcelona,60.37499999999999,9.655999999999999,53,8.0,5.2992490977496125
Lamine Yamal,Barcelona,62.37,7.0040000000000004,53,10.0,17.054989182054616
Gavi,Barcelona,49.245,18.088,53,11.0,13.233824088297377
Pedri,Barcelona,60.9,24.616000000000003,53,13.0,21.657346190149887
Ronald Araújo,Barcelona,39.27,23.528000000000002,53,16.0,10.056579935544685
Pedri,Barcelona,44.73,23.528000000000002,53,19.0,19.893944430403945
Eric García,Barcelona,47.355000000000004,3.808,53,22.0,54.28729044629138
Gavi,Barcelona,34.964999999999996,47.123999999999995,54,5.0,15.755760978131145
Óscar De Marcos,Athletic Club,53.34,21.556,54,9.0,19.324307594322754
Unai Núñez,Athletic Club,35.175000000000004,20.264,54,11.0,23.837682857190636
Unai Simón,Athletic Club,16.169999999999998,34.612,54,16.0,28.10602704047656
Yuri Berchiche,Athletic Club,25.2,60.928,54,19.0,13.97656967928826
Mikel Jauregizar,Athletic Club,29.715000000000003,54.06,54,24.0,36.56318919350444
Ronald Araújo,Barcelona,38.22,7.208,54,28.0,21.58354706715279
Eric García,Barcelona,59.63999999999999,4.556,54,30.0,10.723806973272147
Fermín López,Barcelona,70.35000000000001,4.0120000000000005,54,32.0,10.444923408048528
Eric García,Barcelona,59.010000000000005,4.827999999999999,54,34.0,21.62966444492379
Pedri,Barcelona,45.464999999999996,22.576,54,38.0,7.758397321612242
Gavi,Barcelona,45.15,14.756,54,39.0,11.649331354202266
Ronald Araújo,Barcelona,35.910000000000004,8.228,54,41.0,9.845782904370786
Nico Williams,Athletic Club,56.910000000000004,66.64,54,45.0,
Eric García,Barcelona,49.245,7.0040000000000004,54,46.0,13.804032780314596
Pedri,Barcelona,46.410000000000004,24.616000000000003,54,49.0,41.57378255583679
Alejandro Balde,Barcelona,73.185,55.488,54,55.0,5.148254170104655
Robert Lewandowski,Barcelona,72.03,46.716,54,57.0,7.359743541727517
Unai Gómez,Athletic Club,32.025,31.892,55,1.0,4.5360992052643585
Pedri,Barcelona,72.135,34.204,55,2.0,7.769757332117908
Fermín López,Barcelona,72.975,25.568,55,6.0,13.776193378433685
Lamine Yamal,Barcelona,75.495,22.1,55,12.0,8.48914182941951
Pedri,Barcelona,71.295,30.26,55,15.0,7.162599807332526
Gavi,Barcelona,66.885,24.412,55,17.0,8.930902753921345
Fermín López,Barcelona,69.40499999999999,15.844000000000001,55,19.0,6.211785250634492
Lamine Yamal,Barcelona,75.495,17.272,55,20.0,13.538862729195532
Eric García,Barcelona,80.535,4.0120000000000005,55,21.0,6.744747956743821
Nico Williams,Athletic Club,41.894999999999996,42.568,55,33.0,26.7670286920308
Óscar De Marcos,Athletic Club,55.440000000000005,15.164,55,35.0,20.93174643932035
Iñaki Peña,Barcelona,3.8850000000000007,30.328,56,9.0,18.2073870722847
Ronald Araújo,Barcelona,24.990000000000002,26.86,56,12.0,10.324631954699402
Gavi,Barcelona,41.475,22.983999999999998,56,21.0,13.76692155131277
Eric García,Barcelona,34.86,7.82,56,24.0,11.366836147319095
Yuri Berchiche,Athletic Club,59.114999999999995,66.3,56,27.0,
Nico Williams,Athletic Club,66.675,66.43599999999999,56,28.0,11.683530331196982
Mikel Jauregizar,Athletic Club,55.96499999999999,37.74,56,33.0,21.277538602949363
Iñaki Peña,Barcelona,15.015000000000002,32.096000000000004,56,45.0,11.326315596874382
Ronald Araújo,Barcelona,31.395,27.608,56,55.0,9.933237589024033
Pedri,Barcelona,36.96,35.904,56,56.0,13.135630932696005
Gavi,Barcelona,40.95,20.535999999999998,56,59.0,22.306073074389403
Yuri Berchiche,Athletic Club,47.145,66.3,57,3.0,
Lamine Yamal,Barcelona,60.269999999999996,0.0,57,12.0,18.883355872301934
Eric García,Barcelona,43.574999999999996,5.644,57,14.0,15.288784157021771
Ronald Araújo,Barcelona,33.39,18.631999999999998,57,18.0,9.183148969716214
Gavi,Barcelona,39.165,11.288,57,19.0,11.074017157292106
Ronald Araújo,Barcelona,29.924999999999997,26.18,57,23.0,17.006434811564706
Iñaki Peña,Barcelona,14.595,33.32,57,27.0,19.29906951124847
Pau Cubarsí,Barcelona,23.205000000000002,50.728,57,29.0,13.502853068888811
Alex Berenguer,Athletic Club,72.44999999999999,2.176,57,32.0,
Alejandro Balde,Barcelona,31.814999999999998,68.0,57,41.0,18.22713636312627
Pau Cubarsí,Barcelona,16.485,58.14,57,44.0,18.47943248587467
Iñaki Peña,Barcelona,12.285,37.536,57,49.0,15.992898455251943
Ronald Araújo,Barcelona,9.87,19.924,57,51.0,12.073041083339358
Eric García,Barcelona,10.920000000000002,7.412,57,53.0,17.823878393884986
Gavi,Barcelona,10.815000000000001,5.44,58,1.0,5.861199877158261
Ronald Araújo,Barcelona,5.670000000000001,7.684,58,4.0,6.260281223715112
Eric García,Barcelona,21.525,0.0,58,27.0,14.368681254728985
Alex Berenguer,Athletic Club,73.60499999999999,55.080000000000005,58,29.0,
Unai Núñez,Athletic Club,68.67,30.328,58,34.0,35.064608025757245
Pau Cubarsí,Barcelona,6.51,45.832,58,42.0,5.2540304528999435
Pedri,Barcelona,13.125,49.164,58,44.0,15.725231317853483
Alejandro Balde,Barcelona,32.13,57.936,58,49.0,14.111074941335966
Fermín López,Barcelona,42.525000000000006,48.483999999999995,58,51.0,27.897679114937127
Fermín López,Barcelona,104.475,67.728,59,40.0,16.125932190109175
Pedri,Barcelona,89.25,60.384,59,41.0,13.294317733528105
Lamine Yamal,Barcelona,78.64500000000001,44.812000000000005,59,47.0,14.234044962694181
Pedri,Barcelona,78.54,57.324,59,52.0,12.249444885381541
Fermín López,Barcelona,80.64,57.867999999999995,59,56.0,8.816660592310445
Pedri,Barcelona,72.44999999999999,45.288,59,59.0,21.706780599619083
Alejandro Balde,Barcelona,57.120000000000005,29.92,60,4.0,16.897453092108286
Pedri,Barcelona,38.22,18.496000000000002,60,11.0,24.906289085289277
Iñaki Peña,Barcelona,17.01,31.688000000000002,60,16.0,11.511038875792229
Ronald Araújo,Barcelona,25.095,23.323999999999998,60,19.0,8.819599990929294
Gavi,Barcelona,30.764999999999997,26.18,60,22.0,17.356241643858265
Pedri,Barcelona,28.980000000000004,7.48,60,26.0,6.563596879760355
Raphinha,Barcelona,35.06999999999999,5.032000000000001,60,28.0,7.755621445119667
Pedri,Barcelona,40.53,10.54,60,29.0,3.1857614474407825
Nico Williams,Athletic Club,63.21,28.491999999999997,60,37.0,3.725834268992657
Íñigo Ruíz de Galarreta,Athletic Club,65.73,28.491999999999997,60,41.0,35.274259864666185
Maroan Sannadi,Athletic Club,89.46,4.0120000000000005,60,47.0,6.875219923755166
Pau Cubarsí,Barcelona,27.720000000000002,43.52,61,45.0,14.562809653360159
Pedri,Barcelona,36.96,51.407999999999994,61,46.0,10.340696301506972
Robert Lewandowski,Barcelona,44.519999999999996,41.684,61,47.0,8.818135914126069
Pedri,Barcelona,40.635,45.62799999999999,61,49.0,20.107063534986896
Ronald Araújo,Barcelona,31.29,25.976,61,52.0,18.018525161621856
Yuri Berchiche,Athletic Club,28.980000000000004,68.0,62,5.0,19.319134789115175
Beñat Prados,Athletic Club,26.985,47.94,62,7.0,11.316579695296625
Dani Vivian,Athletic Club,19.005000000000003,39.916000000000004,62,8.0,19.111935642419894
Maroan Sannadi,Athletic Club,38.85,40.187999999999995,62,11.0,22.735798116626558
Óscar De Marcos,Athletic Club,50.714999999999996,19.108,62,16.0,29.84180718388215
Iñaki Peña,Barcelona,14.909999999999998,39.507999999999996,62,32.0,19.69128426487212
Pedri,Barcelona,28.455000000000002,51.204,62,34.0,13.08113527183325
Raphinha,Barcelona,36.855000000000004,61.608,62,38.0,8.427478863812121
Alejandro Balde,Barcelona,25.305000000000003,51.74799999999999,62,42.0,35.298776310234885
Ronald Araújo,Barcelona,8.19,19.516,62,45.0,16.28724313688477
Eric García,Barcelona,12.285,3.944,62,47.0,17.119862411830304
Andreas Christensen,Barcelona,41.160000000000004,17.816000000000003,63,37.0,35.00988226201283
Iñaki Peña,Barcelona,9.555,34.816,63,45.0,25.82859996205757
Pau Cubarsí,Barcelona,18.27,59.16,63,48.0,10.50612207239189
Alejandro Balde,Barcelona,28.980000000000004,62.763999999999996,63,51.0,28.32294280261145
Iñaki Peña,Barcelona,9.765,41.956,63,55.0,20.54843293295136
Andreas Christensen,Barcelona,31.185,24.14,64,1.0,11.830242770120995
Pedri,Barcelona,35.910000000000004,30.123999999999995,64,3.0,13.051446509870079
Gavi,Barcelona,34.02,16.864,64,6.0,10.958356126719009
Eric García,Barcelona,36.75,4.0120000000000005,64,8.0,4.322416106762509
Gavi,Barcelona,33.6,6.188,64,9.0,3.6259619413336366
Eric García,Barcelona,34.964999999999996,2.788,64,10.0,18.395158493473218
Andreas Christensen,Barcelona,26.46,17.272,64,14.0,9.399245980396511
Pedri,Barcelona,34.125,22.711999999999996,64,16.0,4.189329421279732
Andreas Christensen,Barcelona,26.46,22.711999999999996,64,17.0,8.604803832743663
Pedri,Barcelona,39.9,25.432,64,21.0,15.795878069926982
Robert Lewandowski,Barcelona,55.230000000000004,29.104,64,22.0,13.042723066905927
Dani Olmo,Barcelona,55.545,15.435999999999998,64,24.0,12.876217185182917
Lamine Yamal,Barcelona,62.894999999999996,4.6240000000000006,64,28.0,7.770341112203501
Eric García,Barcelona,58.38,10.948,64,30.0,9.636323157719438
Dani Olmo,Barcelona,59.955000000000005,26.248,64,44.0,11.763673575886058
Pedri,Barcelona,57.435,28.9,64,46.0,32.147283322234244
Alejandro Balde,Barcelona,72.66000000000001,58.75200000000001,64,53.0,6.786719457882416
Fermín López,Barcelona,79.065,60.996,64,55.0,10.289999999999992
Alejandro Balde,Barcelona,68.775,60.996,64,57.0,19.961146284720222
Gavi,Barcelona,65.835,38.69199999999999,65,2.0,19.975431009117163
Eric García,Barcelona,61.949999999999996,17.884,65,4.0,4.237839543918578
Dani Olmo,Barcelona,65.94,16.456,65,6.0,7.7431004126254335
Unai Simón,Athletic Club,15.434999999999999,42.16,65,19.0,14.398012675366
Mikel Jauregizar,Athletic Club,31.29,43.86,65,21.0,14.014215104671397
Oihan Sancet,Athletic Club,38.115,56.099999999999994,65,22.0,8.244490584626808
Yuri Berchiche,Athletic Club,31.919999999999998,61.608,65,23.0,13.470910325586761
Oihan Sancet,Athletic Club,39.375,50.388,65,25.0,16.982387376337876
Beñat Prados,Athletic Club,46.83,22.508000000000003,65,30.0,25.676048001980366
Maroan Sannadi,Athletic Club,70.56,18.496000000000002,65,37.0,8.980637171158854
Mikel Jauregizar,Athletic Club,64.05,25.432,65,38.0,39.041000806844096
Andreas Christensen,Barcelona,2.9399999999999995,23.188000000000002,65,45.0,
Yuri Berchiche,Athletic Club,101.85,55.216,65,48.0,20.649732225866753
Iñaki Peña,Barcelona,13.125,32.3,66,5.0,6.739365622964816
Andreas Christensen,Barcelona,22.994999999999997,23.188000000000002,66,15.0,18.2252099027693
Eric García,Barcelona,22.575,4.827999999999999,66,19.0,14.987094481586482
Andreas Christensen,Barcelona,11.97,21.148,66,21.0,11.487911951264252
Yuri Berchiche,Athletic Club,47.46,49.912000000000006,66,27.0,22.956372731771026
Aitor Paredes,Athletic Club,69.615,19.040000000000003,66,33.0,16.824219328099602
Alex Berenguer,Athletic Club,74.44500000000001,2.924,66,37.0,25.148397344562543
Óscar De Marcos,Athletic Club,53.655,21.08,66,40.0,26.316883098117827
Yuri Berchiche,Athletic Club,51.87,53.583999999999996,66,45.0,23.729999999999997
Gavi,Barcelona,32.13,10.88,66,48.0,10.247053234954912
Lamine Yamal,Barcelona,41.475,3.74,66,51.0,19.595219442506885
Dani Olmo,Barcelona,46.83,23.323999999999998,66,56.0,12.220502485577253
Andreas Christensen,Barcelona,33.495,18.700000000000003,66,58.0,7.717810311221702
Dani Olmo,Barcelona,47.25,30.871999999999996,67,1.0,8.410408789113644
Pedri,Barcelona,49.769999999999996,39.983999999999995,67,3.0,10.874410328840824
Fermín López,Barcelona,60.06000000000001,44.676,67,4.0,7.311649950592547
Dani Olmo,Barcelona,62.894999999999996,37.128,67,6.0,13.440172022708635
Robert Lewandowski,Barcelona,79.69500000000001,39.916000000000004,67,11.0,6.926619954927515
Pedri,Barcelona,77.07000000000001,35.428000000000004,67,12.0,20.368943124276235
Lamine Yamal,Barcelona,79.485,22.1,67,17.0,4.771022531910736
Gavi,Barcelona,77.385,26.18,67,18.0,4.467507694453358
Lamine Yamal,Barcelona,80.745,29.308,67,20.0,2.2406304916250606
Dani Olmo,Barcelona,82.74,30.328,67,20.0,7.1543000356428985
Pedri,Barcelona,78.75,37.06,67,22.0,21.632225983471972
Fermín López,Barcelona,99.12,57.12,67,24.0,15.76833535919375
Dani Olmo,Barcelona,91.97999999999999,44.336,67,25.0,6.611904718006747
Unai Simón,Athletic Club,5.3549999999999995,25.976,68,1.0,62.75564726779576
Maroan Sannadi,Athletic Club,69.08999999999999,20.944,68,5.0,9.48818259731546
Beñat Prados,Athletic Club,62.684999999999995,13.804,68,8.0,20.13948661212593
Dani Vivian,Athletic Club,42.0,22.576,68,11.0,9.771438430446155
Eric García,Barcelona,29.819999999999997,0.0,68,34.0,9.485067211148266
Gavi,Barcelona,22.05,6.188,68,37.0,9.534385140112606
Eric García,Barcelona,31.185,3.128,68,39.0,13.649861867432945
