game_id,period,minute,second,expanded_minute,type,outcome_type,team_id,team,player_id,player,x,y,end_x,end_y,goal_mouth_y,goal_mouth_z,blocked_x,blocked_y,qualifiers,is_touch,is_shot,is_goal,card_type,related_event_id,related_player_id,match_date,opponent,venue,match_id
1903740,FirstHalf,0,19.0,0,BallRecovery,Successful,243,AZ Alkmaar,513559.0,Kees Smit,54.7,71.3,,,,,,,[],False,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,FirstHalf,0,20.0,0,Pass,Successful,243,AZ Alkmaar,513559.0,Kees Smit,65.0,77.2,78.1,96.1,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '18.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '96.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '78.1'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.75'}]",True,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,FirstHalf,1,34.0,1,Pass,Unsuccessful,243,AZ Alkmaar,513559.0,Kees Smit,30.3,87.7,45.1,89.5,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.08'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '45.1'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '89.5'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '15.6'}, {'type': {'displayName': 'Longball', 'value': 1}}]",True,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,FirstHalf,1,57.0,1,Tackle,Successful,243,AZ Alkmaar,513559.0,Kees Smit,60.6,66.0,,,,,,,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '18'}, {'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",True,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,FirstHalf,2,0.0,2,BallRecovery,Successful,243,AZ Alkmaar,513559.0,Kees Smit,61.6,84.5,,,,,,,[],False,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,FirstHalf,2,1.0,2,Pass,Successful,243,AZ Alkmaar,513559.0,Kees Smit,60.0,85.8,65.0,96.9,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '65.0'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.96'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '96.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '9.2'}]",True,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,FirstHalf,4,7.0,4,Pass,Successful,243,AZ Alkmaar,513559.0,Kees Smit,82.1,70.3,88.5,78.5,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '8.7'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '78.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.69'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '88.5'}]",True,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,FirstHalf,4,25.0,4,Dispossessed,Successful,243,AZ Alkmaar,513559.0,Kees Smit,67.0,70.0,,,,,,,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '40'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Offensive', 'value': 286}}]",True,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,FirstHalf,4,27.0,4,TakeOn,Successful,243,AZ Alkmaar,513559.0,Kees Smit,70.3,64.8,,,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '41'}, {'type': {'displayName': 'Offensive', 'value': 286}}]",True,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,FirstHalf,4,29.0,4,Pass,Successful,243,AZ Alkmaar,513559.0,Kees Smit,70.6,48.1,78.6,9.1,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '9.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '27.8'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.02'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '78.6'}]",True,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,FirstHalf,8,51.0,8,Pass,Successful,243,AZ Alkmaar,513559.0,Kees Smit,41.5,31.8,30.5,32.3,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '30.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.11'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '32.3'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '11.6'}]",True,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,FirstHalf,10,1.0,10,Pass,Successful,243,AZ Alkmaar,513559.0,Kees Smit,61.5,25.0,70.5,5.2,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '5.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '70.5'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '16.4'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.32'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}]",True,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,FirstHalf,11,46.0,11,Pass,Successful,243,AZ Alkmaar,513559.0,Kees Smit,43.3,79.5,54.8,86.7,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.39'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '54.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '13.0'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '86.7'}]",True,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,FirstHalf,13,10.0,13,BallRecovery,Successful,243,AZ Alkmaar,513559.0,Kees Smit,75.1,66.8,,,,,,,[],False,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,FirstHalf,13,14.0,13,Pass,Successful,243,AZ Alkmaar,513559.0,Kees Smit,73.9,60.3,80.6,61.3,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '7.1'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.10'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '61.3'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '80.6'}]",True,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,FirstHalf,13,18.0,13,Pass,Unsuccessful,243,AZ Alkmaar,513559.0,Kees Smit,79.4,50.7,81.3,47.4,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '47.4'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '3.0'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '105'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '81.3'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.44'}]",True,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,FirstHalf,14,26.0,14,Pass,Successful,243,AZ Alkmaar,513559.0,Kees Smit,71.4,50.3,87.0,75.4,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '75.4'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '23.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.81'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '87.0'}]",True,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,FirstHalf,15,4.0,15,Pass,Unsuccessful,243,AZ Alkmaar,513559.0,Kees Smit,99.5,99.5,95.6,49.3,,,,,"[{'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '49.3'}, {'type': {'displayName': 'RightFoot', 'value': 20}}, {'type': {'displayName': 'Cross', 'value': 2}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '34.4'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '121'}, {'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '95.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.59'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'CornerTaken', 'value': 6}}]",True,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,FirstHalf,16,11.0,16,Pass,Successful,243,AZ Alkmaar,513559.0,Kees Smit,47.6,68.7,45.6,59.5,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '45.6'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '6.6'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.39'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '59.5'}]",True,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,FirstHalf,16,12.0,16,Pass,Successful,243,AZ Alkmaar,513559.0,Kees Smit,44.0,68.5,38.3,40.6,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.41'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '38.3'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '40.6'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '19.9'}]",True,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,FirstHalf,20,24.0,20,Foul,Unsuccessful,243,AZ Alkmaar,513559.0,Kees Smit,37.0,28.3,,,,,,,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '156'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'Foul', 'value': 13}}]",False,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,FirstHalf,25,44.0,25,SavedShot,Successful,243,AZ Alkmaar,513559.0,Kees Smit,82.7,49.5,,,49.7,19.0,87.1,50.0,"[{'type': {'displayName': 'BlockedY', 'value': 147}, 'value': '50'}, {'type': {'displayName': 'Blocked', 'value': 82}}, {'type': {'displayName': 'RightFoot', 'value': 20}}, {'type': {'displayName': 'FirstTouch', 'value': 328}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'FastBreak', 'value': 23}}, {'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'BlockedX', 'value': 146}, 'value': '87.1'}, {'type': {'displayName': 'OutOfBoxCentre', 'value': 18}}, {'type': {'displayName': 'LowCentre', 'value': 78}}, {'type': {'displayName': 'IntentionalAssist', 'value': 154}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '216'}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '49.7'}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '19'}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '231'}]",True,True,,,231.0,544622.0,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,FirstHalf,25,56.0,25,Pass,Successful,243,AZ Alkmaar,513559.0,Kees Smit,73.6,39.8,94.9,28.7,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '94.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.96'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '28.7'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '23.6'}]",True,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,FirstHalf,26,53.0,26,Pass,Unsuccessful,243,AZ Alkmaar,513559.0,Kees Smit,54.0,53.4,75.8,77.5,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '77.5'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '28.2'}, {'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '75.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.62'}]",True,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,FirstHalf,27,50.0,27,Pass,Successful,243,AZ Alkmaar,513559.0,Kees Smit,41.9,16.9,32.7,46.0,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '22.0'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '32.7'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.02'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '46.0'}]",True,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,FirstHalf,39,37.0,39,Pass,Successful,243,AZ Alkmaar,513559.0,Kees Smit,38.0,14.1,27.3,3.6,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '13.3'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '27.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.71'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '3.6'}]",True,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,FirstHalf,39,58.0,39,Pass,Successful,243,AZ Alkmaar,513559.0,Kees Smit,73.9,48.1,75.9,65.2,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '11.8'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '65.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '75.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.39'}]",True,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,FirstHalf,46,49.0,46,Foul,Unsuccessful,243,AZ Alkmaar,513559.0,Kees Smit,30.9,34.4,,,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Foul', 'value': 13}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '354'}, {'type': {'displayName': 'Defensive', 'value': 285}}]",False,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,FirstHalf,46,58.0,46,Card,Successful,243,AZ Alkmaar,513559.0,Kees Smit,0.0,0.0,,,,,,,"[{'type': {'displayName': 'Yellow', 'value': 31}}]",False,,,Yellow,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,SecondHalf,48,25.0,51,Pass,Successful,243,AZ Alkmaar,513559.0,Kees Smit,66.0,42.7,72.6,41.5,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '7.0'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.17'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '41.5'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '72.6'}]",True,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,SecondHalf,50,9.0,53,Pass,Successful,243,AZ Alkmaar,513559.0,Kees Smit,60.3,81.6,47.7,31.7,,,,,"[{'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '36.4'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '47.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.34'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '31.7'}]",True,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,SecondHalf,54,6.0,57,Pass,Successful,243,AZ Alkmaar,513559.0,Kees Smit,65.2,88.1,69.4,82.4,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.56'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '69.4'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '5.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '82.4'}]",True,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,SecondHalf,54,36.0,57,Pass,Successful,243,AZ Alkmaar,513559.0,Kees Smit,72.2,42.1,76.3,16.1,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '16.1'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '18.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '76.3'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.95'}]",True,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,SecondHalf,55,28.0,58,Pass,Successful,243,AZ Alkmaar,513559.0,Kees Smit,99.5,0.7,92.2,43.8,,,,,"[{'type': {'displayName': 'RightFoot', 'value': 20}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '30.3'}, {'type': {'displayName': 'CornerTaken', 'value': 6}}, {'type': {'displayName': 'ShotAssist', 'value': 210}, 'value': '15'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.83'}, {'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '92.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '43.8'}, {'type': {'displayName': 'Cross', 'value': 2}}, {'type': {'displayName': 'IntentionalAssist', 'value': 154}}, {'type': {'displayName': 'KeyPass', 'value': 11113}}]",True,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,SecondHalf,55,40.0,58,Pass,Successful,243,AZ Alkmaar,513559.0,Kees Smit,99.5,0.5,78.9,12.7,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '12.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '78.9'}, {'type': {'displayName': 'CornerTaken', 'value': 6}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.78'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '23.2'}]",True,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,SecondHalf,55,51.0,58,Pass,Successful,243,AZ Alkmaar,513559.0,Kees Smit,83.1,16.4,87.5,28.1,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '28.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '87.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.04'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '9.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",True,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,SecondHalf,56,23.0,59,Pass,Successful,243,AZ Alkmaar,513559.0,Kees Smit,77.7,10.5,80.6,3.8,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '5.5'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '80.6'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.30'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '3.8'}]",True,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,SecondHalf,56,35.0,59,Pass,Successful,243,AZ Alkmaar,513559.0,Kees Smit,62.3,9.4,72.8,3.1,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '72.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '3.1'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '11.8'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.91'}]",True,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,SecondHalf,58,10.0,61,Pass,Successful,243,AZ Alkmaar,513559.0,Kees Smit,66.0,48.8,67.2,35.6,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '35.6'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '67.2'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '9.1'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.85'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'FreekickTaken', 'value': 5}}]",True,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,SecondHalf,60,10.0,63,TakeOn,Successful,243,AZ Alkmaar,513559.0,Kees Smit,23.5,68.6,,,,,,,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '800'}, {'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",True,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,SecondHalf,60,11.0,63,Pass,Successful,243,AZ Alkmaar,513559.0,Kees Smit,13.6,74.2,16.0,93.3,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '93.3'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '13.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '16.0'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.38'}]",True,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,SecondHalf,61,34.0,64,Pass,Successful,243,AZ Alkmaar,513559.0,Kees Smit,72.8,20.9,77.0,19.4,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.06'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '77.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '4.5'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '19.4'}]",True,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,SecondHalf,63,9.0,66,BallTouch,Unsuccessful,243,AZ Alkmaar,513559.0,Kees Smit,57.1,52.8,,,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",True,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,SecondHalf,63,16.0,66,BallRecovery,Successful,243,AZ Alkmaar,513559.0,Kees Smit,36.2,55.8,,,,,,,[],False,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,SecondHalf,63,17.0,66,Pass,Successful,243,AZ Alkmaar,513559.0,Kees Smit,33.5,52.2,35.7,34.5,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '35.7'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.90'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '12.3'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '34.5'}]",True,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,SecondHalf,63,28.0,66,Pass,Successful,243,AZ Alkmaar,513559.0,Kees Smit,43.1,50.0,33.5,36.7,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '36.7'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.87'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '13.5'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '33.5'}]",True,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,SecondHalf,66,40.0,69,Pass,Successful,243,AZ Alkmaar,513559.0,Kees Smit,35.2,36.6,28.6,59.1,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '16.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '59.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '28.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.00'}]",True,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,SecondHalf,66,53.0,69,Pass,Successful,243,AZ Alkmaar,513559.0,Kees Smit,43.2,55.0,43.7,19.5,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '24.1'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.73'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '19.5'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '43.7'}]",True,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,SecondHalf,67,5.0,70,BallRecovery,Successful,243,AZ Alkmaar,513559.0,Kees Smit,55.4,34.0,,,,,,,[],False,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
1903740,SecondHalf,67,6.0,70,Foul,Successful,243,AZ Alkmaar,513559.0,Kees Smit,50.3,39.8,,,,,,,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '541'}, {'type': {'displayName': 'Foul', 'value': 13}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Offensive', 'value': 286}}]",True,,,,,,2025-08-10 12:30:00+00:00,FC Groningen,Home,1903740
