game_id,period,minute,second,expanded_minute,type,outcome_type,team_id,team,player_id,player,x,y,end_x,end_y,goal_mouth_y,goal_mouth_z,blocked_x,blocked_y,qualifiers,is_touch,is_shot,is_goal,card_type,related_event_id,related_player_id,match_id,data_source,pass_length,is_longball,is_header,is_cross,is_through_ball,shot_body_part,is_assist,field_zone,is_successful,event_type,possession_sequence,next_player,distance_to_goal,pass_distance,event_id,take_ons_in_carry,xthreat,xthreat_gen,is_pre_assist,possession_id,possession_team,is_progressive,is_box_entry,pass_outcome,action_type,zone_id,xg,match_date,opponent,arsenal_venue,match_id_ws,match_id_us,match_number
1821052,SecondHalf,49.0,54.0,51,MissedShots,Successful,13,Arsenal,326413.0,Kai Havertz,88.2,58.1,,,39.3,25.0,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '39.3'}, {'type': {'displayName': 'BoxCentre', 'value': 17}}, {'type': {'displayName': 'IntentionalAssist', 'value': 154}}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '25'}, {'type': {'displayName': 'MissRight', 'value': 75}}, {'type': {'displayName': 'RightFoot', 'value': 20}}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '479'}, {'type': {'displayName': 'RegularPlay', 'value': 22}}]",True,True,,,479.0,380706.0,1821052,whoscored,,False,False,False,False,,False,Attacking_Center,True,MissedShots,283,,14.31,,,,0.0,0.0,False,293,Arsenal,False,False,,Neutral,17,0.1159874647855758,2024-08-17 14:00:00,Wolves,Home,1821052.0,26604,1
1821052,SecondHalf,54.0,20.0,56,SavedShot,Successful,13,Arsenal,334087.0,Gabriel Magalhães,94.9,44.7,,,50.8,19.0,96.2,46.2,"[{'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '50.8'}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '19'}, {'type': {'displayName': 'FromCorner', 'value': 25}}, {'type': {'displayName': 'BlockedY', 'value': 147}, 'value': '46.2'}, {'type': {'displayName': 'BlockedX', 'value': 146}, 'value': '96.2'}, {'type': {'displayName': 'Head', 'value': 15}}, {'type': {'displayName': 'SixYardBlock', 'value': 100}}, {'type': {'displayName': 'IntentionalAssist', 'value': 154}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '518'}, {'type': {'displayName': 'Blocked', 'value': 82}}, {'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'FirstTouch', 'value': 328}}, {'type': {'displayName': 'LowCentre', 'value': 78}}, {'type': {'displayName': 'SmallBoxRight', 'value': 60}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '449'}]",True,True,,,518.0,367185.0,1821052,whoscored,,False,False,False,False,Head,False,Attacking_Center,True,SavedShot,299,,7.36,,,,0.0,0.0,False,309,Arsenal,False,False,,Neutral,17,0.0635012686252594,2024-08-17 14:00:00,Wolves,Home,1821052.0,26604,1
1821052,SecondHalf,57.0,59.0,59,MissedShots,Successful,13,Arsenal,238940.0,Thomas Partey,81.2,54.6,,,56.8,2.8,,,"[{'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'IndividualPlay', 'value': 215}}, {'type': {'displayName': 'FirstTouch', 'value': 328}}, {'type': {'displayName': 'LeftFoot', 'value': 72}}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '2.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'RegularPlay', 'value': 22}}, {'type': {'displayName': 'OutOfBoxCentre', 'value': 18}}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '56.8'}]",True,True,,,,,1821052,whoscored,,False,False,False,False,,False,Attacking_Center,True,MissedShots,315,,19.35,,,,0.0,0.0,False,325,Arsenal,False,False,,Neutral,14,0.0662564858794212,2024-08-17 14:00:00,Wolves,Home,1821052.0,26604,1
1821052,SecondHalf,58.0,54.0,60,SavedShot,Successful,13,Arsenal,326413.0,Kai Havertz,91.0,33.3,,,50.4,19.0,93.0,37.2,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '19'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '454'}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '550'}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '50.4'}, {'type': {'displayName': 'RegularPlay', 'value': 22}}, {'type': {'displayName': 'BlockedX', 'value': 146}, 'value': '93.0'}, {'type': {'displayName': 'BoxRight', 'value': 63}}, {'type': {'displayName': 'BlockedY', 'value': 147}, 'value': '37.2'}, {'type': {'displayName': 'Blocked', 'value': 82}}, {'type': {'displayName': 'RightFoot', 'value': 20}}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'LowCentre', 'value': 78}}, {'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'IntentionalAssist', 'value': 154}}]",True,True,,,550.0,238940.0,1821052,whoscored,,False,False,False,False,,False,Attacking_Left,True,SavedShot,317,,18.97,,,,0.0,0.0,False,327,Arsenal,False,False,,Neutral,16,0.0920328497886657,2024-08-17 14:00:00,Wolves,Home,1821052.0,26604,1
1821052,SecondHalf,69.0,26.0,71,SavedShot,Successful,13,Arsenal,247454.0,Martin Ødegaard,78.5,30.3,,,45.5,19.0,97.8,48.6,"[{'type': {'displayName': 'LowRight', 'value': 80}}, {'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '627'}, {'type': {'displayName': 'BlockedX', 'value': 146}, 'value': '97.8'}, {'type': {'displayName': 'BlockedY', 'value': 147}, 'value': '48.6'}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '45.5'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '567'}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '19.0'}, {'type': {'displayName': 'IndividualPlay', 'value': 215}}, {'type': {'displayName': 'OutOfBoxCentre', 'value': 18}}, {'type': {'displayName': 'LeftFoot', 'value': 72}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'SetPiece', 'value': 24}}, {'type': {'displayName': 'StandingSave', 'value': 178}}]",True,True,,,627.0,367185.0,1821052,whoscored,,False,False,False,False,,False,Attacking_Left,True,SavedShot,383,,29.16,,,,0.0,0.0,False,393,Arsenal,False,False,,Neutral,13,0.0182654168456792,2024-08-17 14:00:00,Wolves,Home,1821052.0,26604,1
1821052,SecondHalf,70.0,7.0,72,SavedShot,Successful,13,Arsenal,388650.0,Jurriën Timber,80.4,31.0,,,47.9,19.0,84.2,34.3,"[{'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '630'}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '47.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '19'}, {'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '569'}, {'type': {'displayName': 'BlockedY', 'value': 147}, 'value': '34.3'}, {'type': {'displayName': 'IntentionalAssist', 'value': 154}}, {'type': {'displayName': 'BlockedX', 'value': 146}, 'value': '84.2'}, {'type': {'displayName': 'RightFoot', 'value': 20}}, {'type': {'displayName': 'OutOfBoxCentre', 'value': 18}}, {'type': {'displayName': 'FromCorner', 'value': 25}}, {'type': {'displayName': 'Blocked', 'value': 82}}, {'type': {'displayName': 'IndividualPlay', 'value': 215}}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'LowRight', 'value': 80}}]",True,True,,,630.0,367185.0,1821052,whoscored,,False,False,False,False,,False,Attacking_Left,True,SavedShot,385,,27.3,,,,0.0,0.0,False,395,Arsenal,False,False,,Neutral,13,0.023589551448822,2024-08-17 14:00:00,Wolves,Home,1821052.0,26604,1
1821052,SecondHalf,73.0,5.0,75,Goal,Successful,13,Arsenal,367185.0,Bukayo Saka,86.9,29.6,,,46.0,15.8,,,"[{'type': {'displayName': 'BoxRight', 'value': 63}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'SetPiece', 'value': 24}}, {'type': {'displayName': 'LeftFoot', 'value': 72}}, {'type': {'displayName': 'LowRight', 'value': 80}}, {'type': {'displayName': 'IndividualPlay', 'value': 215}}, {'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '662'}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '15.8'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '46.0'}]",True,True,True,,662.0,326413.0,1821052,whoscored,,False,False,False,False,,False,Attacking_Left,True,Goal,409,,24.24,,,,0.0,0.0,False,419,Arsenal,False,False,,Offensive,16,0.0528427064418792,2024-08-17 14:00:00,Wolves,Home,1821052.0,26604,1
1821052,SecondHalf,79.0,6.0,81,SavedShot,Successful,13,Arsenal,326413.0,Kai Havertz,85.4,31.3,,,50.0,19.0,92.4,40.2,"[{'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'IntentionalAssist', 'value': 154}}, {'type': {'displayName': 'LowCentre', 'value': 78}}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '687'}, {'type': {'displayName': 'LeftFoot', 'value': 72}}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '50.0'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '629'}, {'type': {'displayName': 'BoxRight', 'value': 63}}, {'type': {'displayName': 'RegularPlay', 'value': 22}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Blocked', 'value': 82}}, {'type': {'displayName': 'BlockedY', 'value': 147}, 'value': '40.2'}, {'type': {'displayName': 'BlockedX', 'value': 146}, 'value': '92.4'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '19'}]",True,True,,,687.0,247454.0,1821052,whoscored,,False,False,False,False,,False,Attacking_Left,True,SavedShot,431,,23.72,,,,0.0,0.0,False,441,Arsenal,False,False,,Neutral,16,0.0655072778463363,2024-08-17 14:00:00,Wolves,Home,1821052.0,26604,1
1821060,FirstHalf,6.0,56.0,6,SavedShot,Successful,13,Arsenal,332325.0,Declan Rice,87.2,70.9,,,51.0,6.3,93.8,59.8,"[{'type': {'displayName': 'BlockedX', 'value': 146}, 'value': '93.8'}, {'type': {'displayName': 'FirstTouch', 'value': 328}}, {'type': {'displayName': 'BlockedY', 'value': 147}, 'value': '59.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'BoxLeft', 'value': 64}}, {'type': {'displayName': 'RegularPlay', 'value': 22}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '35'}, {'type': {'displayName': 'LeftFoot', 'value': 72}}, {'type': {'displayName': 'LowCentre', 'value': 78}}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '6.3'}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '51.0'}, {'type': {'displayName': 'StandingSave', 'value': 178}}]",True,True,,,,,1821060,whoscored,,False,False,False,False,,False,Attacking_Right,True,SavedShot,21,,24.51,,,,0.0,0.0,False,23,Arsenal,False,False,,Neutral,18,0.0387347973883152,2024-08-24 16:30:00,Aston Villa,Away,1821060.0,26618,2
1821060,FirstHalf,15.0,3.0,15,SavedShot,Successful,13,Arsenal,367185.0,Bukayo Saka,86.7,34.4,,,52.4,1.9,97.5,47.1,"[{'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '1.9'}, {'type': {'displayName': 'RegularPlay', 'value': 22}}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '52.4'}, {'type': {'displayName': 'BlockedX', 'value': 146}, 'value': '97.5'}, {'type': {'displayName': 'BlockedY', 'value': 147}, 'value': '47.1'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '85'}, {'type': {'displayName': 'BoxRight', 'value': 63}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '120'}, {'type': {'displayName': 'LeftFoot', 'value': 72}}, {'type': {'displayName': 'LowLeft', 'value': 76}}]",True,True,,,120.0,247454.0,1821060,whoscored,,False,False,False,False,,False,Attacking_Center,True,SavedShot,43,,20.5,,,,0.0,0.0,False,45,Arsenal,False,False,,Neutral,17,0.0657912641763687,2024-08-24 16:30:00,Aston Villa,Away,1821060.0,26618,2
