game_id,period,minute,second,expanded_minute,type,outcome_type,team_id,team,player_id,player,x,y,end_x,end_y,goal_mouth_y,goal_mouth_z,blocked_x,blocked_y,qualifiers,is_touch,is_shot,is_goal,card_type,related_event_id,related_player_id,match_date,opponent,venue,match_id,match_number
1821052,FirstHalf,0,0.0,0,Start,Successful,13,Arsenal,,,0.0,0.0,,,,,,,[],False,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,0,0.0,0,Pass,Successful,13,Arsenal,238940.0,Thomas Partey,50.0,50.0,26.9,52.8,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '24.3'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.06'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '52.8'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '26.9'}, {'type': {'displayName': 'StandingSave', 'value': 178}}]",True,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,0,3.0,0,Pass,Unsuccessful,13,Arsenal,276366.0,David Raya,26.9,53.7,66.8,86.7,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '47.5'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.49'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '66.8'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '86.7'}]",True,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,0,8.0,0,Pass,Successful,13,Arsenal,273257.0,Oleksandr Zinchenko,61.2,92.9,71.6,94.8,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.12'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '11.0'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '94.8'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '71.6'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}]",True,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,0,9.0,0,Pass,Unsuccessful,13,Arsenal,380706.0,Gabriel Martinelli,71.2,94.7,67.1,83.5,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.20'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '8.7'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '67.1'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '83.5'}, {'type': {'displayName': 'StandingSave', 'value': 178}}]",True,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,0,14.0,0,Aerial,Successful,13,Arsenal,361822.0,William Saliba,35.3,64.8,,,,,,,"[{'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",False,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,0,14.0,0,Pass,Unsuccessful,13,Arsenal,361822.0,William Saliba,33.2,53.2,41.0,66.4,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '66.4'}, {'type': {'displayName': 'HeadPass', 'value': 3}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.83'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '12.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '41.0'}]",True,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,0,27.0,0,Pass,Unsuccessful,13,Arsenal,322036.0,Ben White,40.8,14.4,68.0,22.2,,,,,"[{'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '22.2'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '29.0'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '68.0'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.18'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'HeadPass', 'value': 3}}]",True,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,0,29.0,0,Aerial,Unsuccessful,13,Arsenal,326413.0,Kai Havertz,67.7,21.8,,,,,,,"[{'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '13'}]",False,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,0,30.0,0,BallTouch,Successful,13,Arsenal,326413.0,Kai Havertz,68.0,22.2,,,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Head', 'value': 15}}]",True,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,0,41.0,0,Pass,Successful,13,Arsenal,322036.0,Ben White,67.9,0.0,72.9,12.5,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '72.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.08'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'ThrowIn', 'value': 107}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '12.5'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '11.2'}]",True,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,0,44.0,0,Pass,Successful,13,Arsenal,247454.0,Martin Ødegaard,64.5,14.4,48.6,35.7,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '48.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.43'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '35.7'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '22.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'StandingSave', 'value': 178}}]",True,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,0,47.0,0,Pass,Successful,13,Arsenal,334087.0,Gabriel Magalhães,49.4,35.5,53.1,16.0,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '53.1'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '16.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.00'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '13.8'}]",True,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,0,51.0,0,Pass,Successful,13,Arsenal,361822.0,William Saliba,53.6,22.0,43.9,45.1,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '43.9'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.15'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '45.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '18.7'}]",True,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,0,53.0,0,Pass,Successful,13,Arsenal,334087.0,Gabriel Magalhães,45.7,41.7,45.4,17.2,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.69'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '17.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '16.7'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '45.4'}]",True,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,0,56.0,0,Pass,Successful,13,Arsenal,361822.0,William Saliba,45.7,14.9,47.6,3.4,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '8.1'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '47.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.96'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '3.4'}]",True,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,0,58.0,0,Pass,Successful,13,Arsenal,322036.0,Ben White,40.2,5.6,21.1,27.2,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '21.1'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.51'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '24.9'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '27.2'}]",True,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,1,2.0,1,Pass,Successful,13,Arsenal,276366.0,David Raya,21.6,40.4,23.9,70.5,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '20.6'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '70.5'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '23.9'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.45'}]",True,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,1,5.0,1,Pass,Successful,13,Arsenal,334087.0,Gabriel Magalhães,23.6,66.4,18.9,45.3,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '18.9'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '45.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.38'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '15.2'}, {'type': {'displayName': 'StandingSave', 'value': 178}}]",True,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,1,9.0,1,Pass,Successful,13,Arsenal,276366.0,David Raya,19.3,42.2,23.9,14.2,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '19.6'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '14.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.96'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '23.9'}]",True,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,1,11.0,1,Pass,Successful,13,Arsenal,361822.0,William Saliba,23.9,15.9,16.0,41.6,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.01'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '19.3'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '41.6'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '16.0'}]",True,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,1,16.0,1,Pass,Successful,13,Arsenal,276366.0,David Raya,20.2,42.2,29.8,33.6,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.76'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '29.8'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '33.6'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '11.7'}]",True,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,1,18.0,1,Pass,Successful,13,Arsenal,238940.0,Thomas Partey,29.8,33.6,22.5,17.7,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '13.3'}, {'type': {'displayName': 'LayOff', 'value': 156}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '22.5'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '17.7'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.10'}]",True,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,1,22.0,1,Pass,Successful,13,Arsenal,361822.0,William Saliba,23.7,26.3,29.4,7.3,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '7.3'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.15'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '29.4'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '14.2'}]",True,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,1,24.0,1,Pass,Successful,13,Arsenal,322036.0,Ben White,28.3,16.7,20.1,30.7,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '12.8'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '20.1'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.31'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '30.7'}]",True,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,1,28.0,1,Pass,Successful,13,Arsenal,361822.0,William Saliba,21.0,41.6,28.5,58.3,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '28.5'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.96'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '13.8'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '58.3'}]",True,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,1,30.0,1,Pass,Successful,13,Arsenal,332325.0,Declan Rice,28.5,58.3,10.1,55.7,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.23'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '10.1'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '19.4'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '55.7'}]",True,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,1,31.0,1,Pass,Successful,13,Arsenal,276366.0,David Raya,10.1,55.7,20.3,75.7,,,,,"[{'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '75.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '17.3'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '20.3'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.90'}]",True,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,1,35.0,1,Pass,Successful,13,Arsenal,334087.0,Gabriel Magalhães,29.0,71.9,65.9,6.6,,,,,"[{'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '6.6'}, {'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '58.9'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '65.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.43'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}]",True,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,1,40.0,1,TakeOn,Unsuccessful,13,Arsenal,367185.0,Bukayo Saka,66.2,6.2,,,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '16'}, {'type': {'displayName': 'Offensive', 'value': 286}}]",True,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,1,52.0,1,KeeperPickup,Successful,13,Arsenal,276366.0,David Raya,14.1,55.5,,,,,,,"[{'type': {'displayName': 'StandingSave', 'value': 178}}]",False,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,1,55.0,1,Pass,Successful,13,Arsenal,276366.0,David Raya,14.1,55.5,28.7,62.0,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '62.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '28.7'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '16.0'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.28'}, {'type': {'displayName': 'KeeperThrow', 'value': 123}}, {'type': {'displayName': 'StandingSave', 'value': 178}}]",True,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,1,59.0,1,Pass,Successful,13,Arsenal,238940.0,Thomas Partey,33.7,70.2,24.1,68.4,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.26'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '10.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '24.1'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '68.4'}]",True,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,2,9.0,2,Pass,Successful,13,Arsenal,273257.0,Oleksandr Zinchenko,39.1,56.8,37.4,33.3,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.60'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '37.4'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '33.3'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '16.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",True,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,2,12.0,2,Pass,Successful,13,Arsenal,322036.0,Ben White,39.5,29.5,62.8,5.5,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '5.5'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '29.4'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '62.8'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.69'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}]",True,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,2,17.0,2,Pass,Successful,13,Arsenal,367185.0,Bukayo Saka,65.8,7.3,56.6,15.7,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '11.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '15.7'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '56.6'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.61'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}]",True,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,2,20.0,2,Pass,Unsuccessful,13,Arsenal,322036.0,Ben White,59.6,16.0,74.4,23.0,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '23.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '16.3'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.30'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '74.4'}, {'type': {'displayName': 'StandingSave', 'value': 178}}]",True,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,2,48.0,2,Tackle,Successful,13,Arsenal,361822.0,William Saliba,53.2,80.2,,,,,,,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '31'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}]",True,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,2,48.0,2,BallRecovery,Successful,13,Arsenal,380706.0,Gabriel Martinelli,57.0,85.9,,,,,,,[],False,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,2,49.0,2,TakeOn,Successful,13,Arsenal,380706.0,Gabriel Martinelli,58.8,74.7,,,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '32'}, {'type': {'displayName': 'Offensive', 'value': 286}}]",True,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,2,51.0,2,Foul,Successful,13,Arsenal,380706.0,Gabriel Martinelli,55.0,52.4,,,,,,,"[{'type': {'displayName': 'Foul', 'value': 13}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '33'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Offensive', 'value': 286}}]",True,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,3,2.0,3,Pass,Successful,13,Arsenal,273257.0,Oleksandr Zinchenko,52.2,56.5,43.4,37.2,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '37.2'}, {'type': {'displayName': 'FreekickTaken', 'value': 5}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '43.4'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '16.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.10'}]",True,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,3,11.0,3,Pass,Successful,13,Arsenal,361822.0,William Saliba,44.0,28.4,62.8,25.3,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '25.3'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '19.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.18'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '62.8'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",True,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,3,11.0,3,Pass,Successful,13,Arsenal,326413.0,Kai Havertz,63.8,25.1,59.4,10.0,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '59.4'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.29'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '11.3'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '10.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}]",True,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,3,13.0,3,Pass,Successful,13,Arsenal,322036.0,Ben White,59.4,10.0,72.3,6.3,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '72.3'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '13.8'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '6.3'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.10'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}]",True,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,3,18.0,3,Pass,Successful,13,Arsenal,247454.0,Martin Ødegaard,68.5,33.4,64.2,58.8,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '64.2'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '58.8'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.83'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '17.9'}]",True,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
1821052,FirstHalf,3,21.0,3,Pass,Successful,13,Arsenal,334087.0,Gabriel Magalhães,63.4,64.5,68.3,80.9,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '12.3'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '80.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.14'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '68.3'}, {'type': {'displayName': 'StandingSave', 'value': 178}}]",True,,,,,,2024-08-17 14:00:00+00:00,Wolves,Home,1821052,1
