game_id,period,minute,second,expanded_minute,type,outcome_type,team_id,team,player_id,player,x,y,end_x,end_y,goal_mouth_y,goal_mouth_z,blocked_x,blocked_y,qualifiers,is_touch,is_shot,is_goal,card_type,related_event_id,related_player_id,match_id,data_source,pass_length,is_longball,is_header,is_cross,is_through_ball,shot_body_part,is_assist,field_zone,is_successful,event_type,possession_sequence,next_player,distance_to_goal,pass_distance,event_id,take_ons_in_carry,xthreat,xthreat_gen,is_pre_assist,possession_id,possession_team,is_progressive,is_box_entry,pass_outcome,action_type,zone_id,xg,match_date,opponent,arsenal_venue,match_id_ws,match_id_us,match_number
1903125,FirstHalf,5.0,45.0,5,SavedShot,Successful,32,Man Utd,353377.0,Bryan Mbeumo,87.0,37.6,,,46.6,8.9,97.8,46.8,"[{'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '8.9'}, {'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'RegularPlay', 'value': 22}}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '71'}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '46.6'}, {'type': {'displayName': 'BlockedY', 'value': 147}, 'value': '46.8'}, {'type': {'displayName': 'BlockedX', 'value': 146}, 'value': '97.8'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '46'}, {'type': {'displayName': 'RightFoot', 'value': 20}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'IndividualPlay', 'value': 215}}, {'type': {'displayName': 'BoxCentre', 'value': 17}}, {'type': {'displayName': 'LowRight', 'value': 80}}]",True,True,,,71.0,343346.0,1903125,whoscored,,False,False,False,False,,False,Attacking_Center,True,SavedShot,49,,17.97,,,,0.0,0.0,False,53,Man Utd,False,False,,Neutral,17,0.0,2025-08-17 15:30:00,Manchester United,Away,1903125.0,28786,1
1903125,FirstHalf,7.0,20.0,7,MissedShots,Successful,32,Man Utd,495260.0,Patrick Dorgu,67.9,51.7,,,34.5,16.7,,,"[{'type': {'displayName': 'MissRight', 'value': 75}}, {'type': {'displayName': 'LeftFoot', 'value': 72}}, {'type': {'displayName': 'IndividualPlay', 'value': 215}}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '34.5'}, {'type': {'displayName': 'SetPiece', 'value': 24}}, {'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '83'}, {'type': {'displayName': 'OutOfBoxCentre', 'value': 18}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '16.7'}]",True,True,,,83.0,123761.0,1903125,whoscored,,False,False,False,False,,False,Attacking_Center,True,MissedShots,57,,32.14,,,,0.0,0.0,False,61,Man Utd,False,False,,Neutral,14,0.0,2025-08-17 15:30:00,Manchester United,Away,1903125.0,28786,1
1903125,FirstHalf,16.0,45.0,16,SavedShot,Successful,32,Man Utd,123761.0,Bruno Fernandes,81.0,37.3,,,52.0,19.0,88.8,43.3,"[{'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '19'}, {'type': {'displayName': 'LowLeft', 'value': 76}}, {'type': {'displayName': 'OutOfBoxCentre', 'value': 18}}, {'type': {'displayName': 'BlockedY', 'value': 147}, 'value': '43.3'}, {'type': {'displayName': 'RightFoot', 'value': 20}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '106'}, {'type': {'displayName': 'Blocked', 'value': 82}}, {'type': {'displayName': 'DirectFreekick', 'value': 26}}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '52.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'BlockedX', 'value': 146}, 'value': '88.8'}]",True,True,,,,,1903125,whoscored,,False,False,False,False,,False,Attacking_Center,True,SavedShot,109,,22.85,,,,0.0,0.0,False,113,Man Utd,False,False,,Neutral,14,0.0,2025-08-17 15:30:00,Manchester United,Away,1903125.0,28786,1
1903125,FirstHalf,24.0,15.0,24,SavedShot,Successful,32,Man Utd,353377.0,Bryan Mbeumo,82.4,38.3,,,50.0,19.0,86.2,40.8,"[{'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '183'}, {'type': {'displayName': 'BlockedX', 'value': 146}, 'value': '86.2'}, {'type': {'displayName': 'Blocked', 'value': 82}}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '50.0'}, {'type': {'displayName': 'LeftFoot', 'value': 72}}, {'type': {'displayName': 'LowCentre', 'value': 78}}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '210'}, {'type': {'displayName': 'OutOfBoxCentre', 'value': 18}}, {'type': {'displayName': 'FastBreak', 'value': 23}}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '19'}, {'type': {'displayName': 'BlockedY', 'value': 147}, 'value': '40.8'}, {'type': {'displayName': 'IndividualPlay', 'value': 215}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",True,True,,,210.0,88526.0,1903125,whoscored,,False,False,False,False,,False,Attacking_Center,True,SavedShot,153,,21.13,,,,0.0,0.0,False,157,Man Utd,False,False,,Neutral,14,0.0,2025-08-17 15:30:00,Manchester United,Away,1903125.0,28786,1
1903125,FirstHalf,29.0,33.0,29,ShotOnPost,Successful,32,Man Utd,495260.0,Patrick Dorgu,79.3,72.8,,,44.7,7.6,,,"[{'type': {'displayName': 'OutOfBoxCentre', 'value': 18}}, {'type': {'displayName': 'LeftFoot', 'value': 72}}, {'type': {'displayName': 'MissRight', 'value': 75}}, {'type': {'displayName': 'IndividualPlay', 'value': 215}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '7.6'}, {'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'FastBreak', 'value': 23}}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '44.7'}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '252'}]",True,True,,,252.0,123761.0,1903125,whoscored,,False,False,False,False,,False,Attacking_Right,True,ShotOnPost,187,,30.79,,,,0.0,0.0,False,191,Man Utd,False,False,,Neutral,15,0.0,2025-08-17 15:30:00,Manchester United,Away,1903125.0,28786,1
1903125,FirstHalf,32.0,5.0,32,SavedShot,Successful,32,Man Utd,362758.0,Matheus Cunha,83.1,37.0,,,51.3,1.9,98.4,48.7,"[{'type': {'displayName': 'IndividualPlay', 'value': 215}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '285'}, {'type': {'displayName': 'FastBreak', 'value': 23}}, {'type': {'displayName': 'LowCentre', 'value': 78}}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '1.9'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '236'}, {'type': {'displayName': 'BlockedY', 'value': 147}, 'value': '48.7'}, {'type': {'displayName': 'BlockedX', 'value': 146}, 'value': '98.4'}, {'type': {'displayName': 'BoxCentre', 'value': 17}}, {'type': {'displayName': 'RightFoot', 'value': 20}}, {'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '51.3'}]",True,True,,,285.0,353418.0,1903125,whoscored,,False,False,False,False,,False,Attacking_Center,True,SavedShot,203,,21.32,,,,0.0,0.0,False,207,Man Utd,False,False,,Neutral,14,0.0,2025-08-17 15:30:00,Manchester United,Away,1903125.0,28786,1
1903125,FirstHalf,33.0,26.0,33,SavedShot,Successful,32,Man Utd,362758.0,Matheus Cunha,74.9,56.0,,,49.7,10.1,98.0,50.5,"[{'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '49.7'}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '294'}, {'type': {'displayName': 'RegularPlay', 'value': 22}}, {'type': {'displayName': 'OutOfBoxCentre', 'value': 18}}, {'type': {'displayName': 'BlockedY', 'value': 147}, 'value': '50.5'}, {'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '10.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '247'}, {'type': {'displayName': 'IndividualPlay', 'value': 215}}, {'type': {'displayName': 'LowCentre', 'value': 78}}, {'type': {'displayName': 'BlockedX', 'value': 146}, 'value': '98.0'}, {'type': {'displayName': 'RightFoot', 'value': 20}}]",True,True,,,294.0,353377.0,1903125,whoscored,,False,False,False,False,,False,Attacking_Center,True,SavedShot,205,,25.81,,,,0.0,0.0,False,209,Man Utd,False,False,,Neutral,14,0.0,2025-08-17 15:30:00,Manchester United,Away,1903125.0,28786,1
1903125,FirstHalf,37.0,29.0,37,SavedShot,Successful,32,Man Utd,362758.0,Matheus Cunha,95.7,66.0,,,49.3,5.1,99.3,54.9,"[{'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '5.1'}, {'type': {'displayName': 'LowCentre', 'value': 78}}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '49.3'}, {'type': {'displayName': 'RegularPlay', 'value': 22}}, {'type': {'displayName': 'IndividualPlay', 'value': 215}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'BlockedY', 'value': 147}, 'value': '54.9'}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '335'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '281'}, {'type': {'displayName': 'LeftFoot', 'value': 72}}, {'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'DeepBoxLeft', 'value': 65}}, {'type': {'displayName': 'BlockedX', 'value': 146}, 'value': '99.3'}]",True,True,,,335.0,343346.0,1903125,whoscored,,False,False,False,False,,False,Attacking_Center,True,SavedShot,233,,16.57,,,,0.0,0.0,False,237,Man Utd,False,False,,Neutral,17,0.0,2025-08-17 15:30:00,Manchester United,Away,1903125.0,28786,1
1903125,FirstHalf,37.0,49.0,37,SavedShot,Successful,32,Man Utd,123761.0,Bruno Fernandes,85.0,56.6,,,48.8,19.0,85.8,56.1,"[{'type': {'displayName': 'BlockedX', 'value': 146}, 'value': '85.8'}, {'type': {'displayName': 'BoxCentre', 'value': 17}}, {'type': {'displayName': 'Blocked', 'value': 82}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '286'}, {'type': {'displayName': 'LeftFoot', 'value': 72}}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '48.8'}, {'type': {'displayName': 'BlockedY', 'value': 147}, 'value': '56.1'}, {'type': {'displayName': 'IndividualPlay', 'value': 215}}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '19'}, {'type': {'displayName': 'RegularPlay', 'value': 22}}, {'type': {'displayName': 'LowCentre', 'value': 78}}]",True,True,,,,,1903125,whoscored,,False,False,False,False,,False,Attacking_Center,True,SavedShot,237,,16.39,,,,0.0,0.0,False,241,Man Utd,False,False,,Neutral,17,0.0,2025-08-17 15:30:00,Manchester United,Away,1903125.0,28786,1
1903125,FirstHalf,43.0,13.0,43,SavedShot,Successful,32,Man Utd,343346.0,Mason Mount,86.7,62.5,,,48.9,19.0,88.0,61.2,"[{'type': {'displayName': 'BlockedX', 'value': 146}, 'value': '88.0'}, {'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'Blocked', 'value': 82}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '342'}, {'type': {'displayName': 'LowCentre', 'value': 78}}, {'type': {'displayName': 'RightFoot', 'value': 20}}, {'type': {'displayName': 'BlockedY', 'value': 147}, 'value': '61.2'}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '48.9'}, {'type': {'displayName': 'RegularPlay', 'value': 22}}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '379'}, {'type': {'displayName': 'IntentionalAssist', 'value': 154}}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '19'}, {'type': {'displayName': 'BoxCentre', 'value': 17}}]",True,True,,,379.0,362758.0,1903125,whoscored,,False,False,False,False,,False,Attacking_Center,True,SavedShot,271,,18.25,,,,0.0,0.0,False,275,Man Utd,False,False,,Neutral,17,0.0,2025-08-17 15:30:00,Manchester United,Away,1903125.0,28786,1
