game_id,period,minute,second,expanded_minute,type,outcome_type,team_id,team,player_id,player,x,y,end_x,end_y,goal_mouth_y,goal_mouth_z,blocked_x,blocked_y,qualifiers,is_touch,is_shot,is_goal,card_type,related_event_id,related_player_id,match_id,data_source,pass_length,is_longball,is_header,is_cross,is_through_ball,shot_body_part,is_assist,field_zone,is_successful,event_type,possession_sequence,next_player,distance_to_goal,pass_distance,event_id,take_ons_in_carry,xthreat,xthreat_gen,is_pre_assist,possession_id,possession_team,is_progressive,is_box_entry,pass_outcome,action_type,zone_id,xg,venue,opponent,match_date,match_id_ws,match_id_us
1911376,SecondHalf,88.0,8.0,93,Pass,Successful,248,Monaco,382234.0,Ansu Fati,25.6,64.4,26.7,50.6,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '50.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.83'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '9.5'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '26.7'}]",True,,,,,,1911376,whoscored,,False,False,False,False,,False,Defensive_Center,True,Pass,425,Stanis Idumbo,75.78,13.84,,,-0.02909489686,0.0,True,456,Monaco,False,False,Shot,Offensive,5,0.0,Away,Lorient,2025-08-24,1911376,29585.0
1911376,SecondHalf,89.0,40.0,94,Carry,Successful,248,Monaco,382234.0,Ansu Fati,65.2,17.3,67.6,10.7,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.87'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '17.3'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '65.2'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '21.0'}]",True,,,,,,1911376,whoscored,,False,False,False,False,,False,Middle_Center,True,Carry,431,Krépin Diatta,38.06,30.67,1542.5,0.0,-0.0146834329199999,0.0,False,462,Monaco,False,False,,Offensive,10,0.0,Away,Lorient,2025-08-24,1911376,29585.0
1911376,SecondHalf,84.0,33.0,89,BallRecovery,Successful,248,Monaco,382234.0,Ansu Fati,35.0,65.2,,,,,,,[],False,,,,,,1911376,whoscored,,False,False,False,False,,False,Middle_Center,True,BallRecovery,403,Ansu Fati,66.75,,,,0.0,0.0,False,434,Monaco,False,False,,Defensive,8,0.0,Away,Lorient,2025-08-24,1911376,29585.0
1911376,SecondHalf,79.5,29.0,84,Carry,Successful,248,Monaco,382234.0,Ansu Fati,14.6,54.6,17.8,51.2,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.71'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '54.6'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '9.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '14.6'}]",True,,,,,,1911376,whoscored,,False,False,False,False,,False,Defensive_Center,True,Carry,393,Jordan Teze,78.82,10.54,1387.5,0.0,0.0006146851999999,0.0006146851999999,False,424,Monaco,False,False,,Offensive,2,0.0,Away,Lorient,2025-08-24,1911376,29585.0
1911376,SecondHalf,83.0,53.0,88,BallTouch,Successful,248,Monaco,382234.0,Ansu Fati,38.0,16.5,,,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",True,,,,,,1911376,whoscored,,False,False,False,False,,False,Middle_Left,True,BallTouch,399,,70.47,,,,0.0,0.0,False,430,Monaco,False,False,,Neutral,7,0.0,Away,Lorient,2025-08-24,1911376,29585.0
1911376,SecondHalf,64.0,10.0,69,SubstitutionOn,Successful,248,Monaco,382234.0,Ansu Fati,0.0,0.0,,,,,,,"[{'type': {'displayName': 'FormationSlot', 'value': 145}, 'value': '10'}, {'type': {'displayName': 'PlayerPosition', 'value': 44}, 'value': 'Midfielder'}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '652'}, {'type': {'displayName': 'JerseyNumber', 'value': 59}, 'value': '31'}]",False,,,,652.0,470978.0,1911376,whoscored,,False,False,False,False,,False,Defensive_Left,True,SubstitutionOn,333,Takumi Minamino,111.8,,,,0.0,0.0,False,364,Monaco,False,False,,Neutral,1,0.0,Away,Lorient,2025-08-24,1911376,29585.0
1911376,SecondHalf,64.0,44.0,69,Pass,Successful,248,Monaco,382234.0,Ansu Fati,30.5,41.5,15.8,18.8,,,,,"[{'type': {'displayName': 'LayOff', 'value': 156}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '15.8'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '18.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.93'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '21.8'}]",True,,,,,,1911376,whoscored,,False,False,False,False,,False,Defensive_Center,True,Pass,333,Eric Dier,70.02,27.04,,,-0.0377943810999999,0.0,False,364,Monaco,False,False,Retention,Offensive,5,0.0,Away,Lorient,2025-08-24,1911376,29585.0
1911376,SecondHalf,65.0,6.0,70,BallRecovery,Successful,248,Monaco,382234.0,Ansu Fati,25.2,68.2,,,,,,,[],False,,,,,,1911376,whoscored,,False,False,False,False,,False,Defensive_Right,True,BallRecovery,335,Ansu Fati,76.98,,,,0.0,0.0,False,366,Monaco,False,False,,Defensive,6,0.0,Away,Lorient,2025-08-24,1911376,29585.0
1911376,SecondHalf,66.0,57.0,71,Pass,Successful,248,Monaco,382234.0,Ansu Fati,55.9,48.1,58.6,91.8,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '58.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.48'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '29.9'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '91.8'}]",True,,,,,,1911376,whoscored,,False,False,False,False,,False,Middle_Center,True,Pass,343,Caio Henrique,44.14,43.78,,,0.4476648499499999,0.4476648499499999,False,374,Monaco,False,False,Retention,Offensive,11,0.0,Away,Lorient,2025-08-24,1911376,29585.0
1911376,SecondHalf,69.0,15.0,74,Pass,Successful,248,Monaco,382234.0,Ansu Fati,26.7,82.1,31.3,88.6,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '31.3'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '6.5'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.74'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '88.6'}]",True,,,,,,1911376,whoscored,,False,False,False,False,,False,Defensive_Right,True,Pass,347,Mamadou Coulibaly,80.02,7.96,,,0.0719729142199999,0.0719729142199999,False,378,Monaco,False,False,Retention,Offensive,6,0.0,Away,Lorient,2025-08-24,1911376,29585.0
1911376,SecondHalf,69.0,19.0,74,TakeOn,Unsuccessful,248,Monaco,382234.0,Ansu Fati,32.4,90.8,,,,,,,"[{'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '622'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",True,,,,,,1911376,whoscored,,False,False,False,False,,False,Defensive_Right,False,TakeOn,347,,78.96,,,,0.0,0.0,False,378,Monaco,False,False,,Offensive,6,0.0,Away,Lorient,2025-08-24,1911376,29585.0
1911376,SecondHalf,65.0,7.0,70,Pass,Unsuccessful,248,Monaco,382234.0,Ansu Fati,25.2,68.2,27.7,67.6,,,,,"[{'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '581'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.13'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '67.6'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '27.7'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '2.7'}]",True,,,,,,1911376,whoscored,,False,False,False,False,,False,Defensive_Right,False,Pass,335,,76.98,2.57,,,0.0,0.0,False,366,Monaco,False,False,Unsuccessful,Offensive,6,0.0,Away,Lorient,2025-08-24,1911376,29585.0
1911376,SecondHalf,69.0,26.5,74,Carry,Successful,248,Monaco,382234.0,Ansu Fati,25.7,89.7,30.1,86.6,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '25.7'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.65'}, {'type': {'displayName': 'ThrowIn', 'value': 107}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '16.0'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '89.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",True,,,,,,1911376,whoscored,,False,False,False,False,,False,Middle_Right,True,Carry,349,Christian Mawissa,78.87,16.82,1212.5,0.0,0.0146363521999999,0.0146363521999999,False,380,Monaco,False,False,,Offensive,6,0.0,Away,Lorient,2025-08-24,1911376,29585.0
1911376,SecondHalf,73.0,50.0,78,Pass,Unsuccessful,248,Monaco,382234.0,Ansu Fati,53.9,47.3,61.1,18.8,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.08'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '18.8'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '20.8'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '61.1'}]",True,,,,,,1911376,whoscored,,False,False,False,False,,False,Middle_Center,False,Pass,361,,46.18,29.4,,,0.0,0.0,False,392,Monaco,False,False,Unsuccessful,Offensive,11,0.0,Away,Lorient,2025-08-24,1911376,29585.0
1911376,SecondHalf,74.0,18.0,79,Foul,Unsuccessful,248,Monaco,382234.0,Ansu Fati,86.5,38.3,,,,,,,"[{'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '669'}]",False,,,,,,1911376,whoscored,,False,False,False,False,,False,Attacking_Center,False,Foul,367,,17.86,,,,0.0,0.0,False,398,Monaco,False,False,,Neutral,17,0.0,Away,Lorient,2025-08-24,1911376,29585.0
1911376,SecondHalf,76.0,36.0,81,Pass,Successful,248,Monaco,382234.0,Ansu Fati,49.8,49.7,35.7,47.6,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '47.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.24'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '14.9'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '35.7'}]",True,,,,,,1911376,whoscored,,False,False,False,False,,False,Middle_Center,True,Pass,375,Eric Dier,50.2,14.26,,,-0.0617715820999999,0.0,False,406,Monaco,False,False,Retention,Offensive,8,0.0,Away,Lorient,2025-08-24,1911376,29585.0
1911376,SecondHalf,76.0,36.5,81,Carry,Successful,248,Monaco,382234.0,Ansu Fati,35.7,47.6,37.5,50.7,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '47.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.24'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '14.9'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '35.7'}]",True,,,,,,1911376,whoscored,,False,False,False,False,,False,Middle_Center,True,Carry,375,Eric Dier,50.2,14.26,1309.5,0.0,0.0145272751399999,0.0145272751399999,False,406,Monaco,False,False,,Offensive,8,0.0,Away,Lorient,2025-08-24,1911376,29585.0
1911376,SecondHalf,79.0,57.0,84,Pass,Successful,248,Monaco,382234.0,Ansu Fati,22.1,62.0,14.6,54.6,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.71'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '54.6'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '9.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '14.6'}]",True,,,,,,1911376,whoscored,,False,False,False,False,,False,Defensive_Center,True,Pass,393,Jordan Teze,78.82,10.54,,,-0.0303578200399999,0.0,False,424,Monaco,False,False,Retention,Offensive,5,0.0,Away,Lorient,2025-08-24,1911376,29585.0
1911376,SecondHalf,69.0,22.0,74,Pass,Successful,248,Monaco,382234.0,Ansu Fati,39.0,100.0,25.7,89.7,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '25.7'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.65'}, {'type': {'displayName': 'ThrowIn', 'value': 107}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '16.0'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '89.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",True,,,,,,1911376,whoscored,,False,False,False,False,,False,Middle_Right,True,Pass,349,Christian Mawissa,78.87,16.82,,,-0.2247976845599999,0.0,False,380,Monaco,False,False,Retention,Offensive,9,0.0,Away,Lorient,2025-08-24,1911376,29585.0
1911366,SecondHalf,80.0,44.0,85,Pass,Successful,248,Monaco,382234.0,Ansu Fati,47.5,32.7,43.3,23.1,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '7.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.12'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '23.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '43.3'}]",True,,,,,,1911366,whoscored,,False,False,False,False,,False,Middle_Left,True,Pass,429,Lamine Camara,55.28,10.48,,,-0.02639364261,0.0,False,453,Monaco,False,False,Retention,Offensive,7,0.0,Home,Metz,2025-08-31,1911366,29580.0
1911366,SecondHalf,75.0,10.0,80,Pass,Successful,248,Monaco,382234.0,Ansu Fati,60.6,65.4,53.4,72.3,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '8.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.59'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '72.3'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '53.4'}, {'type': {'displayName': 'LayOff', 'value': 156}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",True,,,,,,1911366,whoscored,,False,False,False,False,,False,Middle_Center,True,Pass,407,Thilo Kehrer,42.3,9.97,,,0.0212601927599998,0.0212601927599998,False,431,Monaco,False,False,Retention,Offensive,11,0.0,Home,Metz,2025-08-31,1911366,29580.0
1911366,SecondHalf,75.0,27.0,80,Pass,Successful,248,Monaco,382234.0,Ansu Fati,76.3,51.9,81.3,75.1,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '75.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '81.3'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '16.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.25'}]",True,,,,,,1911366,whoscored,,False,False,False,False,,False,Attacking_Center,True,Pass,409,Kassoum Ouattara,23.78,23.73,,,0.08236618818,0.08236618818,False,433,Monaco,False,False,Retention,Offensive,14,0.0,Home,Metz,2025-08-31,1911366,29580.0
1911366,SecondHalf,75.0,29.5,80,Carry,Successful,248,Monaco,382234.0,Ansu Fati,81.3,75.1,96.8,77.4,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '75.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '81.3'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '16.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.25'}]",True,,,,,,1911366,whoscored,,False,False,False,False,,False,Attacking_Center,True,Carry,409,Kassoum Ouattara,23.78,23.73,1259.5,0.0,-0.08749231153,0.0,False,433,Monaco,False,True,,Offensive,15,0.0,Home,Metz,2025-08-31,1911366,29580.0
1911366,SecondHalf,76.0,25.0,81,Tackle,Successful,248,Monaco,382234.0,Ansu Fati,34.4,16.0,,,,,,,"[{'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '781'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Defensive', 'value': 285}}]",True,,,,,,1911366,whoscored,,False,False,False,False,,False,Middle_Left,True,Tackle,411,Maghnes Akliouche,73.89,,,,0.0,0.0,False,435,Monaco,False,False,,Defensive,7,0.0,Home,Metz,2025-08-31,1911366,29580.0
1911366,SecondHalf,77.0,28.0,82,Pass,Successful,248,Monaco,382234.0,Ansu Fati,85.2,72.6,81.7,81.6,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.11'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '7.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '81.7'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '81.6'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}]",True,,,,,,1911366,whoscored,,False,False,False,False,,False,Attacking_Right,True,Pass,413,Kassoum Ouattara,27.01,9.66,,,0.07637470984,0.07637470984,False,437,Monaco,False,False,Retention,Offensive,18,0.0,Home,Metz,2025-08-31,1911366,29580.0
1911366,SecondHalf,80.0,36.0,85,Pass,Successful,248,Monaco,382234.0,Ansu Fati,55.2,47.4,42.3,49.5,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.04'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '42.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '49.5'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '13.6'}]",True,,,,,,1911366,whoscored,,False,False,False,False,,False,Middle_Center,True,Pass,429,Eric Dier,44.88,13.07,,,-0.04227293122,0.0,False,453,Monaco,False,False,Retention,Offensive,11,0.0,Home,Metz,2025-08-31,1911366,29580.0
1911366,SecondHalf,81.0,49.0,86,Pass,Successful,248,Monaco,382234.0,Ansu Fati,85.8,90.4,84.0,98.4,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '5.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '98.4'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.91'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '84.0'}]",True,,,,,,1911366,whoscored,,False,False,False,False,,False,Attacking_Right,True,Pass,433,Caio Henrique,42.82,8.2,,,0.08667785808,0.08667785808,False,457,Monaco,False,False,Goal,Offensive,18,0.0,Home,Metz,2025-08-31,1911366,29580.0
1911366,SecondHalf,89.0,28.0,94,Pass,Successful,248,Monaco,382234.0,Ansu Fati,29.1,80.5,25.4,97.2,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.90'}, {'type': {'displayName': 'LayOff', 'value': 156}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '12.0'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '97.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '25.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",True,,,,,,1911366,whoscored,,False,False,False,False,,False,Defensive_Right,True,Pass,465,Caio Henrique,77.18,17.1,,,0.06528146223,0.06528146223,False,489,Monaco,False,False,Retention,Offensive,6,0.0,Home,Metz,2025-08-31,1911366,29580.0
1911366,SecondHalf,82.0,1.0,87,Goal,Successful,248,Monaco,382234.0,Ansu Fati,91.7,51.9,,,53.8,12.7,,,"[{'type': {'displayName': 'BigChance', 'value': 214}}, {'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '53.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'FirstTouch', 'value': 328}}, {'type': {'displayName': 'RegularPlay', 'value': 22}}, {'type': {'displayName': 'Head', 'value': 15}}, {'type': {'displayName': 'BoxCentre', 'value': 17}}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '716'}, {'type': {'displayName': 'IntentionalAssist', 'value': 154}}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '12.7'}, {'type': {'displayName': 'LowLeft', 'value': 76}}]",True,True,True,,716.0,335692.0,1911366,whoscored,,False,False,False,False,Head,False,Attacking_Center,True,Goal,435,,8.51,,,,0.0,0.0,False,459,Monaco,False,False,,Offensive,17,0.3523291349411011,Home,Metz,2025-08-31,1911366,29580.0
1911366,SecondHalf,83.0,53.0,88,Tackle,Successful,248,Monaco,382234.0,Ansu Fati,60.1,88.4,,,,,,,"[{'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '843'}, {'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}]",True,,,,,,1911366,whoscored,,False,False,False,False,,False,Middle_Right,True,Tackle,441,,55.38,,,,0.0,0.0,False,465,Monaco,False,False,,Defensive,12,0.0,Home,Metz,2025-08-31,1911366,29580.0
1911366,SecondHalf,86.0,41.0,91,Pass,Successful,248,Monaco,382234.0,Ansu Fati,68.7,10.5,73.1,9.6,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.15'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '4.7'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '73.1'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '9.6'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}]",True,,,,,,1911366,whoscored,,False,False,False,False,,False,Attacking_Left,True,Pass,451,Maghnes Akliouche,50.4,4.49,,,-0.0072151857499999,0.0,False,475,Monaco,False,False,Shot,Offensive,13,0.0,Home,Metz,2025-08-31,1911366,29580.0
1911366,SecondHalf,86.0,44.0,91,Pass,Successful,248,Monaco,382234.0,Ansu Fati,71.0,26.8,66.7,52.2,,,,,"[{'type': {'displayName': 'IntentionalAssist', 'value': 154}}, {'type': {'displayName': 'ShotAssist', 'value': 210}, 'value': '15'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '17.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.83'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '66.7'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '52.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'KeyPass', 'value': 11113}}]",True,,,,,,1911366,whoscored,,False,False,False,False,,True,Attacking_Left,True,Pass,451,Stanis Idumbo,37.14,25.76,,,0.11133042526,0.11133042526,False,475,Monaco,False,False,Shot,Offensive,13,0.0,Home,Metz,2025-08-31,1911366,29580.0
1911366,SecondHalf,86.0,47.0,91,Carry,Successful,248,Monaco,382234.0,Ansu Fati,66.7,52.2,86.2,70.3,,,,,"[{'type': {'displayName': 'IntentionalAssist', 'value': 154}}, {'type': {'displayName': 'ShotAssist', 'value': 210}, 'value': '15'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '17.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.83'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '66.7'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '52.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'KeyPass', 'value': 11113}}]",True,,,,,,1911366,whoscored,,False,False,False,False,,True,Attacking_Left,True,Carry,451,Stanis Idumbo,37.14,25.76,1414.5,0.0,-0.0264643691599999,0.0,False,475,Monaco,True,True,,Offensive,14,0.0,Home,Metz,2025-08-31,1911366,29580.0
1911366,SecondHalf,71.0,37.5,76,Carry,Successful,248,Monaco,382234.0,Ansu Fati,87.7,65.7,88.7,62.0,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.91'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '5.7'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '65.7'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '87.7'}, {'type': {'displayName': 'IntentionalAssist', 'value': 154}}, {'type': {'displayName': 'ShotAssist', 'value': 210}, 'value': '13'}, {'type': {'displayName': 'KeyPass', 'value': 11113}}]",True,,,,,,1911366,whoscored,,False,False,False,False,,True,Attacking_Center,True,Carry,395,George Ilenikhena,18.06,7.38,1201.5,0.0,-0.0179766330499999,0.0,False,419,Monaco,False,False,,Offensive,17,0.0,Home,Metz,2025-08-31,1911366,29580.0
1911366,SecondHalf,92.0,2.0,97,Pass,Successful,248,Monaco,382234.0,Ansu Fati,48.7,69.1,55.1,64.5,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '55.1'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '7.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.85'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '64.5'}]",True,,,,,,1911366,whoscored,,False,False,False,False,,False,Middle_Right,True,Pass,491,Stanis Idumbo,54.74,7.88,,,0.01589275232,0.01589275232,True,515,Monaco,False,False,Goal,Offensive,9,0.0,Home,Metz,2025-08-31,1911366,29580.0
1911366,SecondHalf,92.0,4.5,97,Carry,Successful,248,Monaco,382234.0,Ansu Fati,55.1,64.5,62.2,57.4,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '55.1'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '7.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.85'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '64.5'}]",True,,,,,,1911366,whoscored,,False,False,False,False,,False,Middle_Right,True,Carry,491,Stanis Idumbo,54.74,7.88,1520.5,0.0,-0.03630703144,0.0,False,515,Monaco,False,False,,Offensive,11,0.0,Home,Metz,2025-08-31,1911366,29580.0
1911366,SecondHalf,82.0,0.0,87,Aerial,Successful,248,Monaco,382234.0,Ansu Fati,91.7,51.9,,,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '836'}]",False,,,,,,1911366,whoscored,,False,False,False,False,,False,Attacking_Center,True,Aerial,433,,8.51,,,,0.0,0.0,False,457,Monaco,False,False,,Neutral,17,0.0,Home,Metz,2025-08-31,1911366,29580.0
