game_id,period,minute,second,expanded_minute,type,outcome_type,team_id,team,player_id,player,x,y,end_x,end_y,goal_mouth_y,goal_mouth_z,blocked_x,blocked_y,qualifiers,is_touch,is_shot,is_goal,card_type,related_event_id,related_player_id,match_id,data_source,pass_length,is_longball,is_header,is_cross,is_through_ball,shot_body_part,is_assist,field_zone,is_successful,event_type,possession_sequence,next_player,distance_to_goal,pass_distance,event_id,take_ons_in_carry,xthreat,xthreat_gen,is_pre_assist,possession_id,possession_team,is_progressive,is_box_entry,pass_outcome,action_type,zone_id,xg,match_date,opponent,arsenal_venue,match_id_ws,match_id_us,match_number
1903125,FirstHalf,12.0,42.0,12,Goal,Successful,13,Arsenal,386519.0,Riccardo Calafiori,99.5,47.2,,,47.7,12.7,,,"[{'type': {'displayName': 'LowRight', 'value': 80}}, {'type': {'displayName': 'FromCorner', 'value': 25}}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '47.7'}, {'type': {'displayName': 'FirstTouch', 'value': 328}}, {'type': {'displayName': 'Head', 'value': 15}}, {'type': {'displayName': 'SmallBoxCentre', 'value': 16}}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '12.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'BigChance', 'value': 214}}]",True,True,True,,,,1903125,whoscored,,False,False,False,False,Head,False,Attacking_Center,True,Goal,92,,2.84,,,,0.0,0.0,False,96,Arsenal,False,False,,Offensive,17,0.8442546129226685,2025-08-17 15:30:00,Manchester United,Away,1903125.0,28786,1
1903125,FirstHalf,25.0,53.0,25,SavedShot,Successful,13,Arsenal,380706.0,Gabriel Martinelli,87.0,69.3,,,49.6,0.6,98.8,52.5,"[{'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '217'}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '49.6'}, {'type': {'displayName': 'BoxLeft', 'value': 64}}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '0.6'}, {'type': {'displayName': 'BlockedY', 'value': 147}, 'value': '52.5'}, {'type': {'displayName': 'IntentionalAssist', 'value': 154}}, {'type': {'displayName': 'RegularPlay', 'value': 22}}, {'type': {'displayName': 'LowCentre', 'value': 78}}, {'type': {'displayName': 'BlockedX', 'value': 146}, 'value': '98.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'RightFoot', 'value': 20}}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '193'}]",True,True,,,193.0,367185.0,1903125,whoscored,,False,False,False,False,,False,Attacking_Right,True,SavedShot,160,,23.27,,,,0.0,0.0,False,164,Arsenal,False,False,,Neutral,18,0.0585200823843479,2025-08-17 15:30:00,Manchester United,Away,1903125.0,28786,1
1903125,FirstHalf,34.0,36.0,34,SavedShot,Successful,13,Arsenal,247454.0,Martin Ødegaard,78.4,42.3,,,47.4,7.6,98.6,49.3,"[{'type': {'displayName': 'IndividualPlay', 'value': 215}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'BlockedX', 'value': 146}, 'value': '98.6'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '307'}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '263'}, {'type': {'displayName': 'OutOfBoxCentre', 'value': 18}}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '7.6'}, {'type': {'displayName': 'RegularPlay', 'value': 22}}, {'type': {'displayName': 'BlockedY', 'value': 147}, 'value': '49.3'}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '47.4'}, {'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'LowRight', 'value': 80}}, {'type': {'displayName': 'LeftFoot', 'value': 72}}]",True,True,,,263.0,322036.0,1903125,whoscored,,False,False,False,False,,False,Attacking_Center,True,SavedShot,226,,22.93,,,,0.0,0.0,False,230,Arsenal,False,False,,Neutral,14,0.0608952939510345,2025-08-17 15:30:00,Manchester United,Away,1903125.0,28786,1
1903125,FirstHalf,40.0,48.0,40,MissedShots,Successful,13,Arsenal,247454.0,Martin Ødegaard,86.4,42.3,,,64.7,2.8,93.2,50.2,"[{'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '2.8'}, {'type': {'displayName': 'BoxCentre', 'value': 17}}, {'type': {'displayName': 'LeftFoot', 'value': 72}}, {'type': {'displayName': 'FromCorner', 'value': 25}}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '64.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'BlockedX', 'value': 146}, 'value': '93.2'}, {'type': {'displayName': 'FirstTouch', 'value': 328}}, {'type': {'displayName': 'MissLeft', 'value': 73}}, {'type': {'displayName': 'Volley', 'value': 108}}, {'type': {'displayName': 'BlockedY', 'value': 147}, 'value': '50.2'}]",True,True,,,,,1903125,whoscored,,False,False,False,False,,False,Attacking_Center,True,MissedShots,256,,15.63,,,,0.0,0.0,False,260,Arsenal,False,False,,Neutral,17,0.0668528005480766,2025-08-17 15:30:00,Manchester United,Away,1903125.0,28786,1
1903125,FirstHalf,40.0,51.0,40,MissedShots,Successful,13,Arsenal,322036.0,Ben White,74.7,45.8,,,75.0,13.9,,,"[{'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '13.9'}, {'type': {'displayName': 'FromCorner', 'value': 25}}, {'type': {'displayName': 'OutOfBoxCentre', 'value': 18}}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '75.0'}, {'type': {'displayName': 'RightFoot', 'value': 20}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Volley', 'value': 108}}, {'type': {'displayName': 'IndividualPlay', 'value': 215}}, {'type': {'displayName': 'MissLeft', 'value': 73}}, {'type': {'displayName': 'FirstTouch', 'value': 328}}]",True,True,,,,,1903125,whoscored,,False,False,False,False,,False,Attacking_Center,True,MissedShots,258,,25.65,,,,0.0,0.0,False,262,Arsenal,False,False,,Neutral,14,0.0184373389929533,2025-08-17 15:30:00,Manchester United,Away,1903125.0,28786,1
1903125,SecondHalf,58.0,58.0,60,MissedShots,Successful,13,Arsenal,332325.0,Declan Rice,77.4,51.9,,,49.1,91.7,,,"[{'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '458'}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '91.7'}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '49.1'}, {'type': {'displayName': 'MissHigh', 'value': 74}}, {'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'RightFoot', 'value': 20}}, {'type': {'displayName': 'OutOfBoxCentre', 'value': 18}}, {'type': {'displayName': 'RegularPlay', 'value': 22}}, {'type': {'displayName': 'IndividualPlay', 'value': 215}}]",True,True,,,458.0,380706.0,1903125,whoscored,,False,False,False,False,,False,Attacking_Center,True,MissedShots,378,,22.68,,,,0.0,0.0,False,388,Arsenal,False,False,,Neutral,14,0.0330199003219604,2025-08-17 15:30:00,Manchester United,Away,1903125.0,28786,1
1903125,SecondHalf,63.0,51.0,65,SavedShot,Successful,13,Arsenal,332325.0,Declan Rice,84.4,67.3,,,51.5,19.0,92.9,58.7,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'IntentionalAssist', 'value': 154}}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '19'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '612'}, {'type': {'displayName': 'RegularPlay', 'value': 22}}, {'type': {'displayName': 'LowCentre', 'value': 78}}, {'type': {'displayName': 'BlockedX', 'value': 146}, 'value': '92.9'}, {'type': {'displayName': 'LeftFoot', 'value': 72}}, {'type': {'displayName': 'FirstTouch', 'value': 328}}, {'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '502'}, {'type': {'displayName': 'BlockedY', 'value': 147}, 'value': '58.7'}, {'type': {'displayName': 'Blocked', 'value': 82}}, {'type': {'displayName': 'BoxLeft', 'value': 64}}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '51.5'}]",True,True,,,502.0,389935.0,1903125,whoscored,,False,False,False,False,,False,Attacking_Right,True,SavedShot,398,,23.29,,,,0.0,0.0,False,408,Arsenal,False,False,,Neutral,18,0.0538807921111583,2025-08-17 15:30:00,Manchester United,Away,1903125.0,28786,1
1903125,SecondHalf,81.0,42.0,83,SavedShot,Successful,13,Arsenal,332325.0,Declan Rice,78.0,31.3,,,46.9,19.0,86.0,37.0,"[{'type': {'displayName': 'Blocked', 'value': 82}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '764'}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '46.9'}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '19'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'OutOfBoxCentre', 'value': 18}}, {'type': {'displayName': 'LowRight', 'value': 80}}, {'type': {'displayName': 'BlockedY', 'value': 147}, 'value': '37'}, {'type': {'displayName': 'RightFoot', 'value': 20}}, {'type': {'displayName': 'BlockedX', 'value': 146}, 'value': '86.0'}, {'type': {'displayName': 'DirectFreekick', 'value': 26}}]",True,True,,,,,1903125,whoscored,,False,False,False,False,,False,Attacking_Left,True,SavedShot,484,,28.87,,,,0.0,0.0,False,494,Arsenal,False,False,,Neutral,13,0.0594347938895225,2025-08-17 15:30:00,Manchester United,Away,1903125.0,28786,1
1903125,SecondHalf,91.0,1.0,93,SavedShot,Successful,13,Arsenal,367185.0,Bukayo Saka,90.1,42.5,,,50.6,19.0,91.1,43.3,"[{'type': {'displayName': 'BlockedX', 'value': 146}, 'value': '91.1'}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '50.6'}, {'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'BoxCentre', 'value': 17}}, {'type': {'displayName': 'LowCentre', 'value': 78}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '843'}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '668'}, {'type': {'displayName': 'FirstTouch', 'value': 328}}, {'type': {'displayName': 'RegularPlay', 'value': 22}}, {'type': {'displayName': 'LeftFoot', 'value': 72}}, {'type': {'displayName': 'BlockedY', 'value': 147}, 'value': '43.3'}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '19'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'IntentionalAssist', 'value': 154}}, {'type': {'displayName': 'Blocked', 'value': 82}}]",True,True,,,668.0,247454.0,1903125,whoscored,,False,False,False,False,,False,Attacking_Center,True,SavedShot,548,,12.42,,,,0.0,0.0,False,558,Arsenal,False,False,,Neutral,17,0.1351037770509719,2025-08-17 15:30:00,Manchester United,Away,1903125.0,28786,1
1903128,FirstHalf,4.0,13.0,4,SavedShot,Successful,13,Arsenal,247454.0,Martin Ødegaard,78.1,62.4,,,47.3,19.0,86.7,56.5,"[{'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '58'}, {'type': {'displayName': 'BlockedY', 'value': 147}, 'value': '56.5'}, {'type': {'displayName': 'Blocked', 'value': 82}}, {'type': {'displayName': 'RegularPlay', 'value': 22}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '19'}, {'type': {'displayName': 'BlockedX', 'value': 146}, 'value': '86.7'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '40'}, {'type': {'displayName': 'LeftFoot', 'value': 72}}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '47.3'}, {'type': {'displayName': 'IndividualPlay', 'value': 215}}, {'type': {'displayName': 'OutOfBoxCentre', 'value': 18}}, {'type': {'displayName': 'LowRight', 'value': 80}}]",True,True,,,58.0,389935.0,1903128,whoscored,,False,False,False,False,,False,Attacking_Center,True,SavedShot,34,,25.17,,,,0.0,0.0,False,38,Arsenal,False,False,,Neutral,14,0.0161885283887386,2025-08-23 16:30:00,Leeds,Home,1903128.0,28793,2
