league,season,game,game_id,period,minute,second,expanded_minute,type,outcome_type,team_id,team,player_id,player,x,y,end_x,end_y,goal_mouth_y,goal_mouth_z,blocked_x,blocked_y,qualifiers,is_touch,is_shot,is_goal,card_type,related_event_id,related_player_id,start_x,start_y,field_zone,is_successful,event_type,match_period,match_id,data_source
FRA-Ligue 1,2425,2025-05-17 Paris Saint-Germain-Auxerre,1824012,FirstHalf,0,0.0,0,Start,Successful,308,Auxerre,,,0.0,0.0,,,,,,,[],False,,,,,,0.0,0.0,Defensive Left,True,Start,Opening,1824012,whoscored
FRA-Ligue 1,2425,2025-05-17 Paris Saint-Germain-Auxerre,1824012,FirstHalf,0,0.0,0,Start,Successful,304,PSG,,,0.0,0.0,,,,,,,[],False,,,,,,0.0,0.0,Defensive Left,True,Start,Opening,1824012,whoscored
FRA-Ligue 1,2425,2025-05-17 Paris Saint-Germain-Auxerre,1824012,FirstHalf,0,0.0,0,Pass,Unsuccessful,304,PSG,384887.0,Vitinha,50.0,50.0,90.7,0.0,,,,,"[{'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '0.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '55.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.59'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '90.7'}]",True,,,,,,50.0,50.0,Middle Center,False,Pass,Opening,1824012,whoscored
FRA-Ligue 1,2425,2025-05-17 Paris Saint-Germain-Auxerre,1824012,FirstHalf,0,22.0,0,Pass,Unsuccessful,308,Auxerre,402749.0,Gideon Mensah,6.0,100.0,29.8,90.8,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '29.8'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '90.8'}, {'type': {'displayName': 'ThrowIn', 'value': 107}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '26.0'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.00'}]",True,,,,,,6.0,100.0,Defensive Right,False,Pass,Opening,1824012,whoscored
FRA-Ligue 1,2425,2025-05-17 Paris Saint-Germain-Auxerre,1824012,FirstHalf,0,23.0,0,Pass,Successful,304,PSG,320834.0,Achraf Hakimi,68.3,13.1,65.2,29.1,,,,,"[{'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'HeadPass', 'value': 3}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '11.4'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '65.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.86'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '29.1'}]",True,,,,,,68.3,13.1,Attacking Left,True,Pass,Opening,1824012,whoscored
FRA-Ligue 1,2425,2025-05-17 Paris Saint-Germain-Auxerre,1824012,FirstHalf,0,25.0,0,Pass,Successful,304,PSG,384887.0,Vitinha,65.2,29.1,56.1,14.1,,,,,"[{'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '14.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '56.1'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '14.1'}, {'type': {'displayName': 'HeadPass', 'value': 3}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.96'}]",True,,,,,,65.2,29.1,Middle Left,True,Pass,Opening,1824012,whoscored
FRA-Ligue 1,2425,2025-05-17 Paris Saint-Germain-Auxerre,1824012,FirstHalf,0,27.0,0,BallRecovery,Successful,304,PSG,101949.0,Marquinhos,56.1,14.1,,,,,,,[],False,,,,,,56.1,14.1,Middle Left,True,BallRecovery,Opening,1824012,whoscored
FRA-Ligue 1,2425,2025-05-17 Paris Saint-Germain-Auxerre,1824012,FirstHalf,0,28.0,0,Pass,Successful,304,PSG,101949.0,Marquinhos,56.1,14.1,44.3,33.6,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '18.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '44.3'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.32'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '33.6'}]",True,,,,,,56.1,14.1,Middle Left,True,Pass,Opening,1824012,whoscored
FRA-Ligue 1,2425,2025-05-17 Paris Saint-Germain-Auxerre,1824012,FirstHalf,0,36.0,0,Pass,Successful,304,PSG,432378.0,Willian Pacho,43.3,49.9,46.1,60.3,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.18'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '7.7'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '60.3'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '46.1'}]",True,,,,,,43.3,49.9,Middle Center,True,Pass,Opening,1824012,whoscored
FRA-Ligue 1,2425,2025-05-17 Paris Saint-Germain-Auxerre,1824012,FirstHalf,0,37.0,0,Pass,Successful,304,PSG,384887.0,Vitinha,45.4,59.6,46.0,27.6,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.74'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '27.6'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '46.0'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '21.8'}]",True,,,,,,45.4,59.6,Middle Center,True,Pass,Opening,1824012,whoscored
FRA-Ligue 1,2425,2025-05-17 Paris Saint-Germain-Auxerre,1824012,FirstHalf,0,43.0,0,Pass,Successful,304,PSG,101949.0,Marquinhos,55.9,20.7,56.2,28.9,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '5.6'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.51'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '28.9'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '56.2'}]",True,,,,,,55.9,20.7,Middle Left,True,Pass,Opening,1824012,whoscored
FRA-Ligue 1,2425,2025-05-17 Paris Saint-Germain-Auxerre,1824012,FirstHalf,0,47.0,0,Pass,Successful,304,PSG,294193.0,Fabián Ruiz,58.4,30.4,63.0,36.0,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.67'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '63.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '6.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '36.0'}]",True,,,,,,58.4,30.4,Middle Left,True,Pass,Opening,1824012,whoscored
FRA-Ligue 1,2425,2025-05-17 Paris Saint-Germain-Auxerre,1824012,FirstHalf,0,48.0,0,Pass,Successful,304,PSG,465388.0,João Neves,63.0,36.0,57.0,33.7,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '6.5'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '57.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.38'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '33.7'}]",True,,,,,,63.0,36.0,Middle Center,True,Pass,Opening,1824012,whoscored
FRA-Ligue 1,2425,2025-05-17 Paris Saint-Germain-Auxerre,1824012,FirstHalf,0,49.0,0,Pass,Successful,304,PSG,294193.0,Fabián Ruiz,57.0,33.7,57.6,79.9,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '31.4'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '79.9'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '57.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.55'}]",True,,,,,,57.0,33.7,Middle Center,True,Pass,Opening,1824012,whoscored
FRA-Ligue 1,2425,2025-05-17 Paris Saint-Germain-Auxerre,1824012,FirstHalf,0,52.0,0,Pass,Successful,304,PSG,384887.0,Vitinha,57.5,80.2,64.4,91.5,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '10.6'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '64.4'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '91.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.81'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}]",True,,,,,,57.5,80.2,Middle Right,True,Pass,Opening,1824012,whoscored
FRA-Ligue 1,2425,2025-05-17 Paris Saint-Germain-Auxerre,1824012,FirstHalf,0,55.0,0,Pass,Successful,304,PSG,425366.0,Bradley Barcola,64.4,91.7,60.4,86.8,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '60.4'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '5.4'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '86.8'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.81'}]",True,,,,,,64.4,91.7,Middle Right,True,Pass,Opening,1824012,whoscored
FRA-Ligue 1,2425,2025-05-17 Paris Saint-Germain-Auxerre,1824012,FirstHalf,0,57.0,0,Pass,Successful,304,PSG,384887.0,Vitinha,58.9,81.8,38.4,51.8,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '51.8'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.90'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '29.7'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '38.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",True,,,,,,58.9,81.8,Middle Right,True,Pass,Opening,1824012,whoscored
FRA-Ligue 1,2425,2025-05-17 Paris Saint-Germain-Auxerre,1824012,FirstHalf,1,0.0,1,Pass,Successful,304,PSG,432378.0,Willian Pacho,39.7,49.6,43.0,27.0,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.93'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '27.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '15.8'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '43.0'}, {'type': {'displayName': 'StandingSave', 'value': 178}}]",True,,,,,,39.7,49.6,Middle Center,True,Pass,Opening,1824012,whoscored
FRA-Ligue 1,2425,2025-05-17 Paris Saint-Germain-Auxerre,1824012,FirstHalf,1,5.0,1,Pass,Successful,304,PSG,101949.0,Marquinhos,56.3,26.5,85.6,91.7,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.96'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '85.6'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '54.0'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '91.7'}, {'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'StandingSave', 'value': 178}}]",True,,,,,,56.3,26.5,Middle Left,True,Pass,Opening,1824012,whoscored
FRA-Ligue 1,2425,2025-05-17 Paris Saint-Germain-Auxerre,1824012,FirstHalf,1,14.0,1,Pass,Successful,304,PSG,395221.0,Nuno Mendes,88.1,89.4,89.8,25.2,,,,,"[{'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '89.8'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.75'}, {'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '25.2'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '43.7'}, {'type': {'displayName': 'RightFoot', 'value': 20}}, {'type': {'displayName': 'Cross', 'value': 2}}, {'type': {'displayName': 'StandingSave', 'value': 178}}]",True,,,,,,88.1,89.4,Attacking Right,True,Pass,Opening,1824012,whoscored
FRA-Ligue 1,2425,2025-05-17 Paris Saint-Germain-Auxerre,1824012,FirstHalf,1,21.0,1,Pass,Successful,304,PSG,370984.0,Khvicha Kvaratskhelia,94.9,5.2,80.1,8.0,,,,,"[{'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '80.1'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '8.0'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.02'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '15.7'}]",True,,,,,,94.9,5.2,Attacking Left,True,Pass,Opening,1824012,whoscored
FRA-Ligue 1,2425,2025-05-17 Paris Saint-Germain-Auxerre,1824012,FirstHalf,1,24.0,1,Pass,Successful,304,PSG,465388.0,João Neves,79.6,7.3,65.1,17.1,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '65.1'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.73'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '16.6'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '17.1'}]",True,,,,,,79.6,7.3,Attacking Left,True,Pass,Opening,1824012,whoscored
FRA-Ligue 1,2425,2025-05-17 Paris Saint-Germain-Auxerre,1824012,FirstHalf,1,28.0,1,Pass,Successful,304,PSG,101949.0,Marquinhos,64.6,15.5,67.9,27.6,,,,,"[{'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.17'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '8.9'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '67.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '27.6'}]",True,,,,,,64.6,15.5,Middle Left,True,Pass,Opening,1824012,whoscored
FRA-Ligue 1,2425,2025-05-17 Paris Saint-Germain-Auxerre,1824012,FirstHalf,1,29.0,1,Pass,Successful,304,PSG,320834.0,Achraf Hakimi,67.9,27.6,61.4,18.2,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.89'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '18.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '61.4'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '9.4'}]",True,,,,,,67.9,27.6,Attacking Left,True,Pass,Opening,1824012,whoscored
FRA-Ligue 1,2425,2025-05-17 Paris Saint-Germain-Auxerre,1824012,FirstHalf,1,31.0,1,Pass,Successful,304,PSG,101949.0,Marquinhos,61.4,17.4,73.3,5.8,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '73.3'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.72'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '14.8'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '5.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}]",True,,,,,,61.4,17.4,Middle Left,True,Pass,Opening,1824012,whoscored
FRA-Ligue 1,2425,2025-05-17 Paris Saint-Germain-Auxerre,1824012,FirstHalf,1,34.0,1,Pass,Successful,304,PSG,370984.0,Khvicha Kvaratskhelia,73.1,6.4,67.4,21.3,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.10'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '11.8'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '67.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '21.3'}]",True,,,,,,73.1,6.4,Attacking Left,True,Pass,Opening,1824012,whoscored
FRA-Ligue 1,2425,2025-05-17 Paris Saint-Germain-Auxerre,1824012,FirstHalf,1,36.0,1,BallTouch,Successful,304,PSG,320834.0,Achraf Hakimi,67.3,20.7,,,,,,,"[{'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}]",True,,,,,,67.3,20.7,Attacking Left,True,BallTouch,Opening,1824012,whoscored
FRA-Ligue 1,2425,2025-05-17 Paris Saint-Germain-Auxerre,1824012,FirstHalf,1,36.0,1,Pass,Successful,304,PSG,465388.0,João Neves,67.8,16.8,57.7,17.9,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.07'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '17.9'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '10.6'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '57.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}]",True,,,,,,67.8,16.8,Attacking Left,True,Pass,Opening,1824012,whoscored
FRA-Ligue 1,2425,2025-05-17 Paris Saint-Germain-Auxerre,1824012,FirstHalf,1,39.0,1,Pass,Successful,304,PSG,101949.0,Marquinhos,57.7,17.9,57.5,60.6,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '29.0'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.58'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '57.5'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '60.6'}]",True,,,,,,57.7,17.9,Middle Left,True,Pass,Opening,1824012,whoscored
FRA-Ligue 1,2425,2025-05-17 Paris Saint-Germain-Auxerre,1824012,FirstHalf,1,43.0,1,Pass,Successful,304,PSG,384887.0,Vitinha,57.5,60.6,55.6,44.3,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.53'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '44.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '55.6'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '11.3'}]",True,,,,,,57.5,60.6,Middle Center,True,Pass,Opening,1824012,whoscored
FRA-Ligue 1,2425,2025-05-17 Paris Saint-Germain-Auxerre,1824012,FirstHalf,1,45.0,1,Pass,Successful,304,PSG,465388.0,João Neves,55.6,44.3,58.5,16.7,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '58.5'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '16.7'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.87'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '19.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}]",True,,,,,,55.6,44.3,Middle Center,True,Pass,Opening,1824012,whoscored
FRA-Ligue 1,2425,2025-05-17 Paris Saint-Germain-Auxerre,1824012,FirstHalf,1,50.0,1,Pass,Successful,304,PSG,294193.0,Fabián Ruiz,60.2,21.8,67.9,16.5,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '8.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.86'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '67.9'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '16.5'}]",True,,,,,,60.2,21.8,Middle Left,True,Pass,Opening,1824012,whoscored
FRA-Ligue 1,2425,2025-05-17 Paris Saint-Germain-Auxerre,1824012,FirstHalf,1,52.0,1,Pass,Successful,304,PSG,320834.0,Achraf Hakimi,66.3,16.4,65.8,5.6,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '5.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.64'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '7.4'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '65.8'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}]",True,,,,,,66.3,16.4,Attacking Left,True,Pass,Opening,1824012,whoscored
FRA-Ligue 1,2425,2025-05-17 Paris Saint-Germain-Auxerre,1824012,FirstHalf,1,55.0,1,Pass,Successful,304,PSG,370984.0,Khvicha Kvaratskhelia,65.8,5.6,60.8,23.1,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '23.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '60.8'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.99'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '13.0'}]",True,,,,,,65.8,5.6,Middle Left,True,Pass,Opening,1824012,whoscored
FRA-Ligue 1,2425,2025-05-17 Paris Saint-Germain-Auxerre,1824012,FirstHalf,1,56.0,1,Pass,Successful,304,PSG,294193.0,Fabián Ruiz,60.8,23.1,74.9,25.9,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '74.9'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '25.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.13'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '14.9'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",True,,,,,,60.8,23.1,Middle Left,True,Pass,Opening,1824012,whoscored
FRA-Ligue 1,2425,2025-05-17 Paris Saint-Germain-Auxerre,1824012,FirstHalf,1,57.0,1,Pass,Successful,304,PSG,465388.0,João Neves,74.9,25.9,69.5,22.1,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '6.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '69.5'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'LayOff', 'value': 156}}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '22.1'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.57'}]",True,,,,,,74.9,25.9,Attacking Left,True,Pass,Opening,1824012,whoscored
FRA-Ligue 1,2425,2025-05-17 Paris Saint-Germain-Auxerre,1824012,FirstHalf,1,58.0,1,Pass,Unsuccessful,304,PSG,320834.0,Achraf Hakimi,69.5,24.6,80.3,31.9,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '12.4'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.41'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '31.9'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '80.3'}]",True,,,,,,69.5,24.6,Attacking Left,False,Pass,Opening,1824012,whoscored
FRA-Ligue 1,2425,2025-05-17 Paris Saint-Germain-Auxerre,1824012,FirstHalf,1,58.0,1,Interception,Successful,308,Auxerre,511380.0,Clément Akpa,19.6,67.9,,,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'StandingSave', 'value': 178}}]",True,,,,,,19.6,67.9,Defensive Right,True,Interception,Opening,1824012,whoscored
FRA-Ligue 1,2425,2025-05-17 Paris Saint-Germain-Auxerre,1824012,FirstHalf,1,59.0,1,BallRecovery,Successful,308,Auxerre,345988.0,Elisha Owusu,27.8,57.0,,,,,,,[],False,,,,,,27.8,57.0,Defensive Center,True,BallRecovery,Opening,1824012,whoscored
FRA-Ligue 1,2425,2025-05-17 Paris Saint-Germain-Auxerre,1824012,FirstHalf,2,1.0,2,Pass,Successful,308,Auxerre,345988.0,Elisha Owusu,30.1,52.8,39.5,39.8,,,,,"[{'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '39.5'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '13.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '39.8'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.55'}]",True,,,,,,30.1,52.8,Defensive Center,True,Pass,Opening,1824012,whoscored
FRA-Ligue 1,2425,2025-05-17 Paris Saint-Germain-Auxerre,1824012,FirstHalf,2,3.0,2,Dispossessed,Successful,308,Auxerre,431346.0,Lassine Sinayoko,38.8,47.8,,,,,,,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '518'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Offensive', 'value': 286}}]",True,,,,,,38.8,47.8,Middle Center,True,Dispossessed,Opening,1824012,whoscored
FRA-Ligue 1,2425,2025-05-17 Paris Saint-Germain-Auxerre,1824012,FirstHalf,2,4.0,2,Tackle,Unsuccessful,304,PSG,432378.0,Willian Pacho,61.2,52.2,,,,,,,"[{'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '331'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",True,,,,,,61.2,52.2,Middle Center,False,Tackle,Opening,1824012,whoscored
