player,team,x,y,end_x,end_y,minute,second,is_successful,outcome_type,field_x,field_y,field_end_x,field_end_y,pass_distance
Ronald Araújo,Barcelona,36.0,39.8,48.1,47.9,22,17.0,True,Successful,37.8,27.063999999999997,50.505,32.571999999999996,13.84756617604697
Óscar De Marcos,Athletic Club,25.4,13.6,29.9,27.7,22,22.0,True,Successful,26.67,9.248000000000001,31.395,18.836,10.689030311492242
Unai Núñez,Athletic Club,30.7,29.8,34.4,47.6,22,27.0,True,Successful,32.235,20.264,36.12,32.368,12.7122004782807
Mikel Jauregizar,Athletic Club,35.0,47.6,62.8,94.7,22,28.0,True,Successful,36.75,32.368,65.94,64.396,43.33415378197664
Mikel Jauregizar,Athletic Club,48.2,98.3,27.0,98.1,22,49.0,True,Successful,50.61000000000001,66.844,28.35,66.708,22.260415449851788
Yuri Berchiche,Athletic Club,27.6,93.0,23.0,73.8,22,54.0,True,Successful,28.980000000000004,63.24,24.150000000000002,50.184,13.9207771334793
Aitor Paredes,Athletic Club,24.0,71.7,23.4,44.8,22,56.0,True,Successful,25.2,48.75600000000001,24.57,30.464,18.302845789657965
Unai Núñez,Athletic Club,27.9,46.9,32.1,14.5,22,59.0,True,Successful,29.294999999999998,31.892,33.705,9.86,22.46902588008657
Óscar De Marcos,Athletic Club,27.3,18.7,32.8,37.9,23,4.0,True,Successful,28.665000000000003,12.716,34.44,25.772,14.276195606673367
Íñigo Ruíz de Galarreta,Athletic Club,55.7,8.6,84.2,3.7,23,11.0,True,Successful,58.48500000000001,5.848,88.41000000000001,2.5160000000000005,30.10992940875153
Pau Cubarsí,Barcelona,21.5,69.6,25.9,60.3,23,19.0,True,Successful,22.575,47.327999999999996,27.195,41.004,7.831818179707698
Gavi,Barcelona,27.4,58.4,31.1,71.9,23,22.0,True,Successful,28.769999999999996,39.711999999999996,32.655,48.892,9.968230785851627
Alejandro Balde,Barcelona,52.6,75.0,47.9,88.4,23,44.0,True,Successful,55.230000000000004,51.0,50.294999999999995,60.112,10.362565753711777
Raphinha,Barcelona,46.9,89.7,36.0,73.5,23,48.0,True,Successful,49.245,60.996,37.8,49.98,15.885222094764686
Pau Cubarsí,Barcelona,35.7,72.8,38.7,54.8,23,50.0,True,Successful,37.48500000000001,49.504,40.635,37.263999999999996,12.638833015749515
Gavi,Barcelona,38.7,54.8,38.7,27.5,23,53.0,True,Successful,40.635,37.263999999999996,40.635,18.700000000000003,18.563999999999993
Ronald Araújo,Barcelona,37.5,28.0,60.6,40.4,23,56.0,True,Successful,39.375,19.040000000000003,63.629999999999995,27.471999999999998,25.678856068758197
Pedri,Barcelona,59.5,67.5,57.0,91.4,24,20.0,True,Successful,62.474999999999994,45.900000000000006,59.849999999999994,62.152,16.46262825310709
Alejandro Balde,Barcelona,57.5,91.2,65.1,92.9,24,21.0,True,Successful,60.37499999999999,62.016000000000005,68.35499999999999,63.172000000000004,8.063295604155906
Raphinha,Barcelona,66.5,94.1,53.5,86.3,24,25.0,True,Successful,69.825,63.988,56.175000000000004,58.684,14.644279292611158
Alejandro Balde,Barcelona,54.1,86.6,40.7,68.6,24,27.0,True,Successful,56.80500000000001,58.888,42.735,46.647999999999996,18.648927583107834
Pau Cubarsí,Barcelona,44.3,53.9,47.9,12.1,24,31.0,True,Successful,46.51499999999999,36.652,50.294999999999995,8.228,28.674242378831913
Eric García,Barcelona,47.9,12.2,39.6,29.3,24,33.0,True,Successful,50.294999999999995,8.296,41.580000000000005,19.924,14.531400792765982
Ronald Araújo,Barcelona,38.0,33.7,43.8,39.8,24,36.0,True,Successful,39.9,22.916,45.989999999999995,27.063999999999997,7.368446511986086
Gavi,Barcelona,39.7,41.2,18.2,42.8,24,37.0,True,Successful,41.685,28.016000000000002,19.11,29.104,22.60120282197388
Iñaki Peña,Barcelona,18.2,42.8,29.6,22.4,24,43.0,True,Successful,19.11,29.104,31.080000000000005,15.232,18.322480290615683
Ronald Araújo,Barcelona,32.9,25.6,29.7,39.1,24,48.0,True,Successful,34.544999999999995,17.408,31.185,26.588,9.775581824116657
Gavi,Barcelona,30.4,44.2,34.7,50.3,24,52.0,True,Successful,31.919999999999998,30.056,36.435,34.204,6.131160493740157
Pedri,Barcelona,35.9,65.7,41.0,90.2,24,55.0,True,Successful,37.695,44.676,43.05,61.336,17.49947499212476
Alejandro Balde,Barcelona,41.5,91.8,52.0,95.7,24,58.0,True,Successful,43.574999999999996,62.42399999999999,54.6,65.07600000000001,11.339476575221637
Raphinha,Barcelona,48.9,95.9,39.5,95.7,24,59.0,True,Successful,51.345,65.212,41.475,65.07600000000001,9.870936936279147
Pau Cubarsí,Barcelona,42.6,76.5,50.6,50.4,25,22.0,True,Successful,44.73,52.02,53.13,34.272,19.635465464307188
Gavi,Barcelona,50.2,50.4,41.9,72.2,25,24.0,True,Successful,52.71,34.272,43.995,49.096,17.19599374854504
Pau Cubarsí,Barcelona,41.9,72.2,46.3,92.9,25,26.0,True,Successful,43.995,49.096,48.614999999999995,63.172000000000004,14.814795847395272
Raphinha,Barcelona,45.7,92.3,44.7,71.0,25,29.0,True,Successful,47.985,62.763999999999996,46.935,48.28,14.5220093650982
Gavi,Barcelona,44.0,70.1,38.5,33.5,25,31.0,True,Successful,46.2,47.668,40.425000000000004,22.78,25.54923030151789
Fermín López,Barcelona,99.5,99.5,85.5,90.8,26,9.0,True,Successful,104.475,67.66,89.77499999999999,61.74399999999999,15.845789850935173
Lamine Yamal,Barcelona,85.5,90.8,76.6,74.3,26,11.0,True,Successful,89.77499999999999,61.74399999999999,80.42999999999999,50.524,14.601966477156417
Pedri,Barcelona,76.5,73.8,77.2,87.0,26,13.0,True,Successful,80.325,50.184,81.06,59.16,9.006042471585396
Raphinha,Barcelona,99.5,0.5,86.9,11.9,26,35.0,True,Successful,104.475,0.34,91.245,8.092,15.333832006383785
Pedri,Barcelona,86.8,12.8,76.0,28.4,26,37.0,True,Successful,91.14,8.704,79.8,19.311999999999998,15.528208653930434
Lamine Yamal,Barcelona,75.9,41.6,74.6,68.7,26,41.0,True,Successful,79.69500000000001,28.288000000000004,78.33,46.716,18.478485029893545
Alex Berenguer,Athletic Club,65.0,12.4,60.6,7.9,27,5.0,True,Successful,68.25,8.432,63.629999999999995,5.372,5.541479946729037
Íñigo Ruíz de Galarreta,Athletic Club,59.6,8.3,59.3,68.6,27,6.0,True,Successful,62.58,5.644,62.265,46.647999999999996,41.005209925081466
Yuri Berchiche,Athletic Club,60.5,69.6,36.6,65.0,27,12.0,True,Successful,63.525,47.327999999999996,38.43,44.2,25.289195499264107
Aitor Paredes,Athletic Club,33.3,63.6,33.2,37.0,27,15.0,True,Successful,34.964999999999996,43.248,34.86,25.16,18.088304757494548
Unai Núñez,Athletic Club,39.8,34.1,47.5,9.1,27,19.0,True,Successful,41.79,23.188000000000002,49.875,6.188,18.824644086940932
Óscar De Marcos,Athletic Club,47.2,12.4,32.0,27.1,27,21.0,True,Successful,49.56,8.432,33.6,18.428,18.831930756032424
Unai Núñez,Athletic Club,30.7,28.4,29.1,57.6,27,24.0,True,Successful,32.235,19.311999999999998,30.555000000000003,39.168000000000006,19.926944974079703
Aitor Paredes,Athletic Club,35.9,60.9,95.1,98.3,27,28.0,True,Successful,37.695,41.412,99.85499999999999,66.844,67.16138938407988
Yuri Berchiche,Athletic Club,83.7,100.0,79.2,70.8,27,57.0,True,Successful,87.885,68.0,83.16000000000001,48.144,20.410447349335584
Unai Gómez,Athletic Club,79.2,70.8,69.8,60.0,27,59.0,True,Successful,83.16000000000001,48.144,73.28999999999999,40.8,12.302489016455182
Íñigo Ruíz de Galarreta,Athletic Club,68.1,53.0,76.2,20.2,28,2.0,True,Successful,71.505,36.04,80.01,13.735999999999999,23.87055594241576
Óscar De Marcos,Athletic Club,77.4,19.9,95.4,19.9,28,5.0,True,Successful,81.27,13.531999999999998,100.17,13.531999999999998,18.900000000000006
Mikel Jauregizar,Athletic Club,89.7,57.3,96.4,44.0,28,13.0,True,Successful,94.185,38.964,101.22000000000001,29.92,11.457973686477034
Iñaki Peña,Barcelona,10.5,50.7,24.4,29.9,28,41.0,True,Successful,11.025,34.476,25.62,20.332,20.324043913552245
Ronald Araújo,Barcelona,35.3,37.3,43.6,47.6,28,44.0,True,Successful,37.065,25.364,45.78,32.368,11.18066371017392
Pedri,Barcelona,44.5,48.8,53.9,32.5,28,45.0,True,Successful,46.725,33.184,56.595000000000006,22.1,14.84156177765669
Yuri Berchiche,Athletic Club,20.5,69.6,8.3,50.6,28,51.0,True,Successful,21.525,47.327999999999996,8.715,34.408,18.19402374407596
Eric García,Barcelona,41.5,22.7,20.5,47.6,28,59.0,True,Successful,43.574999999999996,15.435999999999998,21.525,32.368,27.800991421170576
Iñaki Peña,Barcelona,24.0,42.5,27.7,59.6,29,5.0,True,Successful,25.2,28.9,29.084999999999997,40.528,12.259837233829819
Pau Cubarsí,Barcelona,27.7,59.9,35.4,92.7,29,7.0,True,Successful,29.084999999999997,40.732,37.169999999999995,63.036,23.72415732960815
Alejandro Balde,Barcelona,35.2,90.2,25.2,69.9,29,10.0,True,Successful,36.96,61.336,26.46,47.532000000000004,17.343598703844595
Pau Cubarsí,Barcelona,24.1,65.9,30.6,27.1,29,16.0,True,Successful,25.305000000000003,44.812000000000005,32.13,18.428,27.252450917302834
Ronald Araújo,Barcelona,35.1,24.1,19.5,47.3,29,25.0,True,Successful,36.855000000000004,16.388,20.475,32.164,22.741736433262965
Iñaki Peña,Barcelona,19.5,46.6,31.1,43.0,29,29.0,True,Successful,20.475,31.688000000000002,32.655,29.24,12.42357050126895
Pedri,Barcelona,39.5,35.3,48.1,52.7,29,33.0,True,Successful,41.475,24.003999999999998,50.505,35.836,14.884123219054592
Raphinha,Barcelona,48.1,52.7,41.2,65.4,29,34.0,True,Successful,50.505,35.836,43.260000000000005,44.472,11.272556098773695
Gavi,Barcelona,41.1,65.9,57.3,92.4,29,37.0,True,Successful,43.155,44.812000000000005,60.16499999999999,62.832,24.78024414730411
Alejandro Balde,Barcelona,46.6,83.0,41.6,63.6,29,41.0,True,Successful,48.93,56.44,43.68000000000001,43.248,14.198287361509482
Yuri Berchiche,Athletic Club,19.8,79.8,30.1,80.7,29,47.0,True,Successful,20.790000000000003,54.263999999999996,31.605,54.876000000000005,10.832302109893352
Nico Williams,Athletic Club,30.6,80.3,21.6,73.7,29,49.0,True,Successful,32.13,54.604,22.680000000000003,50.116,10.461579421865514
Aitor Paredes,Athletic Club,24.3,75.8,14.2,95.9,29,51.0,True,Successful,25.515,51.544,14.909999999999998,65.212,17.299718176895258
Yuri Berchiche,Athletic Club,18.2,94.8,32.5,54.8,29,53.0,True,Successful,19.11,64.464,34.125,37.263999999999996,31.069120119501296
Íñigo Ruíz de Galarreta,Athletic Club,32.5,54.2,40.4,35.3,29,55.0,True,Successful,34.125,36.856,42.419999999999995,24.003999999999998,15.29643517294144
Maroan Sannadi,Athletic Club,40.9,33.5,39.9,6.7,29,58.0,True,Successful,42.945,22.78,41.894999999999996,4.556,18.25422351128637
Gavi,Barcelona,42.3,70.4,35.3,60.0,30,27.0,True,Successful,44.415,47.87200000000001,37.065,40.8,10.19978842917833
Pau Cubarsí,Barcelona,35.2,55.1,37.0,34.6,30,31.0,True,Successful,36.96,37.468,38.85,23.528000000000002,14.06754065215381
Ronald Araújo,Barcelona,38.9,29.8,43.6,14.6,30,35.0,True,Successful,40.845,20.264,45.78,9.927999999999999,11.453694644087559
Eric García,Barcelona,41.5,13.0,60.3,11.6,30,37.0,True,Successful,43.574999999999996,8.84,63.315,7.888,19.762942695863895
Lamine Yamal,Barcelona,59.1,3.9,35.2,22.3,30,38.0,True,Successful,62.055,2.652,36.96,15.164,28.041204842160404
Ronald Araújo,Barcelona,34.7,25.1,41.1,39.7,30,41.0,True,Successful,36.435,17.068,43.155,26.996000000000002,11.988477134315268
Gavi,Barcelona,41.1,39.7,38.6,26.8,30,42.0,True,Successful,43.155,26.996000000000002,40.53,18.224,9.156342555846194
Ronald Araújo,Barcelona,39.9,33.8,55.9,42.7,30,47.0,True,Successful,41.894999999999996,22.983999999999998,58.69499999999999,29.036,17.85683913798856
Aitor Paredes,Athletic Club,34.5,54.6,55.1,55.5,30,51.0,True,Successful,36.224999999999994,37.128,57.855000000000004,37.74,21.638656242937092
Unai Gómez,Athletic Club,55.6,55.2,46.2,62.0,30,52.0,True,Successful,58.38,37.536,48.510000000000005,42.16,10.899462188566917
Mikel Jauregizar,Athletic Club,46.0,61.7,69.9,82.8,30,53.0,True,Successful,48.300000000000004,41.956,73.39500000000001,56.303999999999995,28.90716397365885
Nico Williams,Athletic Club,69.6,95.4,69.8,50.3,31,2.0,True,Successful,73.08,64.872,73.28999999999999,34.204,30.66871898205075
Íñigo Ruíz de Galarreta,Athletic Club,72.7,40.9,98.3,23.5,31,7.0,True,Successful,76.335,27.811999999999998,103.215,15.979999999999999,29.368871684148857
Pau Cubarsí,Barcelona,9.0,67.8,15.5,63.8,31,12.0,True,Successful,9.45,46.104,16.275,43.384,7.34704192175327
Pedri,Barcelona,19.6,55.2,35.4,15.4,31,14.0,True,Successful,20.580000000000002,37.536,37.169999999999995,10.472,31.74410490154038
Gavi,Barcelona,32.4,19.4,34.7,16.4,31,21.0,True,Successful,34.02,13.191999999999998,36.435,11.152,3.1613011561697175
Yuri Berchiche,Athletic Club,65.0,100.0,69.2,77.1,31,45.0,True,Successful,68.25,68.0,72.66000000000001,52.428,16.184414848860005
Unai Gómez,Athletic Club,68.3,77.4,91.5,94.4,31,47.0,True,Successful,71.71499999999999,52.632000000000005,96.075,64.19200000000001,26.963738613181977
Mikel Jauregizar,Athletic Club,90.7,95.3,76.9,97.2,31,52.0,True,Successful,95.235,64.804,80.745,66.096,14.54748651829586
Lamine Yamal,Barcelona,30.3,9.8,27.8,25.1,31,57.0,True,Successful,31.814999999999998,6.664000000000001,29.19,17.068,10.730043848931839
Pedri,Barcelona,20.9,37.3,4.8,51.6,32,1.0,True,Successful,21.945,25.364,5.04,35.088,19.502184518663544
Iñaki Peña,Barcelona,4.8,51.6,11.3,52.7,32,4.0,True,Successful,5.04,35.088,11.865,35.836,6.8658669518131505
Pedri,Barcelona,18.2,47.6,17.1,27.5,32,7.0,True,Successful,19.11,32.368,17.955000000000002,18.700000000000003,13.716714220249687
Ronald Araújo,Barcelona,19.8,27.2,27.3,41.5,32,11.0,True,Successful,20.790000000000003,18.496000000000002,28.665000000000003,28.22,12.512865419239509
Pedri,Barcelona,33.9,51.3,33.9,68.4,32,17.0,True,Successful,35.595,34.884,35.595,46.512,11.628
Pau Cubarsí,Barcelona,34.8,72.6,63.2,95.7,32,21.0,True,Successful,36.54,49.367999999999995,66.36,65.07600000000001,33.704208401919196
Fermín López,Barcelona,63.2,95.7,72.4,93.0,32,23.0,True,Successful,66.36,65.07600000000001,76.02000000000001,63.24,9.832929166835294
Lamine Yamal,Barcelona,68.1,49.9,71.0,64.7,33,18.0,True,Successful,71.505,33.932,74.55,43.996,10.514567085714942
Pedri,Barcelona,67.4,64.8,52.9,50.9,33,20.0,True,Successful,70.77000000000001,44.064,55.545,34.612,17.920405380459457
Alejandro Balde,Barcelona,52.9,50.9,57.7,35.0,33,23.0,True,Successful,55.545,34.612,60.58500000000001,23.799999999999997,11.928995934277124
Lamine Yamal,Barcelona,57.3,35.0,52.5,46.9,33,25.0,True,Successful,60.16499999999999,23.799999999999997,55.125,31.892,9.533208484030965
Alejandro Balde,Barcelona,51.0,54.5,44.6,72.6,33,28.0,True,Successful,53.550000000000004,37.06,46.83,49.367999999999995,14.02302620692124
Pau Cubarsí,Barcelona,44.6,72.6,47.0,83.0,33,30.0,True,Successful,46.83,49.367999999999995,49.349999999999994,56.44,7.50756844790642
Gavi,Barcelona,48.2,83.3,42.1,66.9,33,34.0,True,Successful,50.61000000000001,56.644,44.205000000000005,45.492000000000004,12.860448242576924
Pau Cubarsí,Barcelona,37.2,60.5,46.9,5.8,33,37.0,True,Successful,39.06,41.14,49.245,3.944,38.565225799935355
Ronald Araújo,Barcelona,46.9,5.8,43.0,23.9,33,41.0,True,Successful,49.245,3.944,45.15,16.252,12.971348773354295
Pedri,Barcelona,43.0,23.9,45.2,28.0,33,43.0,True,Successful,45.15,16.252,47.46,19.040000000000003,3.6206413796453294
Gavi,Barcelona,45.2,28.0,39.4,24.2,33,44.0,True,Successful,47.46,19.040000000000003,41.37,16.456,6.615523864366303
Pedri,Barcelona,41.5,40.0,38.3,86.7,33,49.0,True,Successful,43.574999999999996,27.200000000000003,40.214999999999996,58.956,31.93326065405786
Alejandro Balde,Barcelona,38.3,86.7,44.0,92.4,33,53.0,True,Successful,40.214999999999996,58.956,46.2,62.832,7.130469900364216
Fermín López,Barcelona,44.0,92.4,44.9,78.3,33,55.0,True,Successful,46.2,62.832,47.145,53.24399999999999,9.634457379634837
Fermín López,Barcelona,44.9,78.3,43.6,66.9,33,57.0,True,Successful,47.145,53.24399999999999,45.78,45.492000000000004,7.8712596831765005
Iñaki Peña,Barcelona,13.1,49.4,13.7,57.2,36,22.0,True,Successful,13.755,33.592,14.384999999999998,38.896,5.341284115266666
Pau Cubarsí,Barcelona,14.1,58.5,28.1,52.8,36,24.0,True,Successful,14.804999999999998,39.78,29.505000000000003,35.904,15.202413492600447
Gavi,Barcelona,29.5,54.9,24.9,69.3,36,29.0,True,Successful,30.974999999999998,37.331999999999994,26.145,47.123999999999995,10.918432305051857
Pau Cubarsí,Barcelona,29.1,62.0,28.6,38.6,36,35.0,True,Successful,30.555000000000003,42.16,30.030000000000005,26.248,15.920658560499307
Ronald Araújo,Barcelona,28.4,39.1,33.5,13.1,36,39.0,True,Successful,29.819999999999997,26.588,35.175000000000004,8.908000000000001,18.473181236592687
Eric García,Barcelona,33.7,10.3,26.5,27.1,36,42.0,True,Successful,35.385000000000005,7.0040000000000004,27.825000000000003,18.428,13.69895528863424
Ronald Araújo,Barcelona,26.1,36.5,4.7,48.2,36,44.0,True,Successful,27.405,24.82,4.935,32.776,23.83692169723264
Iñaki Peña,Barcelona,9.3,43.1,9.8,13.7,36,50.0,True,Successful,9.765,29.308,10.290000000000001,9.315999999999999,19.998892194319165
Ronald Araújo,Barcelona,9.5,11.6,16.1,7.7,36,53.0,True,Successful,9.975,7.888,16.905,5.236,7.4201080854661425
Ronald Araújo,Barcelona,16.1,15.8,30.7,20.5,36,57.0,True,Successful,16.905,10.744,32.235,13.94,15.659607785637544
Pedri,Barcelona,28.6,18.4,29.7,10.4,37,4.0,True,Successful,30.030000000000005,12.512,31.185,7.072000000000001,5.561261097988475
Eric García,Barcelona,29.7,10.4,39.5,22.0,37,5.0,True,Successful,31.185,7.072000000000001,41.475,14.96,12.965517498349229
Fermín López,Barcelona,47.3,31.1,68.1,92.3,37,8.0,True,Successful,49.665,21.148,71.505,62.763999999999996,46.99869206690756
Lamine Yamal,Barcelona,71.3,91.2,67.4,92.0,37,15.0,True,Successful,74.865,62.016000000000005,70.77000000000001,62.56,4.130975792715309
Alejandro Balde,Barcelona,68.7,90.5,66.1,82.4,37,17.0,True,Successful,72.135,61.54,69.40499999999999,56.032000000000004,6.147435562899382
Lamine Yamal,Barcelona,66.1,82.8,64.5,76.7,37,18.0,True,Successful,69.40499999999999,56.303999999999995,67.72500000000001,52.156,4.475299319598623
Fermín López,Barcelona,65.0,78.3,72.6,94.1,37,22.0,True,Successful,68.25,53.24399999999999,76.23,63.988,13.383345471144358
Alejandro Balde,Barcelona,72.7,94.1,67.1,87.8,37,24.0,True,Successful,76.335,63.988,70.455,59.704,7.27509834985067
Fermín López,Barcelona,70.5,88.5,68.3,71.7,37,25.0,True,Successful,74.02499999999999,60.18,71.71499999999999,48.75600000000001,11.655208106250178
Pedri,Barcelona,68.7,70.2,57.8,40.6,37,29.0,True,Successful,72.135,47.736000000000004,60.69,27.608,23.15436047486521
Ronald Araújo,Barcelona,57.4,40.6,58.7,23.0,37,31.0,True,Successful,60.269999999999996,27.608,61.635000000000005,15.64,12.045590437998465
Eric García,Barcelona,59.3,21.2,68.6,8.2,37,34.0,True,Successful,62.265,14.416,72.03,5.576,13.171971188854005
Raphinha,Barcelona,72.5,8.8,66.0,16.0,37,39.0,True,Successful,76.125,5.984000000000001,69.3,10.88,8.399490520263717
Eric García,Barcelona,64.0,15.1,85.1,6.8,37,41.0,True,Successful,67.2,10.267999999999999,89.355,4.6240000000000006,22.862606172525474
Lamine Yamal,Barcelona,88.1,22.0,92.4,31.9,37,49.0,True,Successful,92.505,14.96,97.02000000000001,21.692,8.105865098803466
Pedri,Barcelona,97.3,26.9,94.1,69.5,37,52.0,True,Successful,102.16499999999999,18.291999999999998,98.80499999999999,47.26,29.16221226176094
Alex Berenguer,Athletic Club,3.6,5.0,3.7,20.5,37,59.0,True,Successful,3.7800000000000002,3.4000000000000004,3.8850000000000007,13.94,10.54052299461464
Maroan Sannadi,Athletic Club,36.8,53.6,74.0,92.1,38,8.0,True,Successful,38.64,36.448,77.7,62.62799999999999,47.02207991996951
Ronald Araújo,Barcelona,32.8,27.8,42.5,19.3,38,21.0,True,Successful,34.44,18.904000000000003,44.625,13.124,11.710790963893093
Fermín López,Barcelona,34.8,50.7,30.3,48.5,38,25.0,True,Successful,36.54,34.476,31.814999999999998,32.98,4.956172010735707
Alejandro Balde,Barcelona,31.3,59.3,33.1,43.1,38,26.0,True,Successful,32.865,40.324,34.755,29.308,11.176956473029675
Ronald Araújo,Barcelona,28.4,37.3,40.9,35.9,38,50.0,True,Successful,29.819999999999997,25.364,42.945,24.412,13.159480574855532
Gavi,Barcelona,40.9,35.9,34.0,37.1,38,51.0,True,Successful,42.945,24.412,35.7,25.228,7.290807979915529
Ronald Araújo,Barcelona,39.2,39.1,63.6,21.8,39,2.0,True,Successful,41.160000000000004,26.588,66.78,14.824,28.191773551871474
Fermín López,Barcelona,63.6,21.8,67.5,10.9,39,4.0,True,Successful,66.78,14.824,70.875,7.412,8.467984943302627
Lamine Yamal,Barcelona,68.0,10.3,71.2,17.9,39,6.0,True,Successful,71.4,7.0040000000000004,74.76,12.171999999999999,6.16423750353602
Fermín López,Barcelona,71.2,18.4,65.6,7.6,39,7.0,True,Successful,74.76,12.512,68.88,5.168,9.407908162817073
Lamine Yamal,Barcelona,65.4,7.9,83.3,7.6,39,8.0,True,Successful,68.67,5.372,87.46499999999999,5.168,18.79610707034836
Unai Gómez,Athletic Club,35.1,40.0,28.8,24.7,39,18.0,True,Successful,36.855000000000004,27.200000000000003,30.240000000000002,16.796,12.328886446066413
Alex Berenguer,Athletic Club,30.9,19.7,39.8,4.6,39,21.0,True,Successful,32.445,13.395999999999999,41.79,3.128,13.88383408860823
Óscar De Marcos,Athletic Club,39.8,5.0,47.3,0.7,39,23.0,True,Successful,41.79,3.4000000000000004,49.665,0.476,8.400321481943415
Maroan Sannadi,Athletic Club,46.2,6.1,17.2,13.4,39,26.0,True,Successful,48.510000000000005,4.148,18.06,9.112,30.851965836879835
Gavi,Barcelona,58.5,86.1,64.6,89.7,39,35.0,True,Successful,61.425,58.548,67.82999999999998,60.996,6.856874579573396
Alejandro Balde,Barcelona,65.0,89.6,65.0,71.7,39,38.0,True,Successful,68.25,60.928,68.25,48.75600000000001,12.17199999999999
Pedri,Barcelona,61.0,63.0,53.2,41.0,39,42.0,True,Successful,64.05,42.84,55.86,27.88,17.05513705603095
Eric García,Barcelona,54.1,41.3,53.4,65.6,39,45.0,True,Successful,56.80500000000001,28.084,56.07,44.608,16.54033859991989
Gavi,Barcelona,53.5,57.9,56.0,49.4,39,47.0,True,Successful,56.175000000000004,39.372,58.800000000000004,33.592,6.348151305695227
Pedri,Barcelona,56.2,47.8,51.7,33.2,39,49.0,True,Successful,59.010000000000005,32.504,54.285000000000004,22.576,10.995035652511545
Eric García,Barcelona,51.7,33.2,51.8,50.1,39,51.0,True,Successful,54.285000000000004,22.576,54.39,34.068,11.492479671506924
Gavi,Barcelona,54.1,49.1,51.5,29.3,39,55.0,True,Successful,56.80500000000001,33.388,54.075,19.924,13.737983694851293
Eric García,Barcelona,51.5,29.3,60.8,23.9,39,57.0,True,Successful,54.075,19.924,63.839999999999996,16.252,10.432584003975233
Fermín López,Barcelona,57.9,29.0,44.7,46.4,39,59.0,True,Successful,60.794999999999995,19.72,46.935,31.552,18.22349648119152
Ronald Araújo,Barcelona,45.3,46.0,57.2,39.1,40,2.0,True,Successful,47.565,31.28,60.06000000000001,26.588,13.346905596429469
Gavi,Barcelona,55.5,39.2,41.4,45.4,40,2.0,True,Successful,58.275000000000006,26.656000000000002,43.47,30.871999999999996,15.393592205849814
Ronald Araújo,Barcelona,45.2,46.6,49.0,54.2,40,7.0,True,Successful,47.46,31.688000000000002,51.449999999999996,36.856,6.529036988714335
Pedri,Barcelona,41.5,31.1,38.8,19.0,40,14.0,True,Successful,43.574999999999996,21.148,40.739999999999995,12.92,8.70271273799153
Eric García,Barcelona,38.1,22.1,30.0,36.5,40,16.0,True,Successful,40.005,15.028,31.5,24.82,12.969899344250903
Ronald Araújo,Barcelona,42.2,44.3,46.0,56.0,40,24.0,True,Successful,44.31,30.123999999999995,48.300000000000004,38.080000000000005,8.90045144922437
Gavi,Barcelona,51.8,63.3,58.6,89.6,40,26.0,True,Successful,54.39,43.044,61.529999999999994,60.928,19.256610709052616
Alejandro Balde,Barcelona,58.6,90.2,61.5,94.7,40,29.0,True,Successful,61.529999999999994,61.336,64.575,64.396,4.316899929347456
Raphinha,Barcelona,61.5,94.7,57.8,87.2,40,30.0,True,Successful,64.575,64.396,60.69,59.296,6.411179688637658
Alejandro Balde,Barcelona,44.6,78.7,44.4,43.4,40,52.0,True,Successful,46.83,53.516000000000005,46.62,29.512,24.00491857932453
Pedri,Barcelona,42.9,32.0,65.5,29.6,40,55.0,True,Successful,45.045,21.76,68.775,20.128000000000004,23.78605314044346
Fermín López,Barcelona,70.2,33.1,74.0,50.1,40,58.0,True,Successful,73.71000000000001,22.508000000000003,77.7,34.068,12.229215019779472
Eric García,Barcelona,72.1,47.0,95.7,74.3,41,0.0,True,Successful,75.705,31.959999999999997,100.48500000000001,50.524,30.962404557785895
Raphinha,Barcelona,96.6,71.1,83.3,62.3,41,5.0,True,Successful,101.42999999999999,48.348,87.46499999999999,42.364,15.193073454702972
Eric García,Barcelona,23.0,0.0,22.2,11.8,42,8.0,True,Successful,24.150000000000002,0.0,23.31,8.024000000000001,8.067848288112513
Pedri,Barcelona,29.4,22.6,33.7,40.4,42,12.0,True,Successful,30.869999999999997,15.368,35.385000000000005,27.471999999999998,12.9186702489072
Fermín López,Barcelona,39.3,59.1,52.1,93.5,42,15.0,True,Successful,41.26499999999999,40.187999999999995,54.705000000000005,63.580000000000005,26.97812565765088
Iñaki Peña,Barcelona,11.2,67.5,14.3,75.5,42,29.0,True,Successful,11.759999999999998,45.900000000000006,15.015000000000002,51.34,6.339449897270267
Pau Cubarsí,Barcelona,21.1,73.4,40.4,94.4,42,32.0,True,Successful,22.155,49.912000000000006,42.419999999999995,64.19200000000001,24.790898027300255
Alejandro Balde,Barcelona,40.5,94.4,32.1,91.4,42,35.0,True,Successful,42.525000000000006,64.19200000000001,33.705,62.152,9.052844856728749
Fermín López,Barcelona,32.3,91.2,46.0,75.6,42,37.0,True,Successful,33.91499999999999,62.016000000000005,48.300000000000004,51.407999999999994,17.87338493402972
Raphinha,Barcelona,46.0,75.6,44.3,90.6,42,38.0,True,Successful,48.300000000000004,51.407999999999994,46.51499999999999,61.608,10.355009657165951
Alejandro Balde,Barcelona,44.7,90.2,44.1,73.7,42,40.0,True,Successful,46.935,61.336,46.305,50.116,11.237673246717934
Unai Núñez,Athletic Club,47.4,34.4,32.4,57.2,43,4.0,True,Successful,49.769999999999996,23.392,34.02,38.896,22.10059990136014
